episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,248,-11.12,31,358,35.0,1,0,1,0.189,0.01,0.0,0.0
2,272,31.2,34,485,47.4,1,0,1,0.077,0.01,0.0,0.0
3,944,16.34,118,406,39.6,1,0,1,0.181,0.01,0.0,0.0
4,960,2.69,120,376,36.7,1,0,1,0.141,0.01,0.0,0.0
5,1072,29.41,134,409,39.9,1,0,1,0.163,0.01,0.0,0.0
6,1416,20.88,143,469,45.8,1,0,1,0.118,0.01,0.0,0.0
7,1552,-2.24,74,214,20.9,1,0,1,0.152,0.01,0.0,0.0
8,2520,55.68,315,473,46.2,1,0,1,0.168,0.01,0.0,0.0
9,3120,-32.83,390,287,28.0,1,0,1,0.125,0.01,0.0,0.0
10,3184,-4.78,83,356,34.8,1,0,1,0.163,0.01,0.0,0.0
11,3456,27.25,255,332,32.4,1,0,1,0.174,0.01,0.0,0.0
12,3456,20.52,42,214,20.9,1,0,1,0.141,0.01,0.0,0.0
13,3736,-32.3,273,211,20.6,1,0,1,0.144,0.01,0.0,0.0
14,3872,-13.44,86,329,32.1,1,0,1,0.187,0.01,0.0,0.0
15,4152,78.34,385,493,48.1,1,0,1,0.22,0.01,0.0,0.0
16,4152,-16.75,35,404,39.5,1,0,1,0.151,0.01,0.0,0.0
17,4528,-27.36,134,263,25.7,1,0,1,0.202,0.01,0.0,0.0
18,4800,75.72,600,373,36.4,1,0,0,2.841,0.01,0.0,0.0
19,5048,213.95,600,534,52.1,2,0,0,1.085,0.01,0.0,0.0
20,5608,-13.08,182,370,36.1,1,0,1,0.151,0.01,0.0,0.0
21,5744,185.8,600,577,56.3,1,0,0,1.655,0.01,0.0,0.0
22,5896,-59.67,270,427,41.7,1,0,1,0.192,0.01,0.0,0.0
23,6416,-58.31,202,268,26.2,1,0,1,0.193,0.01,0.0,0.0
24,6992,20.45,355,300,29.3,1,0,1,0.1,0.01,0.0,0.0
25,7568,31.23,144,410,40.0,1,0,1,0.132,0.01,0.0,0.0
26,8256,127.6,600,388,37.9,1,0,0,2.049,0.01,-0.0145,68.7212
27,9232,-16.27,122,203,19.8,1,0,1,0.028,0.01,-0.0145,68.7212
28,9328,51.67,600,459,44.8,1,0,0,2.462,0.01,-0.0145,68.7212
29,9720,50.95,269,498,48.6,1,0,1,0.071,0.01,-0.0145,68.7212
30,9848,111.4,600,361,35.3,1,0,0,2.475,0.01,-0.0145,68.7212
31,9968,-2.86,15,441,43.1,1,0,1,0.037,0.01,-0.0145,68.7212
32,9992,93.18,95,532,52.0,1,0,1,0.147,0.01,-0.0145,68.7212
33,10328,63.04,76,460,44.9,1,0,1,0.196,0.01,-0.0145,68.7212
34,10408,179.7,600,398,38.9,1,0,0,1.488,0.01,-0.0145,68.7212
35,10544,370.24,600,530,51.8,2,0,0,0.952,0.01,-0.0145,68.7212
36,10696,59.85,600,334,32.6,1,0,0,2.088,0.01,-0.0145,68.7212
37,11792,295.0,600,686,67.0,1,0,0,1.838,0.01,-0.0145,68.7212
38,12560,12.73,233,406,39.6,1,0,1,0.108,0.01,-0.0145,68.7212
39,12880,308.9,444,667,65.1,1,0,1,0.185,0.01,-0.0145,68.7212
40,13312,270.19,363,498,48.6,2,0,1,0.185,0.01,-0.0145,68.7212
41,13368,25.77,425,322,31.4,1,0,1,0.185,0.01,-0.0145,68.7212
42,13392,274.97,383,554,54.1,2,0,1,0.173,0.01,-0.0145,68.7212
43,13424,12.27,68,208,20.3,1,0,1,0.142,0.01,-0.0145,68.7212
44,14200,258.83,457,570,55.7,2,0,1,0.077,0.01,-0.0145,68.7212
45,14792,223.45,600,581,56.7,1,0,0,0.721,0.01,-0.0145,68.7212
46,15648,226.66,282,576,56.2,2,0,1,0.215,0.01,-0.0145,68.7212
47,16592,231.4,600,662,64.6,1,0,0,1.613,0.01,-0.0129,88.7533
48,16616,18.3,228,470,45.9,1,0,1,0.117,0.01,-0.0129,88.7533
49,17072,292.12,456,634,61.9,2,0,1,0.194,0.01,-0.0129,88.7533
50,17360,150.5,600,386,37.7,1,0,0,2.247,0.01,-0.0129,88.7533
51,18112,337.38,600,632,61.7,2,0,0,1.142,0.01,-0.0129,88.7533
52,18168,111.8,600,373,36.4,1,0,0,2.155,0.01,-0.0129,88.7533
53,18896,244.72,288,522,51.0,1,0,1,0.028,0.01,-0.0129,88.7533
54,19000,218.5,600,645,63.0,1,0,0,2.106,0.01,-0.0129,88.7533
55,20224,18.93,358,211,20.6,1,0,1,0.16,0.01,-0.0129,88.7533
56,20448,403.57,600,713,69.6,2,0,0,1.497,0.01,-0.0129,88.7533
57,20824,-7.19,75,205,20.0,1,0,1,0.177,0.01,-0.0129,88.7533
58,21416,477.27,600,795,77.6,3,0,0,2.538,0.01,-0.0129,88.7533
59,21568,9.13,334,244,23.8,1,0,1,0.2,0.01,-0.0129,88.7533
60,21872,317.83,600,743,72.6,2,0,0,2.309,0.01,-0.0129,88.7533
61,22624,162.13,151,555,54.2,2,0,1,0.134,0.01,-0.0129,88.7533
62,22912,278.09,600,678,66.2,2,0,0,1.885,0.01,-0.0129,88.7533
63,22968,262.8,600,687,67.1,2,0,0,0.874,0.01,-0.0129,88.7533
64,23016,359.69,502,748,73.0,3,0,1,0.153,0.01,-0.0129,88.7533
65,23160,-3.75,24,212,20.7,1,0,1,0.135,0.01,-0.0129,88.7533
66,23920,16.02,113,206,20.1,1,0,1,0.18,0.01,-0.0129,88.7533
67,24480,-0.87,70,192,18.8,1,0,1,0.187,0.01,-0.0129,88.7533
68,25096,-25.42,242,216,21.1,1,0,1,0.205,0.01,-0.0078,100.2645
69,25248,327.24,600,626,61.1,2,0,0,1.355,0.01,-0.0078,100.2645
70,25352,14.63,109,212,20.7,1,0,1,0.166,0.01,-0.0078,100.2645
71,25624,350.94,600,551,53.8,2,0,0,0.412,0.01,-0.0078,100.2645
72,25632,-6.25,67,218,21.3,1,0,1,0.143,0.01,-0.0078,100.2645
73,26368,244.19,600,693,67.7,1,0,0,1.787,0.01,-0.0078,100.2645
74,26672,413.92,600,767,74.9,3,0,0,1.526,0.01,-0.0078,100.2645
75,27424,241.13,600,666,65.0,2,0,0,0.93,0.01,-0.0078,100.2645
76,27712,425.74,600,772,75.4,2,0,0,0.731,0.01,-0.0078,100.2645
77,30048,457.6,600,772,75.4,3,0,0,1.963,0.01,-0.0078,100.2645
78,30152,315.99,600,726,70.9,2,0,0,1.371,0.01,-0.0078,100.2645
