episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,352,35.65,44,482,47.1,1,0,1,0.206,0.0,0.0,0.0
2,2136,52.02,267,461,45.0,1,0,1,0.172,0.0,0.0,0.0
3,2456,111.21,307,507,49.5,1,0,1,0.102,0.0,0.0,0.0
4,2960,26.23,103,222,21.7,1,0,1,0.129,0.0,0.0,0.0
5,3064,2.37,76,432,42.2,1,0,1,0.191,0.0,0.0,0.0
6,3360,-88.78,420,282,27.5,1,0,1,0.144,0.0,0.0,0.0
7,3688,93.02,461,370,36.1,1,0,1,0.149,0.0,0.0,0.0
8,4496,-13.08,142,285,27.8,1,0,1,0.129,0.0,0.0,0.0
9,4640,217.63,580,631,61.6,1,0,1,0.063,0.0,0.0,0.0
10,4712,-17.5,9,407,39.7,1,0,1,0.189,0.0,0.0,0.0
11,4720,-33.94,129,389,38.0,1,0,1,0.146,0.0,0.0,0.0
12,4800,195.4,600,483,47.2,1,0,0,1.984,0.0,0.0,0.0
13,4800,38.7,600,486,47.5,1,0,0,1.589,0.0,0.0,0.0
14,5064,8.88,71,188,18.4,1,0,1,0.153,0.0,0.0,0.0
15,5152,53.35,600,475,46.4,1,0,0,0.407,0.0,0.0,0.0
16,5296,-12.85,18,200,19.5,1,0,1,0.156,0.0,0.0,0.0
17,5792,-2.35,134,408,39.8,1,0,1,0.098,0.0,0.0,0.0
18,6064,86.37,96,475,46.4,1,0,1,0.12,0.0,0.0,0.0
19,7072,-35.68,160,269,26.3,1,0,1,0.185,0.0,0.0,0.0
20,7480,-70.85,335,204,19.9,1,0,1,0.082,0.0,0.0,0.0
21,7760,176.05,600,566,55.3,1,0,0,0.869,0.0,0.0,0.0
22,7864,35.2,600,459,44.8,1,0,0,0.262,0.0,0.0,0.0
23,8376,-24.18,112,273,26.7,1,0,1,0.13,0.0,0.0,0.0
24,8592,-4.37,441,442,43.2,1,0,1,0.172,0.0,0.0,0.0
25,9264,-79.84,558,279,27.2,1,0,1,0.191,0.0,0.0,0.0
26,9512,-43.33,600,450,43.9,1,0,0,1.346,0.0,0.0,0.0
27,9904,-8.25,80,207,20.2,1,0,1,0.187,0.0,0.0,0.0
28,9968,-32.22,488,225,22.0,1,0,1,0.171,0.0,0.0,0.0
29,10136,11.85,284,306,29.9,1,0,1,0.173,0.0,0.0,0.0
30,10408,13.39,112,205,20.0,1,0,1,0.149,0.0,-4.0355,5.6941
31,10480,131.48,263,568,55.5,1,0,1,0.115,0.0,-4.0355,5.6941
32,10728,111.37,267,520,50.8,1,0,1,0.0,0.0,-5.1671,4.7901
33,10736,21.39,41,446,43.6,1,0,1,0.177,0.0,0.0,0.0
34,10864,144.03,388,574,56.1,1,0,1,0.209,0.0,-6.0205,6.2441
35,10888,44.55,123,378,36.9,1,0,1,0.158,0.0,-6.0205,6.2441
36,11696,128.44,578,523,51.1,1,0,1,0.064,0.0,-8.6034,5.8935
37,12168,86.52,180,248,24.2,1,0,1,0.191,0.0,-10.3413,6.261
38,12880,75.65,89,476,46.5,1,0,1,0.127,0.0,-13.1772,5.6375
39,13024,67.85,382,251,24.5,1,0,1,0.185,0.0,-13.1772,5.6375
40,14936,352.91,600,698,68.2,2,0,0,1.04,0.0,-21.0576,4.2141
41,15280,403.21,600,779,76.1,2,0,0,1.84,0.0,-21.8707,3.9805
42,15536,444.4,600,741,72.4,2,0,0,1.545,0.0,-22.7475,4.136
43,15664,420.2,600,773,75.5,2,0,0,1.516,0.0,-23.6148,4.5721
44,15688,364.65,600,581,56.7,2,0,0,1.491,0.0,-23.6148,4.5721
45,15896,-9.9,26,175,17.1,1,0,1,0.194,0.0,-24.4521,4.2766
46,16496,551.12,600,797,77.8,3,0,0,1.806,0.0,-26.1412,4.3496
47,17680,474.46,600,787,76.9,3,0,0,1.686,0.0,-30.0391,4.2971
48,17824,577.74,600,858,83.8,4,0,0,1.351,0.0,-30.0391,4.2971
49,19680,344.62,502,855,83.5,4,0,1,0.055,0.0,-34.4275,4.4779
50,19736,536.3,600,974,95.1,4,0,0,0.541,0.0,-34.8723,4.4694
51,19800,-12.34,15,402,39.3,1,0,1,0.169,0.0,-34.8723,4.4694
52,20080,141.1,600,443,43.3,1,0,0,2.244,0.0,-35.2301,4.7483
53,20096,394.57,525,945,92.3,5,0,1,0.104,0.0,0.0,0.0
54,20336,477.02,600,883,86.2,4,0,0,1.051,0.0,-35.8745,4.7007
55,21296,383.36,600,859,83.9,4,0,0,0.961,0.0,-37.9075,4.9249
56,21472,18.04,22,224,21.9,1,0,1,0.192,0.0,-37.9075,4.9249
57,21912,586.85,227,1024,100.0,6,1,0,1.098,0.0,-38.9278,5.1382
58,21992,613.55,239,1023,99.9,6,1,0,1.141,0.0,-38.9278,5.1382
59,22480,127.63,600,570,55.7,3,0,0,2.069,0.0,-39.8634,5.4505
60,22624,75.53,600,508,49.6,2,0,0,0.833,0.0,-40.4063,5.096
61,24536,411.1,600,915,89.4,5,0,0,1.452,0.0,-43.544,5.0745
62,24600,351.13,600,936,91.4,5,0,0,1.124,0.0,-43.9711,5.2494
63,24768,2.37,29,203,19.8,1,0,1,0.208,0.0,-43.9711,5.2494
64,24928,255.56,306,919,89.7,5,0,1,0.134,0.0,-44.4376,6.0041
65,24984,302.55,581,897,87.6,5,0,1,0.223,0.0,0.0,0.0
66,25000,312.51,297,954,93.2,5,0,1,0.079,0.0,0.0,0.0
67,25808,613.58,542,1022,99.8,6,1,0,1.814,0.0,-46.0183,5.5003
68,26088,515.55,145,1022,99.8,6,1,0,1.26,0.0,-46.4672,5.9753
69,26200,511.9,150,1022,99.8,6,1,0,1.688,0.0,-47.2188,6.5734
70,26712,385.86,600,1024,100.0,5,0,0,1.486,0.0,-48.1867,6.4193
71,26792,208.78,600,867,84.7,3,0,0,1.064,0.0,-48.1867,6.4193
72,27056,508.72,156,1022,99.8,6,1,0,1.445,0.0,-48.6316,5.9547
73,27200,513.89,139,1018,99.4,6,1,0,1.865,0.0,-49.554,6.0259
74,27384,46.62,23,522,51.0,2,0,1,0.15,0.0,-49.554,6.0259
75,27824,483.31,139,1024,100.0,6,1,0,1.327,0.0,-50.1692,6.6369
76,27872,495.65,135,1021,99.7,6,1,0,1.331,0.0,-50.1692,6.6369
77,29280,274.09,182,935,91.3,5,0,1,0.172,0.0,-52.9348,6.5205
78,29280,287.78,176,939,91.7,5,0,1,0.122,0.0,-52.9348,6.5205
79,29400,389.03,600,875,85.4,4,0,0,1.195,0.0,-52.9348,6.5205
80,29568,254.86,600,865,84.5,4,0,0,0.881,0.0,-53.401,8.5467
81,29784,248.6,600,879,85.8,4,0,0,1.069,0.0,-53.9883,7.0552
82,31000,310.64,600,893,87.2,5,0,0,0.934,0.0,-55.8053,7.8405
83,31856,204.92,600,942,92.0,5,0,0,0.581,0.0,-56.7692,7.3673
84,32064,5.26,26,212,20.7,1,0,1,0.162,0.0,-56.8738,7.7538
85,32184,226.77,600,862,84.2,4,0,0,1.778,0.0,0.0,0.0
86,34080,267.58,600,955,93.3,5,0,0,1.184,0.0,-58.8566,8.6102
87,34080,385.26,600,901,88.0,5,0,0,0.517,0.0,-58.8566,8.6102
88,34200,227.25,600,869,84.9,4,0,0,1.72,0.0,-58.8566,8.6102
89,34368,286.98,600,876,85.5,5,0,0,1.247,0.0,-58.9412,8.7599
90,34584,273.45,600,876,85.5,5,0,0,0.711,0.0,-59.1785,8.742
91,35800,256.98,600,869,84.9,4,0,0,1.403,0.0,-60.7477,9.5643
92,36864,281.75,600,934,91.2,5,0,0,1.749,0.0,-61.8349,8.375
93,36984,208.76,600,850,83.0,4,0,0,1.287,0.0,-61.6786,8.1905
94,38232,164.81,171,792,77.3,3,0,1,0.2,0.0,-63.5778,11.1291
95,38456,123.88,184,700,68.4,2,0,1,0.184,0.0,-63.2128,9.9331
96,38880,91.2,600,561,54.8,3,0,0,1.386,0.0,-63.8394,11.0316
97,38880,304.4,600,854,83.4,4,0,0,1.099,0.0,-63.8394,11.0316
98,39000,101.8,600,548,53.5,3,0,0,1.947,0.0,-64.6967,9.8223
99,39168,250.93,600,867,84.7,3,0,0,0.461,0.0,-64.6967,9.8223
100,39384,311.19,600,954,93.2,4,0,0,1.848,0.0,-64.1424,12.4192
101,39640,93.28,95,570,55.7,2,0,1,0.122,0.0,-65.1653,11.9337
102,40600,241.68,600,874,85.4,5,0,0,0.492,0.0,-65.9036,10.2126
103,43032,236.45,600,865,84.5,4,0,0,1.486,0.0,-67.598,11.4818
104,43256,314.32,600,954,93.2,5,0,0,1.353,0.0,-67.598,11.4818
105,43344,-10.94,11,195,19.0,1,0,1,0.19,0.0,-67.6198,10.6117
106,43680,116.14,600,764,74.6,3,0,0,0.795,0.0,-67.6877,10.8864
107,43800,323.5,600,1019,99.5,5,0,0,1.252,0.0,-67.9676,10.7044
108,43968,219.48,600,561,54.8,3,0,0,1.554,0.0,-67.9676,10.7044
109,44184,388.65,600,1023,99.9,5,0,0,0.898,0.0,-68.4028,10.4567
110,44440,116.75,600,579,56.5,3,0,0,2.015,0.0,-68.0878,13.5731
111,44648,8.32,106,227,22.2,1,0,1,0.142,0.0,-68.3329,12.0975
112,45400,135.54,600,699,68.3,2,0,0,1.519,0.0,-70.2681,11.4916
113,47832,94.57,600,747,72.9,2,0,0,2.18,0.0,-70.517,14.2925
114,48144,122.5,600,693,67.7,2,0,0,1.186,0.0,-71.0839,14.7462
115,48480,145.8,600,777,75.9,3,0,0,0.959,0.0,-71.2245,15.5295
116,48768,408.46,600,1020,99.6,5,0,0,1.214,0.0,-70.5724,12.5461
117,48984,133.22,600,752,73.4,2,0,0,1.076,0.0,-71.4363,12.7926
118,49128,134.98,81,742,72.5,2,0,1,0.198,0.0,-71.4363,12.7926
119,49232,135.53,58,756,73.8,3,0,1,0.076,0.0,-72.1091,15.2192
120,49240,334.23,600,955,93.3,4,0,0,1.673,0.0,-72.1091,15.2192
121,49448,229.05,600,533,52.1,3,0,0,0.896,0.0,-71.8485,12.7521
122,49552,-2.44,13,451,44.0,1,0,1,0.179,0.0,-71.8485,12.7521
123,49776,269.75,99,837,81.7,4,0,1,0.152,0.0,-71.9892,16.1404
124,50200,130.09,600,742,72.5,3,0,0,0.722,0.0,-72.7524,12.925
125,50264,-16.88,8,439,42.9,1,0,1,0.185,0.0,0.0,0.0
126,50296,99.28,269,739,72.2,2,0,1,0.156,0.0,0.0,0.0
127,50344,-11.08,10,424,41.4,1,0,1,0.14,0.0,0.0,0.0
128,50384,-11.33,11,439,42.9,1,0,1,0.119,0.0,0.0,0.0
129,50424,182.0,149,767,74.9,3,0,1,0.095,0.0,0.0,0.0
130,50448,257.02,112,794,77.5,3,0,1,0.129,0.0,-72.3221,14.7823
131,51680,113.4,481,765,74.7,2,0,1,0.195,0.0,-73.4763,13.4816
132,53928,315.2,600,836,81.6,3,0,0,0.565,0.0,-73.8025,16.0945
133,54040,272.33,600,847,82.7,3,0,0,0.409,0.0,-73.9345,13.6947
134,54224,181.87,556,908,88.7,4,0,1,0.203,0.0,-73.9345,13.6947
135,55112,-42.25,134,194,18.9,1,0,1,0.192,0.0,-74.1943,15.9051
136,55144,218.06,600,575,56.2,3,0,0,0.791,0.0,-74.1943,15.9051
137,55184,177.77,600,790,77.1,3,0,0,1.413,0.0,0.0,0.0
138,55224,151.33,600,792,77.3,3,0,0,1.825,0.0,0.0,0.0
139,55248,150.7,600,791,77.2,3,0,0,1.06,0.0,0.0,0.0
140,55256,9.29,18,237,23.1,1,0,1,0.146,0.0,0.0,0.0
141,55296,17.69,134,295,28.8,1,0,1,0.189,0.0,0.0,0.0
142,56480,169.94,600,822,80.3,3,0,0,0.488,0.0,-74.437,18.175
143,57024,327.93,216,955,93.3,5,0,1,0.163,0.0,-74.5709,14.5042
144,58656,299.41,272,954,93.2,5,0,1,0.097,0.0,-74.5866,15.3973
145,58728,229.32,600,830,81.1,3,0,0,0.534,0.0,0.0,0.0
146,59352,175.94,512,759,74.1,3,0,1,0.195,0.0,-74.1783,15.2337
147,59944,176.19,600,738,72.1,2,0,0,0.963,0.0,-74.5176,13.9103
148,59984,171.69,600,756,73.8,2,0,0,0.927,0.0,-74.5176,13.9103
149,60024,108.65,600,696,68.0,2,0,0,1.901,0.0,0.0,0.0
150,60048,117.59,600,710,69.3,2,0,0,1.145,0.0,0.0,0.0
151,61304,223.37,157,847,82.7,3,0,1,0.182,0.0,-74.6293,13.3314
152,61632,36.29,576,776,75.8,3,0,1,0.187,0.0,-74.6445,12.7166
153,62208,275.33,444,996,97.3,5,0,1,0.166,0.0,-73.8753,13.6897
154,63528,397.08,600,902,88.1,5,0,0,0.938,0.0,-73.7343,14.1941
155,63752,58.39,550,375,36.6,2,0,1,0.169,0.0,-73.7394,15.1779
156,63984,370.03,222,946,92.4,5,0,1,0.165,0.0,-73.7394,15.1779
157,64744,205.8,600,772,75.4,2,0,0,2.594,0.0,-73.7179,13.0537
158,64784,265.3,600,858,83.8,4,0,0,1.674,0.0,-74.0809,12.4475
159,64824,390.09,600,905,88.4,5,0,0,1.72,0.0,-74.0809,12.4475
160,65328,513.32,168,1023,99.9,6,1,0,1.446,0.0,-73.496,12.7795
161,65816,489.66,134,1018,99.4,6,1,0,1.708,0.0,-72.8805,11.9813
162,66104,239.02,600,892,87.1,4,0,0,1.653,0.0,-73.3191,15.0443
163,66432,222.99,600,898,87.7,4,0,0,0.721,0.0,-72.7569,13.6933
164,66616,304.78,386,953,93.1,5,0,1,0.057,0.0,-72.606,13.2733
165,67424,284.63,325,903,88.2,5,0,1,0.185,0.0,-71.8606,12.5613
166,67472,293.02,465,879,85.8,5,0,1,0.178,0.0,-71.8606,12.5613
167,67632,454.81,127,1018,99.4,6,1,0,1.536,0.0,-72.5694,13.9286
168,67648,292.26,358,933,91.1,5,0,1,0.186,0.0,-72.5694,13.9286
169,68424,285.99,125,945,92.3,5,0,1,0.066,0.0,-73.1638,15.2013
170,68624,5.75,25,222,21.7,1,0,1,0.102,0.0,-72.4741,14.1022
171,70064,271.61,304,943,92.1,5,0,1,0.208,0.0,-71.68,16.4198
172,70128,272.75,600,886,86.5,4,0,0,1.106,0.0,-71.68,16.4198
173,70616,185.06,600,816,79.7,3,0,0,0.739,0.0,-71.0382,13.8352
174,70904,386.94,600,923,90.1,5,0,0,1.237,0.0,-71.507,15.4949
175,71232,274.73,600,918,89.6,4,0,0,1.128,0.0,-70.6437,15.1442
176,71768,361.18,144,927,90.5,5,0,1,0.189,0.0,-70.9051,12.2601
177,72272,377.81,600,1000,97.7,5,0,0,0.914,0.0,-70.9962,13.4827
178,72352,544.81,181,1016,99.2,6,1,0,1.581,0.0,-70.9962,13.4827
179,72448,405.18,600,958,93.6,5,0,0,1.2,0.0,-70.9962,13.4827
180,73424,328.01,600,890,86.9,5,0,0,0.495,0.0,-70.7571,14.3109
181,74088,371.69,290,870,85.0,5,0,1,0.187,0.0,-70.6254,12.2298
182,74520,286.4,259,948,92.6,5,0,1,0.157,0.0,-70.1947,13.2527
183,74584,491.09,145,1020,99.6,6,1,0,1.556,0.0,-70.1947,13.2527
