episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,400,7.5,50,197,19.2,1,0,1,0.167,0.0,0.0,0.0
2,584,-15.82,73,352,34.4,1,0,1,0.165,0.0,0.0,0.0
3,936,23.28,117,470,45.9,1,0,1,0.186,0.0,0.0,0.0
4,1200,-2.98,150,358,35.0,1,0,1,0.105,0.0,0.0,0.0
5,1592,95.66,199,513,50.1,2,0,1,0.143,0.0,0.0,0.0
6,1744,108.95,218,524,51.2,1,0,1,0.143,0.0,0.0,0.0
7,1888,66.77,86,426,41.6,1,0,1,0.211,0.0,0.0,0.0
8,1944,203.4,243,589,57.5,1,0,1,0.145,0.0,0.0,0.0
9,2112,-9.73,147,411,40.1,1,0,1,0.175,0.0,0.0,0.0
10,2560,-22.85,247,305,29.8,1,0,1,0.191,0.0,0.0,0.0
11,2720,29.72,290,416,40.6,1,0,1,0.174,0.0,0.0,0.0
12,2720,34.21,97,406,39.6,1,0,1,0.188,0.0,0.0,0.0
13,2728,-64.47,341,284,27.7,1,0,1,0.202,0.0,0.0,0.0
14,3600,-3.63,130,404,39.5,1,0,1,0.142,0.0,0.0,0.0
15,3616,121.94,234,490,47.9,1,0,1,0.167,0.0,0.0,0.0
16,3832,9.25,280,436,42.6,1,0,1,0.066,0.0,0.0,0.0
17,3848,-37.36,245,289,28.2,1,0,1,0.176,0.0,0.0,0.0
18,4304,60.13,57,468,45.7,2,0,1,0.114,0.0,0.0,0.0
19,5192,-4.06,199,445,43.5,1,0,1,0.099,0.0,0.0,0.0
20,5216,47.08,312,462,45.1,1,0,1,0.103,0.0,0.0,0.0
21,5488,87.76,148,478,46.7,1,0,1,0.175,0.0,0.0,0.0
22,5488,2.93,422,428,41.8,1,0,1,0.183,0.0,0.0,0.0
23,5608,157.81,361,553,54.0,2,0,1,0.196,0.0,0.0,0.0
24,5688,38.79,259,489,47.8,1,0,1,0.177,0.0,0.0,0.0
25,6184,20.69,294,466,45.5,1,0,1,0.123,0.0,0.0,0.0
26,6408,12.56,90,445,43.5,1,0,1,0.194,0.0,0.0,0.0
27,6416,16.6,116,404,39.5,1,0,1,0.21,0.0,0.0,0.0
28,6496,171.42,160,601,58.7,1,0,1,0.215,0.0,0.0,0.0
29,7272,18.29,97,222,21.7,1,0,1,0.125,0.0,0.0,0.0
30,7528,-46.97,600,417,40.7,1,0,0,0.469,0.0,0.0,0.0
31,7688,72.76,260,544,53.1,1,0,1,0.188,0.0,0.0,0.0
32,7896,-8.66,185,196,19.1,1,0,1,0.191,0.0,0.0,0.0
33,8832,53.72,331,471,46.0,1,0,1,0.149,0.0,-0.0137,95.4356
34,9040,-10.26,26,177,17.3,1,0,1,0.064,0.0,-0.0137,95.4356
35,9992,138.9,600,568,55.5,1,0,0,2.89,0.0,-0.0137,95.4356
36,10288,77.6,600,327,31.9,1,0,0,1.799,0.0,-0.0137,95.4356
37,11208,194.8,600,572,55.9,1,0,0,1.373,0.0,-0.0137,95.4356
38,11376,-4.02,21,429,41.9,1,0,1,0.189,0.0,-0.0137,95.4356
39,12016,250.71,216,532,52.0,2,0,1,0.176,0.0,-0.0137,95.4356
40,12056,210.04,546,552,53.9,2,0,1,0.207,0.0,-0.0137,95.4356
41,12072,143.62,600,374,36.5,1,0,0,1.791,0.0,-0.0137,95.4356
42,12328,172.14,600,613,59.9,1,0,0,2.39,0.0,-0.0137,95.4356
43,12696,354.93,600,730,71.3,2,0,0,1.333,0.0,-0.0137,95.4356
44,12944,12.78,111,208,20.3,1,0,1,0.061,0.0,-0.0137,95.4356
45,13840,214.6,600,638,62.3,1,0,0,2.883,0.0,-0.0137,95.4356
46,14600,212.14,323,551,53.8,2,0,1,0.19,0.0,-0.0137,95.4356
47,14760,-6.12,115,201,19.6,1,0,1,0.151,0.0,-0.0137,95.4356
48,14792,99.13,600,350,34.2,1,0,0,2.385,0.0,-0.0137,95.4356
49,15968,34.4,147,216,21.1,1,0,1,0.046,0.0,-0.0137,95.4356
50,16176,272.1,600,636,62.1,1,0,0,1.907,0.0,-0.0137,95.4356
51,16712,15.98,67,210,20.5,1,0,1,0.175,0.0,-0.0132,75.4044
52,16872,286.06,600,558,54.5,2,0,0,1.681,0.0,-0.0132,75.4044
53,17128,296.2,600,646,63.1,1,0,0,1.408,0.0,-0.0132,75.4044
54,17296,-1.02,73,201,19.6,1,0,1,0.164,0.0,-0.0132,75.4044
55,17320,49.92,56,459,44.8,1,0,1,0.125,0.0,-0.0132,75.4044
56,17496,230.7,600,654,63.9,1,0,0,1.545,0.0,-0.0132,75.4044
57,17744,330.76,600,686,67.0,2,0,0,1.185,0.0,-0.0132,75.4044
58,18048,240.48,411,657,64.2,2,0,1,0.133,0.0,-0.0132,75.4044
59,18104,50.58,45,500,48.8,1,0,1,0.115,0.0,-0.0132,75.4044
60,18808,49.81,186,233,22.8,1,0,1,0.194,0.0,-0.0132,75.4044
61,19400,188.9,600,478,46.7,1,0,0,0.481,0.0,-0.0132,75.4044
62,19736,-3.33,116,207,20.2,1,0,1,0.168,0.0,-0.0132,75.4044
63,20600,93.21,150,552,53.9,1,0,1,0.105,0.0,-0.0132,75.4044
64,20768,286.9,600,472,46.1,1,0,0,2.678,0.0,-0.0132,75.4044
65,21928,197.3,600,396,38.7,1,0,0,2.561,0.0,-0.0132,75.4044
66,22096,150.0,600,418,40.8,1,0,0,2.68,0.0,-0.0132,75.4044
67,22160,227.96,507,537,52.4,2,0,1,0.192,0.0,-0.0132,75.4044
68,22296,214.92,600,544,53.1,2,0,0,0.665,0.0,-0.0132,75.4044
