episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,400,7.5,50,197,19.2,1,0,1,0.167,0.01,0.0,0.0
2,584,-15.82,73,352,34.4,1,0,1,0.165,0.01,0.0,0.0
3,936,23.28,117,470,45.9,1,0,1,0.186,0.01,0.0,0.0
4,1200,-2.98,150,358,35.0,1,0,1,0.105,0.01,0.0,0.0
5,1592,95.66,199,513,50.1,2,0,1,0.143,0.01,0.0,0.0
6,1744,108.95,218,524,51.2,1,0,1,0.143,0.01,0.0,0.0
7,1888,66.77,86,426,41.6,1,0,1,0.211,0.01,0.0,0.0
8,1944,203.4,243,589,57.5,1,0,1,0.145,0.01,0.0,0.0
9,2112,-9.73,147,411,40.1,1,0,1,0.175,0.01,0.0,0.0
10,2560,-22.85,247,305,29.8,1,0,1,0.191,0.01,0.0,0.0
11,2720,29.72,290,416,40.6,1,0,1,0.174,0.01,0.0,0.0
12,2720,34.21,97,406,39.6,1,0,1,0.188,0.01,0.0,0.0
13,2728,-64.47,341,284,27.7,1,0,1,0.202,0.01,0.0,0.0
14,3600,-3.63,130,404,39.5,1,0,1,0.142,0.01,0.0,0.0
15,3616,121.94,234,490,47.9,1,0,1,0.167,0.01,0.0,0.0
16,3832,9.25,280,436,42.6,1,0,1,0.066,0.01,0.0,0.0
17,3848,-37.36,245,289,28.2,1,0,1,0.176,0.01,0.0,0.0
18,4304,60.13,57,468,45.7,2,0,1,0.114,0.01,0.0,0.0
19,5192,-4.06,199,445,43.5,1,0,1,0.099,0.01,0.0,0.0
20,5216,47.08,312,462,45.1,1,0,1,0.103,0.01,0.0,0.0
21,5488,87.76,148,478,46.7,1,0,1,0.175,0.01,0.0,0.0
22,5488,2.93,422,428,41.8,1,0,1,0.183,0.01,0.0,0.0
23,5608,157.81,361,553,54.0,2,0,1,0.196,0.01,0.0,0.0
24,5688,38.79,259,489,47.8,1,0,1,0.177,0.01,0.0,0.0
25,6184,20.69,294,466,45.5,1,0,1,0.123,0.01,0.0,0.0
26,6408,12.56,90,445,43.5,1,0,1,0.194,0.01,0.0,0.0
27,6416,16.6,116,404,39.5,1,0,1,0.21,0.01,0.0,0.0
28,6496,171.42,160,601,58.7,1,0,1,0.215,0.01,0.0,0.0
29,7272,18.29,97,222,21.7,1,0,1,0.125,0.01,0.0,0.0
30,7528,-46.97,600,417,40.7,1,0,0,0.469,0.01,0.0,0.0
31,7688,72.76,260,544,53.1,1,0,1,0.188,0.01,0.0,0.0
32,7896,-8.66,185,196,19.1,1,0,1,0.191,0.01,0.0,0.0
33,8832,74.63,331,475,46.4,1,0,1,0.157,0.01,-0.0137,95.4355
34,9040,-1.24,26,179,17.5,1,0,1,0.075,0.01,-0.0137,95.4355
35,9992,124.5,600,560,54.7,1,0,0,2.958,0.01,-0.0137,95.4355
36,10288,79.4,600,329,32.1,1,0,0,1.886,0.01,-0.0137,95.4355
37,11208,179.2,600,570,55.7,1,0,0,1.553,0.01,-0.0137,95.4355
38,11376,-13.03,21,429,41.9,1,0,1,0.188,0.01,-0.0137,95.4355
39,12032,228.98,543,558,54.5,2,0,1,0.152,0.01,-0.0137,95.4355
40,12032,188.4,218,520,50.8,1,0,1,0.192,0.01,-0.0137,95.4355
41,12072,150.21,600,366,35.7,1,0,0,1.727,0.01,-0.0137,95.4355
42,12328,169.2,600,608,59.4,1,0,0,2.84,0.01,-0.0137,95.4355
43,12696,357.14,600,737,72.0,2,0,0,1.494,0.01,-0.0137,95.4355
44,13552,30.33,190,207,20.2,1,0,1,0.156,0.01,-0.0137,95.4355
45,13840,268.5,600,658,64.3,1,0,0,1.989,0.01,-0.0137,95.4355
46,14760,-15.31,115,199,19.4,1,0,1,0.094,0.01,-0.0137,95.4355
47,14792,161.14,600,384,37.5,1,0,0,2.34,0.01,-0.0137,95.4355
48,15264,97.76,214,510,49.8,1,0,1,0.129,0.01,-0.0137,95.4355
49,15536,15.21,34,230,22.5,1,0,1,0.113,0.01,-0.0137,95.4355
50,15752,1.81,27,194,18.9,1,0,1,0.174,0.01,-0.0137,95.4355
51,15968,25.42,147,217,21.2,1,0,1,0.019,0.01,-0.0137,95.4355
52,16176,257.0,600,638,62.3,1,0,0,1.887,0.01,-0.0137,95.4355
53,16712,6.99,67,208,20.3,1,0,1,0.182,0.01,-0.0117,81.6204
54,16832,231.97,600,535,52.2,2,0,0,1.111,0.01,-0.0117,81.6204
55,16872,285.24,600,561,54.8,2,0,0,1.626,0.01,-0.0117,81.6204
56,17128,308.5,600,647,63.2,1,0,0,1.303,0.01,-0.0117,81.6204
57,17352,66.96,60,453,44.2,1,0,1,0.202,0.01,-0.0117,81.6204
58,17496,209.4,600,649,63.4,1,0,0,1.683,0.01,-0.0117,81.6204
59,17552,24.36,105,216,21.1,1,0,1,0.165,0.01,-0.0117,81.6204
60,19560,312.93,600,669,65.3,2,0,0,2.04,0.01,-0.0117,81.6204
61,20552,429.35,600,793,77.4,2,0,0,1.559,0.01,-0.0117,81.6204
62,20768,231.3,600,442,43.2,1,0,0,2.366,0.01,-0.0117,81.6204
63,21392,53.6,105,466,45.5,1,0,1,0.199,0.01,-0.0117,81.6204
64,21632,356.61,600,739,72.2,2,0,0,1.408,0.01,-0.0117,81.6204
65,21928,160.2,600,397,38.8,1,0,0,2.619,0.01,-0.0117,81.6204
66,22016,56.9,78,459,44.8,1,0,1,0.162,0.01,-0.0117,81.6204
67,22152,452.49,600,726,70.9,3,0,0,1.816,0.01,-0.0117,81.6204
68,22296,233.8,600,540,52.7,2,0,0,1.314,0.01,-0.0117,81.6204
69,22352,300.27,600,534,52.1,2,0,0,0.81,0.01,-0.0117,81.6204
70,22472,13.73,68,225,22.0,1,0,1,0.113,0.01,-0.0117,81.6204
