episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,352,35.65,44,482,47.1,1,0,1,0.206,0.0,0.0,0.0
2,2136,52.02,267,461,45.0,1,0,1,0.172,0.0,0.0,0.0
3,2456,111.21,307,507,49.5,1,0,1,0.102,0.0,0.0,0.0
4,2960,26.23,103,222,21.7,1,0,1,0.129,0.0,0.0,0.0
5,3064,2.37,76,432,42.2,1,0,1,0.191,0.0,0.0,0.0
6,3360,-88.78,420,282,27.5,1,0,1,0.144,0.0,0.0,0.0
7,3688,93.02,461,370,36.1,1,0,1,0.149,0.0,0.0,0.0
8,4496,-13.08,142,285,27.8,1,0,1,0.129,0.0,0.0,0.0
9,4640,217.63,580,631,61.6,1,0,1,0.063,0.0,0.0,0.0
10,4712,-17.5,9,407,39.7,1,0,1,0.189,0.0,0.0,0.0
11,4720,-33.94,129,389,38.0,1,0,1,0.146,0.0,0.0,0.0
12,4800,195.4,600,483,47.2,1,0,0,1.984,0.0,0.0,0.0
13,4800,38.7,600,486,47.5,1,0,0,1.589,0.0,0.0,0.0
14,5064,8.88,71,188,18.4,1,0,1,0.153,0.0,0.0,0.0
15,5152,53.35,600,475,46.4,1,0,0,0.407,0.0,0.0,0.0
16,5296,-12.85,18,200,19.5,1,0,1,0.156,0.0,0.0,0.0
17,5792,-2.35,134,408,39.8,1,0,1,0.098,0.0,0.0,0.0
18,6064,86.37,96,475,46.4,1,0,1,0.12,0.0,0.0,0.0
19,7072,-35.68,160,269,26.3,1,0,1,0.185,0.0,0.0,0.0
20,7480,-70.85,335,204,19.9,1,0,1,0.082,0.0,0.0,0.0
21,7760,176.05,600,566,55.3,1,0,0,0.869,0.0,0.0,0.0
22,7864,35.2,600,459,44.8,1,0,0,0.262,0.0,0.0,0.0
23,8376,-24.18,112,273,26.7,1,0,1,0.13,0.0,0.0,0.0
24,8592,-4.37,441,442,43.2,1,0,1,0.172,0.0,0.0,0.0
25,9264,-79.84,558,279,27.2,1,0,1,0.191,0.0,0.0,0.0
26,9512,-43.33,600,450,43.9,1,0,0,1.346,0.0,0.0,0.0
27,9904,-8.25,80,207,20.2,1,0,1,0.187,0.0,0.0,0.0
28,9968,-32.22,488,225,22.0,1,0,1,0.171,0.0,0.0,0.0
29,10136,11.85,284,306,29.9,1,0,1,0.173,0.0,0.0,0.0
30,10408,10.41,112,204,19.9,1,0,1,0.169,0.0,-2.1999,8.5601
31,10480,134.31,263,574,56.1,1,0,1,0.122,0.0,-2.1999,8.5601
32,10736,36.22,41,459,44.8,1,0,1,0.054,0.0,-3.0481,6.348
33,10752,102.01,270,508,49.6,1,0,1,0.168,0.0,0.0,0.0
34,10816,133.37,382,555,54.2,1,0,1,0.177,0.0,-4.5152,6.2515
35,10992,1.9,22,434,42.4,1,0,1,0.149,0.0,-4.5152,6.2515
36,11096,40.82,149,378,36.9,1,0,1,0.178,0.0,-5.5794,6.5407
37,11504,-43.06,192,192,18.8,1,0,1,0.194,0.0,-6.6406,5.7752
38,11824,99.59,168,528,51.6,1,0,1,0.153,0.0,-8.7449,7.5908
39,11872,76.65,600,484,47.3,1,0,0,1.05,0.0,-8.7449,7.5908
40,12064,115.61,166,508,49.6,1,0,1,0.172,0.0,-9.8792,5.9304
41,12136,-21.7,173,191,18.7,1,0,1,0.189,0.0,0.0,0.0
42,13112,119.21,265,541,52.8,1,0,1,0.132,0.0,-14.4285,8.4063
43,13216,19.86,168,426,41.6,1,0,1,0.199,0.0,-14.4285,8.4063
44,13624,80.53,195,516,50.4,1,0,1,0.094,0.0,-16.7243,8.4516
45,13680,72.05,71,477,46.6,1,0,1,0.188,0.0,0.0,0.0
46,13680,-36.31,232,273,26.7,1,0,1,0.19,0.0,0.0,0.0
47,13768,-9.59,69,189,18.5,1,0,1,0.106,0.0,0.0,0.0
48,14064,190.43,371,532,52.0,1,0,1,0.182,0.0,-17.8706,9.3423
49,14336,29.94,82,220,21.5,1,0,1,0.22,0.0,-19.0065,10.1365
50,14936,104.85,600,504,49.2,1,0,0,1.519,0.0,-22.4483,8.8062
51,15608,-16.85,230,208,20.3,1,0,1,0.164,0.0,-24.7132,11.2683
52,16176,29.26,312,475,46.4,1,0,1,0.173,0.0,-27.9321,12.5692
53,16200,172.73,267,546,53.3,1,0,1,0.201,0.0,0.0,0.0
54,16304,40.4,600,467,45.6,1,0,0,1.005,0.0,0.0,0.0
55,16936,289.85,600,673,65.7,2,0,0,1.554,0.0,-31.1955,11.438
56,18016,215.8,460,565,55.2,2,0,1,0.167,0.0,-35.3933,11.6835
57,18072,117.81,234,520,50.8,1,0,1,0.13,0.0,0.0,0.0
58,18160,141.44,153,522,51.0,1,0,1,0.154,0.0,0.0,0.0
59,18224,-23.01,240,204,19.9,1,0,1,0.173,0.0,-36.571,9.4904
60,18424,112.67,600,524,51.2,1,0,0,2.427,0.0,-36.571,9.4904
61,18656,13.21,29,216,21.1,1,0,1,0.18,0.0,-37.4811,15.6032
62,18944,106.61,90,503,49.1,1,0,1,0.071,0.0,-38.5069,12.1937
63,19736,194.78,600,441,43.1,1,0,0,1.595,0.0,-42.7391,15.4892
64,20408,280.8,600,657,64.2,1,0,0,1.977,0.0,-44.878,12.6086
65,20976,347.54,600,564,55.1,2,0,0,1.583,0.0,-47.2784,12.1614
66,21432,115.47,128,274,26.8,1,0,1,0.184,0.0,-49.296,13.7967
67,22816,127.08,600,544,53.1,1,0,0,1.231,0.0,-55.9774,14.1723
68,22872,348.28,600,738,72.1,2,0,0,1.625,0.0,-55.9774,14.1723
69,22960,265.3,600,648,63.3,1,0,0,1.862,0.0,0.0,0.0
70,23456,374.36,600,737,72.0,2,0,0,2.17,0.0,-57.7377,13.5281
71,23744,495.11,600,795,77.6,3,0,0,0.915,0.0,-58.9246,12.7191
72,24016,25.18,34,465,45.4,1,0,1,0.141,0.0,-59.9387,20.0357
73,24536,215.6,600,658,64.3,1,0,0,2.662,0.0,-62.077,14.4146
74,25096,6.16,70,208,20.3,1,0,1,0.11,0.0,-64.9793,15.284
75,25640,251.19,335,514,50.2,2,0,1,0.212,0.0,-67.3525,13.8479
76,25776,211.7,600,676,66.0,2,0,0,2.01,0.0,-67.3525,13.8479
77,26232,525.3,600,846,82.6,3,0,0,1.855,0.0,-69.1467,15.4463
78,27616,326.15,600,747,72.9,2,0,0,1.82,0.0,-74.1273,11.284
79,27672,252.1,600,741,72.4,2,0,0,2.026,0.0,-75.17,14.2048
80,28256,189.2,600,660,64.5,1,0,0,1.867,0.0,-77.0375,19.4748
81,28816,157.2,600,676,66.0,1,0,0,1.813,0.0,-79.0611,17.8823
82,29896,222.01,600,755,73.7,2,0,0,1.071,0.0,-82.4299,14.9882
83,30440,418.29,600,814,79.5,3,0,0,0.986,0.0,-84.2326,18.1149
84,30576,250.71,600,766,74.8,2,0,0,1.306,0.0,-85.1488,15.116
85,31032,207.17,600,675,65.9,2,0,0,1.013,0.0,-86.8929,14.597
86,32416,104.53,600,660,64.5,1,0,0,1.792,0.0,-91.2263,15.0407
87,32472,328.7,600,745,72.8,2,0,0,1.192,0.0,-91.2263,15.0407
88,32920,54.64,56,242,23.6,1,0,1,0.157,0.0,-92.5699,15.5948
89,33056,161.28,600,669,65.3,2,0,0,1.205,0.0,-93.2047,18.377
90,33616,347.86,600,789,77.1,2,0,0,1.61,0.0,-94.6456,16.8212
91,34696,190.58,600,669,65.3,1,0,0,1.792,0.0,-98.0103,18.1476
92,35240,391.25,600,773,75.5,2,0,0,1.748,0.0,-98.8622,20.5531
93,35376,367.2,600,841,82.1,3,0,0,1.555,0.0,-99.7821,14.8164
94,35464,-13.66,28,169,16.5,1,0,1,0.201,0.0,-99.7821,14.8164
95,35600,-13.42,28,174,17.0,1,0,1,0.219,0.0,-100.3362,16.3389
96,35832,418.3,600,842,82.2,3,0,0,1.537,0.0,-100.3362,16.3389
97,37216,498.65,600,843,82.3,3,0,0,1.405,0.0,-104.6576,19.0688
98,37720,418.14,600,865,84.5,3,0,0,2.198,0.0,-105.825,18.4649
99,37856,281.68,600,762,74.4,3,0,0,1.248,0.0,-105.825,18.4649
100,38416,269.7,600,702,68.6,2,0,0,1.714,0.0,-107.5909,16.9603
101,39496,223.4,600,687,67.1,2,0,0,1.329,0.0,-110.537,17.9711
102,40264,250.0,600,699,68.3,2,0,0,0.807,0.0,-111.9893,20.7304
103,40400,534.59,600,840,82.0,3,0,0,1.562,0.0,-111.9893,20.7304
104,40624,4.62,28,190,18.6,1,0,1,0.176,0.0,-112.452,16.4799
105,40632,380.85,600,773,75.5,2,0,0,0.989,0.0,0.0,0.0
106,40752,21.35,61,220,21.5,1,0,1,0.14,0.0,-113.026,19.9304
107,42016,202.1,600,750,73.2,2,0,0,1.835,0.0,-115.6471,17.2612
108,42520,236.3,600,753,73.5,2,0,0,1.946,0.0,-116.6534,19.1597
109,42656,498.17,600,829,81.0,3,0,0,2.071,0.0,0.0,0.0
110,43216,403.88,600,828,80.9,3,0,0,1.056,0.0,-117.5889,16.722
111,43408,8.23,24,220,21.5,1,0,1,0.21,0.0,-118.2712,17.2598
112,44296,199.4,600,744,72.7,2,0,0,1.884,0.0,-120.115,21.8501
113,45424,422.17,600,818,79.9,3,0,0,1.963,0.0,-121.8799,20.468
114,45432,388.32,600,844,82.4,3,0,0,2.101,0.0,-121.8799,20.468
115,45552,276.18,600,778,76.0,2,0,0,2.045,0.0,-121.8799,20.468
116,46816,212.1,600,763,74.5,2,0,0,1.827,0.0,-124.1895,20.655
117,47320,520.2,600,832,81.2,3,0,0,1.943,0.0,-124.7471,19.8852
118,47456,230.4,600,763,74.5,2,0,0,1.797,0.0,-125.6243,19.1274
119,48208,248.04,600,768,75.0,2,0,0,1.821,0.0,-126.7025,21.2305
120,48440,7.57,29,211,20.6,1,0,1,0.119,0.0,-126.8568,20.9571
121,49096,190.8,600,744,72.7,2,0,0,2.089,0.0,-127.8294,19.4012
122,50224,112.7,600,663,64.7,1,0,0,1.787,0.0,-129.1049,21.2629
123,50232,346.99,600,839,81.9,3,0,0,1.969,0.0,-129.1049,21.2629
124,50352,70.0,600,660,64.5,1,0,0,1.984,0.0,-129.1049,21.2629
125,51616,267.1,600,826,80.7,3,0,0,2.002,0.0,-130.0658,19.0113
126,52120,364.7,600,834,81.4,3,0,0,2.284,0.0,-130.0854,27.78
127,52256,228.2,600,840,82.0,3,0,0,2.188,0.0,-130.2719,19.6673
128,52496,4.56,30,210,20.5,1,0,1,0.177,0.0,-130.5577,21.4961
129,52688,-3.79,24,212,20.7,1,0,1,0.127,0.0,0.0,0.0
130,52872,-9.82,23,174,17.0,1,0,1,0.121,0.0,-131.0788,21.5934
131,53240,281.02,600,849,82.9,3,0,0,2.097,0.0,-130.828,23.3281
132,53896,117.0,600,739,72.2,2,0,0,2.059,0.0,-131.295,23.9962
133,55024,316.2,600,839,81.9,3,0,0,1.972,0.0,-131.8275,22.5657
134,55032,304.6,600,827,80.8,3,0,0,1.959,0.0,-131.8275,22.5657
135,55152,419.82,600,855,83.5,4,0,0,2.023,0.0,-132.3789,22.1886
136,56416,146.18,600,754,73.6,2,0,0,1.739,0.0,-132.9564,21.4412
137,56920,308.57,600,828,80.9,3,0,0,1.819,0.0,-132.5822,22.2582
138,57672,247.2,600,833,81.3,3,0,0,1.944,0.0,-132.8123,21.9126
139,58040,167.0,600,771,75.3,2,0,0,2.154,0.0,-132.7665,21.3944
140,58696,157.1,600,768,75.0,2,0,0,2.134,0.0,-133.3363,24.8182
141,59824,517.15,600,844,82.4,4,0,0,1.964,0.0,-133.1398,22.9194
142,59832,110.7,600,746,72.9,2,0,0,2.044,0.0,-133.1398,22.9194
143,59952,245.07,600,831,81.2,3,0,0,2.1,0.0,-133.5287,22.872
144,60208,47.0,32,494,48.2,1,0,1,0.092,0.0,-133.9399,20.6806
145,61216,45.6,600,651,63.6,1,0,0,2.065,0.0,-133.972,23.5386
146,61720,189.5,600,781,76.3,2,0,0,2.281,0.0,-134.4329,25.7786
147,62472,63.9,600,656,64.1,1,0,0,2.12,0.0,-134.1889,23.9712
148,62840,172.2,600,774,75.6,2,0,0,2.164,0.0,-134.1274,20.774
149,63496,176.4,600,743,72.6,2,0,0,1.727,0.0,-134.3548,23.403
150,64624,128.6,600,725,70.8,2,0,0,1.758,0.0,-134.0318,22.0839
151,64632,146.2,600,665,64.9,1,0,0,1.852,0.0,-134.0318,22.0839
152,65008,72.0,600,648,63.3,1,0,0,1.539,0.0,-134.3812,22.6538
153,66016,253.3,600,828,80.9,3,0,0,1.836,0.0,-132.8913,21.7497
154,66520,280.49,600,841,82.1,3,0,0,1.994,0.0,-133.2297,25.5089
155,67272,286.69,600,828,80.9,3,0,0,1.891,0.0,-132.4758,25.5339
156,67640,536.0,600,845,82.5,4,0,0,2.185,0.0,-132.4261,25.2538
157,68296,128.1,600,661,64.6,1,0,0,2.054,0.0,-132.7425,23.2641
158,69424,319.62,600,828,80.9,3,0,0,1.56,0.0,-131.736,23.0077
159,69432,311.0,600,817,79.8,3,0,0,1.329,0.0,-131.736,23.0077
160,69808,149.3,600,692,67.6,2,0,0,2.348,0.0,-131.7593,19.6536
161,70816,323.3,600,830,81.1,3,0,0,2.01,0.0,-131.7949,25.2194
162,71320,184.8,600,748,73.0,2,0,0,1.919,0.0,-130.653,22.9971
163,72072,65.0,600,649,63.4,1,0,0,2.202,0.0,-130.3739,26.213
164,72112,107.81,99,561,54.8,2,0,1,0.165,0.0,-130.3739,26.213
165,72256,8.61,23,223,21.8,1,0,1,0.182,0.0,-129.6351,26.4474
166,72440,193.02,600,777,75.9,2,0,0,2.247,0.0,-129.6351,26.4474
167,72488,-2.13,29,202,19.7,1,0,1,0.171,0.0,-129.8048,21.9564
168,72632,-15.5,24,176,17.2,1,0,1,0.153,0.0,-129.8048,21.9564
169,73096,355.0,600,817,79.8,3,0,0,2.567,0.0,-129.4502,26.3838
170,74224,310.9,600,846,82.6,3,0,0,2.169,0.0,-129.0109,26.5631
171,74232,333.36,600,816,79.7,3,0,0,2.864,0.0,-129.0109,26.5631
172,74608,330.9,600,829,81.0,3,0,0,2.387,0.0,-128.8084,25.7499
173,75616,158.44,600,770,75.2,2,0,0,2.492,0.0,-128.2565,23.2716
174,76912,359.24,600,858,83.8,3,0,0,3.141,0.0,-127.0845,22.7588
175,77288,154.4,600,681,66.5,1,0,0,2.964,0.0,-126.4287,21.748
176,77432,155.03,600,753,73.5,2,0,0,3.109,0.0,-127.0541,23.2544
177,77896,145.1,600,745,72.8,2,0,0,2.786,0.0,-126.1263,23.8482
178,78648,129.56,94,504,49.2,2,0,1,0.18,0.0,-126.0498,20.6687
179,78864,-1.48,27,206,20.1,1,0,1,0.119,0.0,-125.3928,23.2203
180,79024,139.4,600,750,73.2,2,0,0,3.114,0.0,-125.3928,23.2203
181,79032,202.5,600,736,71.9,2,0,0,3.111,0.0,0.0,0.0
182,79408,298.82,600,831,81.2,3,0,0,2.996,0.0,-125.1341,26.6236
183,79936,41.02,66,221,21.6,1,0,1,0.173,0.0,-124.8667,24.5967
