episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,256,6.04,32,203,19.8,1,0,1,0.108,0.005,0.0,0.0
2,608,2.31,76,389,38.0,1,0,1,0.09,0.005,0.0,0.0
3,1048,37.75,55,443,43.3,1,0,1,0.203,0.005,0.0,0.0
4,1576,20.67,197,446,43.6,1,0,1,0.128,0.005,0.0,0.0
5,1720,12.08,84,415,40.5,1,0,1,0.124,0.005,0.0,0.0
6,1912,49.12,207,429,41.9,1,0,1,0.181,0.005,0.0,0.0
7,2040,26.01,255,473,46.2,1,0,1,0.183,0.005,0.0,0.0
8,2336,93.8,95,503,49.1,1,0,1,0.202,0.005,0.0,0.0
9,2616,53.82,327,517,50.5,1,0,1,0.192,0.005,0.0,0.0
10,2672,-39.36,95,267,26.1,1,0,1,0.192,0.005,0.0,0.0
11,2752,-7.08,89,190,18.6,1,0,1,0.183,0.005,0.0,0.0
12,3128,47.43,176,404,39.5,1,0,1,0.17,0.005,0.0,0.0
13,3480,66.95,101,468,45.7,1,0,1,0.194,0.005,0.0,0.0
14,3696,-68.73,462,282,27.5,1,0,1,0.08,0.005,0.0,0.0
15,3928,7.55,29,216,21.1,1,0,1,0.199,0.005,0.0,0.0
16,4128,30.68,81,393,38.4,1,0,1,0.196,0.005,0.0,0.0
17,4536,49.14,76,242,23.6,1,0,1,0.189,0.005,0.0,0.0
18,4616,180.98,250,567,55.4,2,0,1,0.199,0.005,0.0,0.0
19,4664,60.61,67,473,46.2,1,0,1,0.058,0.005,0.0,0.0
20,4800,97.2,600,350,34.2,1,0,0,1.878,0.005,0.0,0.0
21,4800,242.53,600,585,57.1,2,0,0,1.643,0.005,0.0,0.0
22,5144,9.19,66,411,40.1,1,0,1,0.139,0.005,0.0,0.0
23,5368,37.73,104,423,41.3,1,0,1,0.182,0.005,0.0,0.0
24,5480,-3.36,42,350,34.2,1,0,1,0.071,0.005,0.0,0.0
25,5768,-21.81,138,352,34.4,1,0,1,0.168,0.005,0.0,0.0
26,5976,-21.83,26,386,37.7,1,0,1,0.177,0.005,0.0,0.0
27,6120,25.33,94,406,39.6,1,0,1,0.162,0.005,0.0,0.0
28,6360,49.67,503,458,44.7,1,0,1,0.063,0.005,0.0,0.0
29,6384,21.66,113,439,42.9,1,0,1,0.182,0.005,0.0,0.0
30,6656,-9.03,34,202,19.7,1,0,1,0.18,0.005,0.0,0.0
31,6872,39.6,64,399,39.0,1,0,1,0.154,0.005,0.0,0.0
32,6928,-20.65,475,308,30.1,1,0,1,0.171,0.005,0.0,0.0
33,7168,-11.43,552,485,47.4,1,0,1,0.133,0.005,0.0,0.0
34,7408,-25.46,60,277,27.1,1,0,1,0.119,0.005,0.0,0.0
35,7696,7.71,103,219,21.4,1,0,1,0.12,0.005,0.0,0.0
36,7704,51.7,67,416,40.6,1,0,1,0.139,0.005,0.0,0.0
37,8952,12.06,156,204,19.9,1,0,1,0.159,0.005,-0.0156,99.1235
38,8992,178.0,524,593,57.9,1,0,1,0.137,0.005,-0.0156,99.1235
39,9120,135.41,308,540,52.7,1,0,1,0.153,0.005,-0.0156,99.1235
40,9320,-3.96,41,197,19.2,1,0,1,0.167,0.005,-0.0156,99.1235
41,9600,36.8,600,322,31.4,1,0,0,2.264,0.005,-0.0156,99.1235
42,9808,6.49,61,215,21.0,1,0,1,0.109,0.005,-0.0156,99.1235
43,10424,145.62,163,521,50.9,1,0,1,0.146,0.005,-0.0156,99.1235
44,10552,88.02,93,508,49.6,1,0,1,0.188,0.005,-0.0156,99.1235
45,10776,298.75,600,540,52.7,2,0,0,0.613,0.005,-0.0156,99.1235
46,10832,213.61,235,533,52.1,2,0,1,0.169,0.005,-0.0156,99.1235
47,10920,-30.82,600,211,20.6,1,0,0,1.6,0.005,-0.0156,99.1235
48,11128,-12.74,26,174,17.0,1,0,1,0.206,0.005,-0.0156,99.1235
49,11672,25.47,68,228,22.3,1,0,1,0.2,0.005,-0.0156,99.1235
50,12208,64.88,600,347,33.9,1,0,0,2.471,0.005,-0.0156,99.1235
51,12496,220.3,600,635,62.0,1,0,0,1.498,0.005,-0.0156,99.1235
52,12528,180.95,366,566,55.3,2,0,1,0.192,0.005,-0.0156,99.1235
53,12784,1.61,32,200,19.5,1,0,1,0.21,0.005,-0.0156,99.1235
54,13232,55.61,56,454,44.3,1,0,1,0.157,0.005,-0.0156,99.1235
55,13560,203.7,236,582,56.8,2,0,1,0.102,0.005,-0.0156,99.1235
56,13664,164.64,389,572,55.9,1,0,1,0.062,0.005,-0.0156,99.1235
57,14432,18.08,150,214,20.9,1,0,1,0.164,0.005,-0.0156,99.1235
58,14472,467.17,506,793,77.4,3,0,1,0.189,0.005,-0.0156,99.1235
59,15032,22.97,70,221,21.6,1,0,1,0.002,0.005,-0.0156,99.1235
60,15296,26.62,108,217,21.2,1,0,1,0.057,0.005,-0.0156,99.1235
61,15576,218.68,600,569,55.6,2,0,0,0.776,0.005,-0.0156,99.1235
62,15632,187.7,600,621,60.6,1,0,0,1.38,0.005,-0.0156,99.1235
63,15712,67.57,85,485,47.4,1,0,1,0.175,0.005,-0.0156,99.1235
64,17008,287.1,600,671,65.5,1,0,0,1.553,0.005,-0.0115,94.4975
65,17072,27.73,187,228,22.3,1,0,1,0.064,0.005,-0.0115,94.4975
66,17296,182.3,600,392,38.3,1,0,0,2.468,0.005,-0.0115,94.4975
67,17512,128.22,481,392,38.3,1,0,1,0.18,0.005,-0.0115,94.4975
68,18360,341.86,600,736,71.9,2,0,0,1.255,0.005,-0.0115,94.4975
69,19736,-28.15,278,225,22.0,1,0,1,0.204,0.005,-0.0115,94.4975
70,20096,436.75,600,705,68.8,2,0,0,1.813,0.005,-0.0115,94.4975
71,20296,13.93,70,218,21.3,1,0,1,0.154,0.005,-0.0115,94.4975
72,20432,294.5,600,673,65.7,1,0,0,2.622,0.005,-0.0115,94.4975
73,20512,291.3,600,690,67.4,2,0,0,1.923,0.005,-0.0115,94.4975
74,21744,97.19,154,516,50.4,1,0,1,0.084,0.005,-0.0115,94.4975
