episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
76,25832,273.56,600,707,69.0,2,0,0,1.375,0.05,-0.0101,102.2568
77,26416,275.45,249,521,50.9,2,0,1,0.216,0.05,-0.0101,102.2568
78,26440,404.89,600,773,75.5,3,0,0,1.983,0.05,-0.0101,102.2568
79,27056,366.92,600,749,73.1,2,0,0,1.306,0.05,-0.0101,102.2568
80,27680,261.4,600,659,64.4,2,0,0,1.505,0.05,-0.0101,102.2568
81,29720,444.81,600,762,74.4,2,0,0,1.775,0.05,-0.0101,102.2568
82,30392,208.7,600,668,65.2,2,0,0,2.518,0.05,-0.0101,102.2568
83,30440,321.91,600,754,73.6,2,0,0,1.287,0.05,-0.0101,102.2568
84,30528,243.83,511,726,70.9,2,0,1,0.125,0.05,-0.0101,102.2568
85,30632,453.34,600,676,66.0,2,0,0,1.389,0.05,-0.0101,102.2568
86,31216,564.14,600,853,83.3,3,0,0,2.388,0.05,-0.0101,102.2568
87,31592,9.86,150,208,20.3,1,0,1,0.187,0.05,-0.0101,102.2568
88,31856,159.7,600,501,48.9,1,0,0,1.613,0.05,-0.0101,102.2568
89,32480,576.56,600,864,84.4,4,0,0,1.26,0.05,-0.0101,102.2568
90,32912,79.24,165,543,53.0,1,0,1,0.16,0.05,-0.0081,94.8477
91,33096,-6.47,23,187,18.3,1,0,1,0.144,0.05,-0.0081,94.8477
92,33664,24.52,71,212,20.7,1,0,1,0.136,0.05,-0.0081,94.8477
93,34520,266.5,600,671,65.5,2,0,0,1.364,0.05,-0.0081,94.8477
94,35240,325.34,600,677,66.1,2,0,0,1.266,0.05,-0.0081,94.8477
95,35328,320.52,600,670,65.4,2,0,0,1.098,0.05,-0.0081,94.8477
96,35432,441.96,600,795,77.6,3,0,0,1.784,0.05,-0.0081,94.8477
97,35472,-4.69,29,198,19.3,1,0,1,0.085,0.05,-0.0081,94.8477
98,36016,311.17,600,707,69.0,2,0,0,1.632,0.05,-0.0081,94.8477
99,36656,200.3,600,671,65.5,2,0,0,1.312,0.05,-0.0081,94.8477
100,36720,54.08,88,257,25.1,1,0,1,0.138,0.05,-0.0081,94.8477
101,37280,477.16,600,812,79.3,3,0,0,1.183,0.05,-0.0081,94.8477
102,38384,279.2,208,739,72.2,2,0,1,0.132,0.05,-0.0081,94.8477
103,38464,414.0,600,724,70.7,2,0,0,1.842,0.05,-0.0081,94.8477
104,39080,409.59,469,770,75.2,3,0,1,0.195,0.05,-0.0081,94.8477
105,39296,190.3,330,516,50.4,2,0,1,0.173,0.05,-0.0081,94.8477
106,39320,286.08,600,685,66.9,1,0,0,0.625,0.05,-0.0081,94.8477
107,39664,21.07,150,217,21.2,1,0,1,0.144,0.05,-0.0081,94.8477
108,40232,480.11,600,870,85.0,4,0,0,2.021,0.05,-0.0081,94.8477
109,40248,21.34,73,212,20.7,1,0,1,0.113,0.05,-0.0081,94.8477
110,40272,376.04,600,801,78.2,3,0,0,1.303,0.05,-0.0081,94.8477
111,40584,12.38,39,485,47.4,1,0,1,0.141,0.05,-0.0081,94.8477
112,41256,77.7,126,245,23.9,1,0,1,0.076,0.05,-0.0079,115.3514
113,42080,373.42,600,753,73.5,2,0,0,1.826,0.05,-0.0079,115.3514
114,43184,316.2,600,699,68.3,2,0,0,2.028,0.05,-0.0079,115.3514
115,43760,10.53,72,212,20.7,1,0,1,0.063,0.05,-0.0079,115.3514
116,43880,283.74,600,739,72.2,2,0,0,2.023,0.05,-0.0079,115.3514
117,43904,11.37,18,461,45.0,1,0,1,0.184,0.05,-0.0079,115.3514
118,44088,14.25,23,436,42.6,1,0,1,0.12,0.05,-0.0079,115.3514
119,44096,387.4,600,780,76.2,2,0,0,1.261,0.05,-0.0079,115.3514
120,44120,528.68,600,793,77.4,3,0,0,1.934,0.05,-0.0079,115.3514
121,44656,0.77,67,191,18.7,1,0,1,0.168,0.05,-0.0079,115.3514
122,45032,352.93,600,778,76.0,3,0,0,1.91,0.05,-0.0079,115.3514
123,45384,580.24,600,858,83.8,3,0,0,1.636,0.05,-0.0079,115.3514
124,46056,261.8,600,728,71.1,2,0,0,1.989,0.05,-0.0079,115.3514
125,46112,144.61,91,532,52.0,2,0,1,0.187,0.05,-0.0079,115.3514
126,46880,297.05,600,684,66.8,2,0,0,1.019,0.05,-0.0079,115.3514
127,48680,259.5,600,691,67.5,2,0,0,1.817,0.05,-0.0079,115.3514
128,48888,356.12,600,727,71.0,2,0,0,1.484,0.05,-0.0079,115.3514
129,48896,372.23,600,791,77.2,3,0,0,1.054,0.05,-0.0079,115.3514
130,49456,393.85,600,788,77.0,2,0,0,1.865,0.05,-0.0046,125.0644
131,49632,164.71,92,531,51.9,2,0,1,0.195,0.05,-0.0046,125.0644
132,49832,547.54,600,894,87.3,4,0,0,1.183,0.05,-0.0046,125.0644
133,50856,507.7,600,884,86.3,4,0,0,1.6,0.05,-0.0046,125.0644
134,50904,247.6,181,577,56.3,2,0,1,0.17,0.05,-0.0046,125.0644
135,50912,277.37,600,734,71.7,2,0,0,1.793,0.05,-0.0046,125.0644
136,51680,415.59,600,793,77.4,3,0,0,1.335,0.05,-0.0046,125.0644
137,53480,481.3,600,862,84.2,4,0,0,2.309,0.05,-0.0046,125.0644
138,53688,230.62,600,732,71.5,2,0,0,1.681,0.05,-0.0046,125.0644
139,54272,2.42,73,210,20.5,1,0,1,0.188,0.05,-0.0046,125.0644
140,54432,220.85,600,722,70.5,2,0,0,1.689,0.05,-0.0046,125.0644
141,54632,263.7,600,693,67.7,2,0,0,2.029,0.05,-0.0046,125.0644
142,54824,2.43,24,184,18.0,1,0,1,0.112,0.05,-0.0046,125.0644
143,55656,359.0,600,751,73.3,2,0,0,1.587,0.05,-0.0046,125.0644
144,55704,295.5,600,740,72.3,2,0,0,1.343,0.05,-0.0046,125.0644
145,55712,424.07,600,792,77.3,3,0,0,1.878,0.05,-0.0046,125.0644
146,56480,224.4,600,664,64.8,2,0,0,2.456,0.05,-0.0046,125.0644
147,57312,-13.58,201,217,21.2,1,0,1,0.212,0.05,-0.0046,125.0644
148,58280,242.79,600,720,70.3,2,0,0,2.414,0.05,-0.0064,92.6546
149,59072,162.5,600,681,66.5,2,0,0,1.941,0.05,-0.0064,92.6546
150,59232,357.81,600,807,78.8,3,0,0,2.069,0.05,-0.0064,92.6546
151,59624,556.88,600,840,82.0,3,0,0,1.649,0.05,-0.0064,92.6546
152,60456,509.7,600,906,88.5,4,0,0,2.446,0.05,-0.0064,92.6546
153,60512,419.29,600,775,75.7,3,0,0,1.89,0.05,-0.0064,92.6546
154,61280,379.93,600,863,84.3,3,0,0,1.3,0.05,-0.0064,92.6546
155,62112,453.5,600,857,83.7,4,0,0,1.78,0.05,-0.0064,92.6546
156,63080,416.46,600,897,87.6,4,0,0,1.711,0.05,-0.0064,92.6546
157,63872,301.04,600,675,65.9,2,0,0,1.57,0.05,-0.0064,92.6546
158,64032,243.2,600,714,69.7,2,0,0,2.432,0.05,-0.0064,92.6546
159,64424,362.71,600,743,72.6,2,0,0,1.991,0.05,-0.0064,92.6546
160,65256,438.9,600,770,75.2,3,0,0,1.917,0.05,-0.0064,92.6546
161,65312,265.12,600,734,71.7,2,0,0,1.963,0.05,-0.0064,92.6546
162,66080,232.94,600,741,72.4,2,0,0,1.807,0.05,-0.0067,67.287
163,66912,253.0,600,734,71.7,2,0,0,1.705,0.05,-0.0067,67.287
164,67880,412.24,600,812,79.3,3,0,0,1.547,0.05,-0.0067,67.287
165,68440,-9.23,70,207,20.2,1,0,1,0.126,0.05,-0.0067,67.287
166,68672,438.56,600,783,76.5,3,0,0,2.097,0.05,-0.0067,67.287
167,68832,216.0,600,722,70.5,2,0,0,1.897,0.05,-0.0067,67.287
168,69224,471.46,600,843,82.3,3,0,0,1.906,0.05,-0.0067,67.287
169,69240,40.45,71,213,20.8,1,0,1,0.177,0.05,-0.0067,67.287
170,70056,253.5,600,689,67.3,2,0,0,1.357,0.05,-0.0067,67.287
171,70112,388.49,600,834,81.4,3,0,0,1.492,0.05,-0.0067,67.287
172,70880,320.51,600,786,76.8,2,0,0,1.697,0.05,-0.0067,67.287
173,71712,283.74,600,747,72.9,2,0,0,1.836,0.05,-0.0067,67.287
174,73240,367.21,600,874,85.4,3,0,0,1.888,0.05,-0.0067,67.287
175,73632,245.2,600,704,68.8,2,0,0,1.358,0.05,-0.0067,67.287
176,74024,345.87,600,821,80.2,3,0,0,1.713,0.05,-0.0038,73.3186
177,74040,166.2,600,694,67.8,2,0,0,1.868,0.05,-0.0038,73.3186
178,74856,261.5,600,737,72.0,2,0,0,1.916,0.05,-0.0038,73.3186
179,74912,254.5,600,737,72.0,2,0,0,1.816,0.05,-0.0038,73.3186
180,75680,227.1,600,740,72.3,2,0,0,1.574,0.05,-0.0038,73.3186
181,76512,220.68,600,713,69.6,2,0,0,1.897,0.05,-0.0038,73.3186
182,77416,246.15,217,522,51.0,2,0,1,0.043,0.05,-0.0038,73.3186
183,78040,383.05,600,854,83.4,3,0,0,1.638,0.05,-0.0038,73.3186
184,78432,413.13,600,870,85.0,3,0,0,1.232,0.05,-0.0038,73.3186
185,78824,411.7,600,889,86.8,4,0,0,1.896,0.05,-0.0038,73.3186
186,78840,461.45,600,909,88.8,4,0,0,1.251,0.05,-0.0038,73.3186
187,79656,405.44,600,821,80.2,3,0,0,1.755,0.05,-0.0038,73.3186
188,79712,296.6,600,766,74.8,2,0,0,1.798,0.05,-0.0038,73.3186
189,81312,257.1,600,714,69.7,2,0,0,2.002,0.05,-0.0038,73.3186
190,81808,24.95,62,219,21.4,1,0,1,0.136,0.05,-0.0038,73.3186
191,82216,185.7,600,703,68.7,2,0,0,1.361,0.05,-0.007,83.6676
192,82760,333.67,388,760,74.2,3,0,1,0.199,0.05,-0.007,83.6676
193,82840,237.62,600,728,71.1,2,0,0,1.63,0.05,-0.007,83.6676
194,83232,295.7,600,741,72.4,3,0,0,1.522,0.05,-0.007,83.6676
195,83624,266.31,600,760,74.2,2,0,0,1.787,0.05,-0.007,83.6676
196,83640,340.29,600,772,75.4,3,0,0,1.813,0.05,-0.007,83.6676
197,84512,298.49,600,685,66.9,2,0,0,1.555,0.05,-0.007,83.6676
198,84688,-9.35,22,205,20.0,1,0,1,0.161,0.05,-0.007,83.6676
199,86608,337.15,600,789,77.1,3,0,0,1.205,0.05,-0.007,83.6676
200,87016,308.96,600,778,76.0,2,0,0,1.269,0.05,-0.007,83.6676
201,87184,14.81,21,226,22.1,1,0,1,0.105,0.05,-0.007,83.6676
202,87560,315.6,600,765,74.7,2,0,0,1.953,0.05,-0.007,83.6676
203,87640,223.28,600,715,69.8,2,0,0,1.273,0.05,-0.007,83.6676
204,87784,-16.07,28,183,17.9,1,0,1,0.158,0.05,-0.007,83.6676
205,88032,263.5,600,738,72.1,2,0,0,1.902,0.05,-0.007,83.6676
206,88136,-3.26,13,438,42.8,1,0,1,0.177,0.05,-0.007,83.6676
207,88424,550.0,600,963,94.0,4,0,0,1.566,0.05,-0.007,83.6676
208,88440,284.3,600,753,73.5,2,0,0,1.938,0.05,-0.007,83.6676
209,89488,312.45,600,757,73.9,3,0,0,1.457,0.05,-0.007,83.6676
210,91408,514.64,600,959,93.7,4,0,0,1.689,0.05,-0.0052,124.1521
211,91984,421.3,600,906,88.5,4,0,0,1.802,0.05,-0.0052,124.1521
212,92264,43.12,35,516,50.4,1,0,1,0.133,0.05,-0.0052,124.1521
213,92440,498.85,600,937,91.5,4,0,0,1.712,0.05,-0.0052,124.1521
214,92584,321.5,600,755,73.7,2,0,0,1.615,0.05,-0.0052,124.1521
215,92936,359.15,600,831,81.2,3,0,0,1.374,0.05,-0.0052,124.1521
216,93224,393.5,600,761,74.3,2,0,0,1.001,0.05,-0.0052,124.1521
217,93240,384.6,600,879,85.8,4,0,0,1.177,0.05,-0.0052,124.1521
218,93456,-0.96,27,212,20.7,1,0,1,0.196,0.05,-0.0052,124.1521
219,94040,46.07,73,228,22.3,1,0,1,0.095,0.05,-0.0052,124.1521
220,94288,373.48,600,915,89.4,4,0,0,1.143,0.05,-0.0052,124.1521
221,94304,9.14,33,445,43.5,1,0,1,0.139,0.05,-0.0052,124.1521
222,95064,137.9,95,545,53.2,2,0,1,0.197,0.05,-0.0052,124.1521
223,96208,449.03,600,829,81.0,3,0,0,2.036,0.05,-0.0052,124.1521
224,97064,566.62,600,858,83.8,4,0,0,1.541,0.05,-0.0052,124.1521
225,97240,301.8,600,768,75.0,2,0,0,1.524,0.05,-0.0052,124.1521
226,97384,305.8,600,780,76.2,3,0,0,1.279,0.05,-0.0052,124.1521
227,97736,468.7,600,979,95.6,4,0,0,0.49,0.05,-0.0052,124.1521
228,98024,294.64,600,773,75.5,2,0,0,1.855,0.05,-0.0052,124.1521
229,98504,58.89,60,241,23.5,1,0,1,0.143,0.05,-0.0057,99.9979
230,99088,356.61,600,729,71.2,2,0,0,1.912,0.05,-0.0057,99.9979
231,99864,504.12,600,841,82.1,3,0,0,1.718,0.05,-0.0057,99.9979
232,100032,15.04,21,231,22.6,1,0,1,0.143,0.05,-0.0057,99.9979
233,101008,424.89,600,911,89.0,4,0,0,1.888,0.05,-0.0057,99.9979
234,101864,354.95,600,795,77.6,3,0,0,1.233,0.05,-0.0057,99.9979
235,102040,373.84,600,850,83.0,3,0,0,1.797,0.05,-0.0057,99.9979
236,102152,36.76,36,513,50.1,1,0,1,0.158,0.05,-0.0057,99.9979
237,102184,310.68,600,767,74.9,2,0,0,1.504,0.05,-0.0057,99.9979
238,102536,331.97,600,790,77.1,3,0,0,1.45,0.05,-0.0057,99.9979
239,102728,-3.87,24,202,19.7,1,0,1,0.158,0.05,-0.0057,99.9979
240,103304,395.8,600,906,88.5,4,0,0,1.186,0.05,-0.0057,99.9979
241,103416,-2.63,14,441,43.1,1,0,1,0.196,0.05,-0.0057,99.9979
242,103888,378.05,600,939,91.7,4,0,0,2.122,0.05,-0.0057,99.9979
243,104280,158.33,266,306,29.9,2,0,1,0.17,0.05,-0.0057,99.9979
244,104616,-16.72,150,213,20.8,1,0,1,0.04,0.05,-0.0057,99.9979
245,104832,257.01,600,832,81.2,3,0,0,1.046,0.05,-0.0057,99.9979
246,105808,303.18,600,801,78.2,3,0,0,2.137,0.05,-0.0057,99.9979
247,106016,10.96,26,220,21.5,1,0,1,0.162,0.05,-0.0057,99.9979
248,106280,34.52,33,468,45.7,1,0,1,0.109,0.05,-0.0057,99.9979
249,106840,252.9,600,783,76.5,2,0,0,1.641,0.05,-0.0054,137.6567
250,106984,458.26,600,850,83.0,4,0,0,1.727,0.05,-0.0054,137.6567
251,107528,268.77,600,792,77.3,3,0,0,0.852,0.05,-0.0054,137.6567
252,108688,408.56,600,919,89.7,4,0,0,1.321,0.05,-0.0054,137.6567
253,109080,563.84,600,968,94.5,5,0,0,1.718,0.05,-0.0054,137.6567
254,109272,-12.62,24,193,18.8,1,0,1,0.164,0.05,-0.0054,137.6567
255,109416,368.01,600,933,91.1,4,0,0,0.91,0.05,-0.0054,137.6567
256,109632,482.42,600,874,85.4,4,0,0,1.852,0.05,-0.0054,137.6567
257,109984,372.76,162,825,80.6,4,0,1,0.136,0.05,-0.0054,137.6567
258,110128,6.24,18,198,19.3,1,0,1,0.072,0.05,-0.0054,137.6567
259,111080,193.9,600,739,72.2,2,0,0,1.227,0.05,-0.0054,137.6567
260,111280,4.79,25,226,22.1,1,0,1,0.168,0.05,-0.0054,137.6567
261,111640,325.07,600,801,78.2,3,0,0,1.84,0.05,-0.0054,137.6567
262,111784,375.23,600,941,91.9,4,0,0,0.727,0.05,-0.0054,137.6567
263,111944,9.01,20,218,21.3,1,0,1,0.193,0.05,-0.0054,137.6567
264,112328,541.69,600,862,84.2,4,0,0,1.54,0.05,-0.0054,137.6567
265,112504,14.73,22,225,22.0,1,0,1,0.159,0.05,-0.0054,137.6567
266,114072,410.7,600,799,78.0,3,0,0,1.408,0.05,-0.0054,137.6567
267,114216,310.97,600,861,84.1,3,0,0,1.844,0.05,-0.0054,137.6567
268,114432,257.69,600,763,74.5,2,0,0,0.739,0.05,-0.0054,137.6567
269,114440,-4.12,28,207,20.2,1,0,1,0.198,0.05,-0.0054,137.6567
270,114752,263.64,389,815,79.6,3,0,1,0.218,0.05,-0.0068,91.5956
271,114928,418.26,600,803,78.4,3,0,0,1.609,0.05,-0.0068,91.5956
272,116080,291.03,600,811,79.2,3,0,0,1.447,0.05,-0.0068,91.5956
273,116744,245.82,600,793,77.4,3,0,0,1.156,0.05,-0.0068,91.5956
274,117304,250.1,600,801,78.2,3,0,0,0.888,0.05,-0.0068,91.5956
275,118872,309.31,600,830,81.1,3,0,0,0.925,0.05,-0.0068,91.5956
276,119232,267.96,600,865,84.5,3,0,0,1.425,0.05,-0.0068,91.5956
277,119240,264.72,600,792,77.3,3,0,0,1.706,0.05,-0.0068,91.5956
278,119552,340.38,600,891,87.0,3,0,0,1.98,0.05,-0.0068,91.5956
279,119728,226.0,600,759,74.1,3,0,0,2.093,0.05,-0.0068,91.5956
280,120624,429.06,415,831,81.2,3,0,1,0.094,0.05,-0.0068,91.5956
281,120880,319.05,600,838,81.8,3,0,0,1.402,0.05,-0.0068,91.5956
282,121544,422.57,600,1001,97.8,4,0,0,0.843,0.05,-0.0068,91.5956
283,121720,20.47,22,461,45.0,1,0,1,0.071,0.05,-0.0068,91.5956
284,122368,395.45,186,931,90.9,4,0,1,0.181,0.05,-0.0068,91.5956
285,122512,-0.32,18,435,42.5,1,0,1,0.142,0.05,-0.0068,91.5956
286,123672,297.25,600,882,86.1,3,0,0,1.493,0.05,-0.0066,87.4211
287,124032,463.64,600,855,83.5,4,0,0,1.847,0.05,-0.0066,87.4211
288,124040,499.98,600,990,96.7,5,0,0,1.386,0.05,-0.0066,87.4211
289,124304,349.74,460,849,82.9,3,0,1,0.154,0.05,-0.0066,87.4211
290,124352,519.37,600,894,87.3,5,0,0,1.687,0.05,-0.0066,87.4211
291,124528,309.31,600,839,81.9,3,0,0,1.778,0.05,-0.0066,87.4211
292,126520,364.27,600,924,90.2,4,0,0,1.443,0.05,-0.0066,87.4211
293,126864,442.93,354,1003,97.9,5,0,1,0.161,0.05,-0.0066,87.4211
294,127056,-10.1,24,179,17.5,1,0,1,0.051,0.05,-0.0066,87.4211
295,127072,485.06,379,922,90.0,4,0,1,0.137,0.05,-0.0066,87.4211
296,127312,377.08,600,796,77.7,3,0,0,1.467,0.05,-0.0066,87.4211
297,127784,435.42,514,948,92.6,4,0,1,0.181,0.05,-0.0066,87.4211
298,127880,32.11,71,220,21.5,1,0,1,0.201,0.05,-0.0066,87.4211
299,129104,346.67,600,923,90.1,4,0,0,1.295,0.05,-0.0066,87.4211
300,129152,367.2,600,930,90.8,4,0,0,1.862,0.05,-0.0066,87.4211
301,129328,351.89,600,932,91.0,4,0,0,0.595,0.05,-0.0066,87.4211
302,130344,269.93,411,831,81.2,3,0,1,0.202,0.05,-0.0066,87.4211
303,130696,445.31,364,992,96.9,5,0,1,0.145,0.05,-0.0066,87.4211
304,131208,370.21,263,789,77.1,3,0,1,0.201,0.05,-0.0056,116.7084
305,131320,289.77,600,821,80.2,3,0,0,1.271,0.05,-0.0056,116.7084
306,131392,20.49,23,231,22.6,1,0,1,0.152,0.05,-0.0056,116.7084
307,131864,517.97,317,1000,97.7,5,0,1,0.157,0.05,-0.0056,116.7084
308,131872,498.7,600,980,95.7,4,0,0,1.056,0.05,-0.0056,116.7084
309,132680,439.45,600,951,92.9,4,0,0,2.677,0.05,-0.0056,116.7084
310,132920,306.77,200,755,73.7,3,0,1,0.18,0.05,-0.0056,116.7084
311,133952,586.41,600,987,96.4,5,0,0,2.692,0.05,-0.0056,116.7084
312,134792,185.63,425,794,77.5,3,0,1,0.213,0.05,-0.0056,116.7084
313,135144,552.77,600,970,94.7,5,0,0,1.811,0.05,-0.0056,116.7084
314,135496,353.52,600,928,90.6,4,0,0,0.984,0.05,-0.0056,116.7084
315,136328,345.55,456,954,93.2,4,0,1,0.165,0.05,-0.0056,116.7084
316,136664,443.46,600,1004,98.0,5,0,0,0.54,0.05,-0.0056,116.7084
317,136672,322.16,600,919,89.7,4,0,0,2.4,0.05,-0.0056,116.7084
318,136776,-12.0,14,415,40.5,1,0,1,0.125,0.05,-0.0056,116.7084
319,137720,524.51,600,945,92.3,4,0,0,2.061,0.05,-0.0056,116.7084
320,138696,514.64,488,982,95.9,5,0,1,0.03,0.05,-0.0056,116.7084
321,138752,474.17,600,995,97.2,5,0,0,2.018,0.05,-0.0056,116.7084
322,139232,215.49,189,636,62.1,2,0,1,0.173,0.05,-0.0056,116.7084
323,139400,11.68,21,214,20.9,1,0,1,0.164,0.05,-0.0074,104.2399
324,139456,384.79,539,1005,98.1,5,0,1,0.054,0.05,-0.0074,104.2399
325,140296,383.52,600,996,97.3,5,0,0,0.455,0.05,-0.0074,104.2399
326,141128,375.02,600,966,94.3,3,0,0,0.857,0.05,-0.0074,104.2399
327,141328,13.83,25,476,46.5,1,0,1,0.175,0.05,-0.0074,104.2399
328,141472,428.86,600,1012,98.8,5,0,0,0.834,0.05,-0.0074,104.2399
329,141576,406.11,600,988,96.5,5,0,0,1.909,0.05,-0.0074,104.2399
330,142728,307.51,416,709,69.2,2,0,1,0.195,0.05,-0.0074,104.2399
331,142984,32.05,32,481,47.0,1,0,1,0.137,0.05,-0.0074,104.2399
332,143216,9.51,29,456,44.5,1,0,1,0.172,0.05,-0.0074,104.2399
333,143496,511.06,600,992,96.9,5,0,0,2.717,0.05,-0.0074,104.2399
