episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,352,35.65,44,482,47.1,1,0,1,0.206,0.0,0.0,0.0
2,2136,52.02,267,461,45.0,1,0,1,0.172,0.0,0.0,0.0
3,2456,111.21,307,507,49.5,1,0,1,0.102,0.0,0.0,0.0
4,2960,26.23,103,222,21.7,1,0,1,0.129,0.0,0.0,0.0
5,3064,2.37,76,432,42.2,1,0,1,0.191,0.0,0.0,0.0
6,3360,-88.78,420,282,27.5,1,0,1,0.144,0.0,0.0,0.0
7,3688,93.02,461,370,36.1,1,0,1,0.149,0.0,0.0,0.0
8,4496,-13.08,142,285,27.8,1,0,1,0.129,0.0,0.0,0.0
9,4640,217.63,580,631,61.6,1,0,1,0.063,0.0,0.0,0.0
10,4712,-17.5,9,407,39.7,1,0,1,0.189,0.0,0.0,0.0
11,4720,-33.94,129,389,38.0,1,0,1,0.146,0.0,0.0,0.0
12,4800,195.4,600,483,47.2,1,0,0,1.984,0.0,0.0,0.0
13,4800,38.7,600,486,47.5,1,0,0,1.589,0.0,0.0,0.0
14,5064,8.88,71,188,18.4,1,0,1,0.153,0.0,0.0,0.0
15,5152,53.35,600,475,46.4,1,0,0,0.407,0.0,0.0,0.0
16,5296,-12.85,18,200,19.5,1,0,1,0.156,0.0,0.0,0.0
17,5792,-2.35,134,408,39.8,1,0,1,0.098,0.0,0.0,0.0
18,6064,86.37,96,475,46.4,1,0,1,0.12,0.0,0.0,0.0
19,7072,-35.68,160,269,26.3,1,0,1,0.185,0.0,0.0,0.0
20,7480,-70.85,335,204,19.9,1,0,1,0.082,0.0,0.0,0.0
21,7760,176.05,600,566,55.3,1,0,0,0.869,0.0,0.0,0.0
22,7864,35.2,600,459,44.8,1,0,0,0.262,0.0,0.0,0.0
23,8376,-24.18,112,273,26.7,1,0,1,0.13,0.0,0.0,0.0
24,8592,-4.37,441,442,43.2,1,0,1,0.172,0.0,0.0,0.0
25,9264,-79.84,558,279,27.2,1,0,1,0.191,0.0,0.0,0.0
26,9512,-43.33,600,450,43.9,1,0,0,1.346,0.0,0.0,0.0
27,9904,-8.25,80,207,20.2,1,0,1,0.187,0.0,0.0,0.0
28,9968,-32.22,488,225,22.0,1,0,1,0.171,0.0,0.0,0.0
29,10136,11.85,284,306,29.9,1,0,1,0.173,0.0,0.0,0.0
30,10408,13.39,112,205,20.0,1,0,1,0.153,0.0,-3.9994,5.6512
31,10480,134.49,263,568,55.5,1,0,1,0.114,0.0,-3.9994,5.6512
32,10728,105.37,267,525,51.3,1,0,1,0.0,0.0,-5.085,4.7741
33,10736,21.34,41,449,43.8,1,0,1,0.15,0.0,0.0,0.0
34,10864,158.9,388,573,56.0,1,0,1,0.203,0.0,-5.889,6.218
35,10888,41.52,123,373,36.4,1,0,1,0.148,0.0,-5.889,6.218
36,11696,110.42,578,521,50.9,1,0,1,0.131,0.0,-8.2641,5.8329
37,12168,83.34,180,249,24.3,1,0,1,0.089,0.0,-9.7903,6.1889
38,12864,63.94,87,471,46.0,1,0,1,0.182,0.0,-12.2358,5.3664
39,13008,93.07,380,257,25.1,1,0,1,0.167,0.0,-12.2358,5.3664
40,14936,433.74,600,744,72.7,2,0,0,1.114,0.0,-18.5868,3.7532
41,15280,375.87,600,763,74.5,2,0,0,2.118,0.0,-19.2829,3.4543
42,15536,397.7,600,726,70.9,2,0,0,2.519,0.0,-19.7683,3.8263
43,15664,434.34,600,787,76.9,2,0,0,1.953,0.0,-20.3453,4.0282
44,15688,470.12,600,654,63.9,2,0,0,1.421,0.0,-20.3453,4.0282
45,16216,30.52,66,207,20.2,1,0,1,0.141,0.0,-21.4886,3.2417
46,16496,330.98,600,759,74.1,2,0,0,1.388,0.0,-21.9812,4.226
47,16704,203.17,221,513,50.1,2,0,1,0.191,0.0,-22.5567,3.875
48,16936,181.05,207,517,50.5,2,0,1,0.154,0.0,-23.0362,3.7453
49,17016,32.78,39,238,23.2,1,0,1,0.214,0.0,0.0,0.0
50,17664,384.67,600,772,75.4,2,0,0,1.857,0.0,-23.876,3.7621
51,17808,479.77,600,799,78.0,3,0,0,1.668,0.0,-24.2343,4.2153
52,17928,3.25,33,213,20.8,1,0,1,0.083,0.0,-24.5744,4.3656
53,18024,-7.1,27,181,17.7,1,0,1,0.089,0.0,0.0,0.0
54,20336,328.15,600,719,70.2,2,0,0,2.235,0.0,-27.1371,4.0027
55,20464,342.19,600,861,84.1,3,0,0,1.737,0.0,-27.1371,4.0027
56,20864,87.48,367,524,51.2,1,0,1,0.19,0.0,-27.5933,3.8549
57,21016,472.52,600,901,88.0,4,0,0,1.442,0.0,-27.8047,3.9923
58,21296,405.99,600,813,79.4,3,0,0,1.553,0.0,-27.8929,4.4665
59,21520,1.9,28,207,20.2,1,0,1,0.193,0.0,-28.0599,4.1858
60,21736,345.6,600,731,71.4,2,0,0,1.798,0.0,-28.0599,4.1858
61,21816,467.95,600,717,70.0,3,0,0,1.811,0.0,-28.2767,4.5126
62,22040,41.64,28,512,50.0,1,0,1,0.205,0.0,-28.4749,4.6388
63,22824,312.83,600,737,72.0,2,0,0,2.433,0.0,-29.1039,3.8775
64,25136,158.7,600,694,67.8,2,0,0,1.772,0.0,-29.8691,4.522
65,25264,595.24,600,979,95.6,5,0,0,1.566,0.0,0.0,0.0
66,25472,25.73,26,280,27.3,1,0,1,0.165,0.0,-29.9694,4.2239
67,25664,227.7,600,791,77.2,3,0,0,1.554,0.0,-29.9032,4.89
68,25816,221.96,600,825,80.6,3,0,0,1.128,0.0,-29.9032,4.89
69,25912,43.23,31,267,26.1,1,0,1,0.188,0.0,-29.9367,4.45
70,26320,225.78,600,803,78.4,3,0,0,1.72,0.0,-30.2204,4.4874
71,26536,584.87,600,1013,98.9,5,0,0,1.782,0.0,-30.1454,4.716
72,26840,303.78,600,793,77.4,3,0,0,1.969,0.0,-30.1564,5.3846
73,27624,293.14,600,801,78.2,3,0,0,1.386,0.0,-30.7534,4.2396
74,29936,148.31,600,827,80.8,3,0,0,2.156,0.0,-31.1979,4.604
75,30016,86.22,462,678,66.2,1,0,1,0.18,0.0,-30.9426,4.7957
76,30104,180.26,536,862,84.2,3,0,1,0.108,0.0,-30.9426,4.7957
77,30272,344.78,600,837,81.7,3,0,0,2.251,0.0,-31.0735,4.9792
78,30688,106.89,73,664,64.8,2,0,1,0.146,0.0,-31.1829,4.3129
79,30712,247.04,600,756,73.8,3,0,0,1.753,0.0,-31.1829,4.3129
80,31168,127.72,57,662,64.6,2,0,1,0.2,0.0,-31.3804,4.9529
81,31336,240.54,600,826,80.7,3,0,0,2.123,0.0,-31.368,5.7599
82,31640,292.52,600,844,82.4,3,0,0,1.181,0.0,-31.3616,5.2287
83,32424,173.22,600,788,77.0,3,0,0,1.679,0.0,-31.2684,5.6882
84,32544,133.09,172,518,50.6,2,0,1,0.172,0.0,-31.1951,4.9715
85,33576,616.29,445,1024,100.0,6,1,0,0.374,0.0,-31.1191,5.5748
86,34736,269.75,600,833,81.3,3,0,0,1.594,0.0,-30.7647,5.2395
87,35072,153.45,600,782,76.4,2,0,0,0.613,0.0,-30.4736,6.2213
88,35488,-4.7,600,373,36.4,1,0,0,2.45,0.0,-30.3952,5.8906
89,36080,271.14,313,857,83.7,4,0,1,0.135,0.0,-30.3624,5.3246
90,36136,175.84,600,820,80.1,3,0,0,1.571,0.0,-30.3288,5.5827
91,36440,113.49,600,767,74.9,3,0,0,0.983,0.0,-30.5609,5.9996
92,36448,87.52,39,531,51.9,2,0,1,0.21,0.0,-30.5609,5.9996
93,37056,114.55,579,821,80.2,3,0,1,0.156,0.0,-30.0695,6.8531
94,37344,116.21,600,755,73.7,3,0,0,0.543,0.0,-30.0808,5.7621
95,39536,193.41,600,798,77.9,3,0,0,0.479,0.0,-29.8422,5.7357
96,39872,86.17,600,738,72.1,2,0,0,1.981,0.0,-29.717,6.5571
97,40288,127.61,600,726,70.9,3,0,0,1.873,0.0,-29.6861,6.1103
98,40880,390.86,600,756,73.8,3,0,0,1.794,0.0,-29.5624,5.7487
99,41240,201.36,600,795,77.6,3,0,0,1.698,0.0,-29.6891,6.1896
100,41248,170.61,600,700,68.4,3,0,0,1.151,0.0,-29.6891,6.1896
101,41856,249.8,600,785,76.7,3,0,0,1.476,0.0,-29.8132,6.5286
102,42144,169.61,600,698,68.2,3,0,0,2.357,0.0,-29.4692,6.8622
103,42528,128.68,84,559,54.6,2,0,1,0.202,0.0,-29.6146,6.3697
104,44336,169.04,600,779,76.1,3,0,0,1.031,0.0,-29.5681,7.5964
105,44672,96.81,600,695,67.9,2,0,0,1.197,0.0,-29.4293,6.2514
106,45048,246.74,475,854,83.4,4,0,1,0.178,0.0,-29.4191,7.0164
107,45080,15.36,93,229,22.4,1,0,1,0.161,0.0,-29.6752,6.3006
108,45088,200.27,600,708,69.1,3,0,0,1.375,0.0,-29.6752,6.3006
109,45680,203.81,600,819,80.0,3,0,0,0.466,0.0,-29.3871,8.4088
110,46040,202.84,600,715,69.8,3,0,0,0.592,0.0,-29.7265,7.1286
111,46464,298.49,177,813,79.4,3,0,1,0.188,0.0,-29.3965,7.0412
112,46624,338.59,244,847,82.7,4,0,1,0.181,0.0,-29.538,7.3875
113,46800,344.01,215,757,73.9,4,0,1,0.185,0.0,0.0,0.0
114,46944,119.63,600,718,70.1,2,0,0,0.889,0.0,-30.0403,7.3717
115,47272,90.09,41,694,67.8,2,0,1,0.16,0.0,-30.015,8.3869
116,47328,128.06,600,717,70.0,3,0,0,1.72,0.0,-30.015,8.3869
117,47424,-8.59,12,459,44.8,1,0,1,0.129,0.0,-29.82,8.4858
118,47440,309.15,294,758,74.0,4,0,1,0.188,0.0,-29.82,8.4858
119,47592,1.74,21,465,45.4,1,0,1,0.14,0.0,-29.82,8.4858
120,48304,67.02,89,518,50.6,2,0,1,0.193,0.0,-29.8145,7.6401
121,49336,235.57,258,913,89.2,3,0,1,0.175,0.0,-29.7309,7.2056
122,49408,-17.12,9,436,42.6,1,0,1,0.172,0.0,-29.7309,7.2056
123,49480,68.14,255,692,67.6,2,0,1,0.196,0.0,-29.4125,6.6377
124,49560,74.49,387,697,68.1,2,0,1,0.205,0.0,-29.4125,6.6377
125,50248,74.98,571,710,69.3,2,0,1,0.192,0.0,-29.2317,8.2738
126,50840,363.89,600,829,81.0,4,0,0,1.657,0.0,-29.1229,8.5558
127,51376,152.07,141,727,71.0,2,0,1,0.109,0.0,-29.1788,7.0058
128,51424,221.87,600,879,85.8,4,0,0,2.077,0.0,-29.1788,7.0058
129,51600,393.23,600,852,83.2,4,0,0,0.577,0.0,-28.9916,8.2984
130,51736,222.85,429,858,83.8,3,0,1,0.213,0.0,-29.081,7.9615
131,51896,89.49,59,662,64.6,1,0,1,0.186,0.0,-29.081,7.9615
132,52136,271.41,162,845,82.5,4,0,1,0.193,0.0,-29.0757,9.415
133,52144,182.62,342,770,75.2,3,0,1,0.194,0.0,0.0,0.0
134,52256,148.13,347,790,77.1,3,0,1,0.181,0.0,-28.8257,8.9629
135,52576,232.83,85,799,78.0,3,0,1,0.223,0.0,-28.9176,7.9307
136,52680,208.86,163,761,74.3,3,0,1,0.183,0.0,-28.9176,7.9307
137,52688,206.54,391,941,91.9,3,0,1,0.14,0.0,0.0,0.0
138,52768,-11.12,10,444,43.4,1,0,1,0.198,0.0,-28.769,7.8458
139,52800,248.78,150,810,79.1,3,0,1,0.187,0.0,-28.769,7.8458
140,52944,149.45,100,758,74.0,2,0,1,0.231,0.0,-28.769,7.8458
141,53552,341.08,177,1023,99.9,5,0,1,0.19,0.0,-28.8343,9.7088
142,53760,35.94,26,507,49.5,1,0,1,0.204,0.0,-28.8343,9.7088
143,53800,281.76,153,837,81.7,4,0,1,0.172,0.0,-28.9311,8.1085
144,53840,-11.36,10,417,40.7,1,0,1,0.114,0.0,-28.9311,8.1085
145,54248,463.83,181,976,95.3,5,0,1,0.087,0.0,-29.0827,9.0091
146,54488,140.99,81,591,57.7,2,0,1,0.131,0.0,-28.855,9.4363
147,55704,609.0,378,1024,100.0,6,1,0,0.545,0.0,-28.3553,8.7411
148,56536,137.35,600,810,79.1,2,0,0,1.491,0.0,-28.3533,8.5321
149,56992,158.19,161,589,57.5,2,0,1,0.154,0.0,-28.1278,8.5297
150,57056,233.77,600,674,65.8,2,0,0,1.254,0.0,-28.1278,8.5297
151,57568,278.36,600,1002,97.9,5,0,0,0.618,0.0,-28.2587,8.5242
152,57632,-20.11,8,423,41.3,1,0,1,0.132,0.0,-28.144,9.5048
153,57744,315.91,600,993,97.0,5,0,0,0.497,0.0,0.0,0.0
154,58600,357.2,600,1022,99.8,5,0,0,0.529,0.0,-27.9056,7.6043
155,59040,276.72,162,979,95.6,4,0,1,0.216,0.0,-27.7898,8.5013
156,59048,55.1,600,436,42.6,1,0,0,2.423,0.0,-27.7898,8.5013
157,59288,159.18,600,828,80.9,3,0,0,1.07,0.0,-27.7904,8.2388
158,59368,344.62,297,925,90.3,4,0,1,0.181,0.0,-27.7904,8.2388
159,59664,264.95,326,992,96.9,5,0,1,0.209,0.0,-28.1141,7.6488
160,60016,39.37,91,530,51.8,1,0,1,0.199,0.0,-28.2581,8.1605
161,60184,320.89,143,896,87.5,4,0,1,0.187,0.0,-28.3291,8.1591
162,60856,452.93,149,1011,98.7,5,0,1,0.198,0.0,-28.1744,8.4165
163,61192,325.73,126,973,95.0,5,0,1,0.188,0.0,-28.3788,8.2245
164,61336,193.19,600,516,50.4,2,0,0,1.297,0.0,-28.3788,8.2245
165,61800,97.3,344,792,77.3,3,0,1,0.178,0.0,-28.5977,9.762
166,61976,311.23,245,982,95.9,5,0,1,0.152,0.0,-28.3073,9.1441
167,62432,247.81,600,982,95.9,4,0,0,0.327,0.0,-28.4227,8.5152
168,63104,215.85,467,933,91.1,4,0,1,0.2,0.0,-28.6069,7.771
169,63400,118.98,600,725,70.8,2,0,0,2.312,0.0,-28.5946,9.7062
170,63584,180.7,281,820,80.1,3,0,1,0.22,0.0,-28.5576,8.946
171,63936,207.92,385,928,90.6,4,0,1,0.124,0.0,-28.778,7.8355
172,64176,305.27,297,986,96.3,5,0,1,0.141,0.0,-28.7357,9.8061
173,64736,552.38,144,1024,100.0,6,1,0,0.415,0.0,-29.0538,8.5391
174,64784,108.26,294,411,40.1,2,0,1,0.212,0.0,-29.2935,8.0151
175,65968,322.12,254,993,97.0,5,0,1,0.188,0.0,-29.0638,9.256
176,65968,149.26,358,827,80.8,3,0,1,0.154,0.0,-29.0638,9.256
177,65992,99.76,600,694,67.8,2,0,0,0.616,0.0,0.0,0.0
178,66416,148.58,56,767,74.9,3,0,1,0.211,0.0,-28.9923,9.6389
179,66776,105.45,600,511,49.9,2,0,0,1.828,0.0,-29.2451,9.6932
180,68056,455.26,261,975,95.2,5,0,1,0.139,0.0,-29.0308,9.4323
181,68200,262.33,600,961,93.8,4,0,0,0.504,0.0,-28.9232,8.3726
182,68208,241.33,504,990,96.7,5,0,1,0.138,0.0,-28.9232,8.3726
183,69200,163.62,558,933,91.1,4,0,1,0.204,0.0,-29.1307,9.7948
