episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,352,35.65,44,482,47.1,1,0,1,0.206,0.1,0.0,0.0
2,2136,52.02,267,461,45.0,1,0,1,0.172,0.1,0.0,0.0
3,2456,111.21,307,507,49.5,1,0,1,0.102,0.1,0.0,0.0
4,2960,26.23,103,222,21.7,1,0,1,0.129,0.1,0.0,0.0
5,3064,2.37,76,432,42.2,1,0,1,0.191,0.1,0.0,0.0
6,3360,-88.78,420,282,27.5,1,0,1,0.144,0.1,0.0,0.0
7,3688,93.02,461,370,36.1,1,0,1,0.149,0.1,0.0,0.0
8,4496,-13.08,142,285,27.8,1,0,1,0.129,0.1,0.0,0.0
9,4640,217.63,580,631,61.6,1,0,1,0.063,0.1,0.0,0.0
10,4712,-17.5,9,407,39.7,1,0,1,0.189,0.1,0.0,0.0
11,4720,-33.94,129,389,38.0,1,0,1,0.146,0.1,0.0,0.0
12,4800,195.4,600,483,47.2,1,0,0,1.984,0.1,0.0,0.0
13,4800,38.7,600,486,47.5,1,0,0,1.589,0.1,0.0,0.0
14,5064,8.88,71,188,18.4,1,0,1,0.153,0.1,0.0,0.0
15,5152,53.35,600,475,46.4,1,0,0,0.407,0.1,0.0,0.0
16,5296,-12.85,18,200,19.5,1,0,1,0.156,0.1,0.0,0.0
17,5792,-2.35,134,408,39.8,1,0,1,0.098,0.1,0.0,0.0
18,6064,86.37,96,475,46.4,1,0,1,0.12,0.1,0.0,0.0
19,7072,-35.68,160,269,26.3,1,0,1,0.185,0.1,0.0,0.0
20,7480,-70.85,335,204,19.9,1,0,1,0.082,0.1,0.0,0.0
21,7760,176.05,600,566,55.3,1,0,0,0.869,0.1,0.0,0.0
22,7864,35.2,600,459,44.8,1,0,0,0.262,0.1,0.0,0.0
23,8376,-24.18,112,273,26.7,1,0,1,0.13,0.1,0.0,0.0
24,8592,-4.37,441,442,43.2,1,0,1,0.172,0.1,0.0,0.0
25,9264,-79.84,558,279,27.2,1,0,1,0.191,0.1,0.0,0.0
26,9512,-43.33,600,450,43.9,1,0,0,1.346,0.1,0.0,0.0
27,9904,-8.25,80,207,20.2,1,0,1,0.187,0.1,0.0,0.0
28,9968,-32.22,488,225,22.0,1,0,1,0.171,0.1,0.0,0.0
29,10136,11.85,284,306,29.9,1,0,1,0.173,0.1,0.0,0.0
30,10416,13.17,113,205,20.0,1,0,1,0.167,0.1,-0.4728,4.6048
31,10472,125.64,262,564,55.1,1,0,1,0.101,0.1,-0.4728,4.6048
32,10720,102.23,266,525,51.3,1,0,1,0.191,0.1,-0.6968,4.0928
33,10768,107.77,376,548,53.5,1,0,1,0.113,0.1,-0.8708,5.2754
34,10960,83.89,486,503,49.1,1,0,1,0.146,0.1,-0.8708,5.2754
35,11168,25.74,150,218,21.3,1,0,1,0.188,0.1,-1.0038,5.1922
36,11248,30.89,104,379,37.0,1,0,1,0.152,0.1,-1.0038,5.1922
37,11528,-20.38,35,195,19.0,1,0,1,0.163,0.1,-1.5181,5.5363
38,11600,40.54,183,455,44.4,1,0,1,0.223,0.1,-1.5181,5.5363
39,11704,2.25,123,193,18.8,1,0,1,0.142,0.1,-1.5181,5.5363
40,12552,191.07,199,593,57.9,2,0,1,0.174,0.1,-3.2443,5.2488
41,12624,462.12,340,812,79.3,3,0,1,0.195,0.1,0.0,0.0
42,12816,-6.6,24,175,17.1,1,0,1,0.099,0.1,-3.7392,5.394
43,13176,308.57,251,689,67.3,1,0,1,0.165,0.1,-4.2588,5.7936
44,13424,158.8,228,477,46.6,1,0,1,0.189,0.1,-4.8585,5.5444
45,13512,190.53,380,518,50.6,2,0,1,0.135,0.1,0.0,0.0
46,13696,-6.98,23,176,17.2,1,0,1,0.142,0.1,-5.4331,5.2126
47,15568,261.33,600,783,76.5,3,0,0,1.005,0.1,-10.0948,4.0549
48,16328,445.17,600,841,82.1,3,0,0,1.713,0.1,-11.9459,5.0456
49,16504,261.73,600,759,74.1,2,0,0,1.697,0.1,-12.5683,4.7903
50,17352,388.21,600,849,82.9,4,0,0,1.857,0.1,-14.3581,4.4967
51,17536,2.84,23,222,21.7,1,0,1,0.174,0.1,-14.8912,4.4937
52,17616,299.7,600,805,78.6,3,0,0,1.331,0.1,-14.8912,4.4937
53,17976,406.4,600,847,82.7,4,0,0,2.001,0.1,-16.0476,5.085
54,18224,367.0,600,845,82.5,3,0,0,1.627,0.1,-16.7446,4.8915
55,18496,234.1,600,713,69.6,2,0,0,1.516,0.1,-17.3585,4.6569
56,20368,235.3,600,707,69.0,2,0,0,1.584,0.1,-20.9086,5.1177
57,21128,350.58,600,881,86.0,4,0,0,1.655,0.1,-22.5053,5.4458
58,21280,234.8,413,859,83.9,4,0,1,0.125,0.1,-22.8441,5.6195
59,21304,293.4,600,855,83.5,4,0,0,0.847,0.1,-22.8441,5.6195
60,21352,61.96,28,516,50.4,2,0,1,0.194,0.1,-22.8441,5.6195
61,22336,198.11,600,781,76.3,2,0,0,0.5,0.1,-24.7354,6.1106
62,22416,263.1,600,861,84.1,4,0,0,0.491,0.1,-24.7354,6.1106
63,23024,140.35,600,709,69.2,3,0,0,1.1,0.1,-25.395,6.3293
