episode,timestep,episode_reward,episode_length,visited_rooms,explored_pct
763,137308,87.3492,206,1,53.03
764,137566,126.9436,258,2,54.2
765,137630,117.8349,64,2,52.15
766,137749,161.1894,119,2,71.78
767,137973,365.9016,224,4,84.96
768,138061,174.9377,88,2,70.21
769,138072,-11.374,11,1,43.07
770,138287,419.1011,215,4,84.08
771,138331,92.4999,44,2,50.59
772,138588,213.7742,257,2,56.93
773,138749,126.6612,161,1,66.5
774,138777,29.0418,28,1,22.85
775,138905,246.9141,128,3,75.0
776,139167,304.2682,262,4,82.52
777,139198,-4.7615,31,1,39.65
778,139218,11.6671,20,1,23.73
779,139299,103.2628,81,2,63.57
780,139518,76.4468,219,1,26.66
781,139684,436.7146,166,4,73.24
782,139733,93.8485,49,2,53.42
783,139884,238.4385,151,3,82.81
784,139954,167.3856,70,2,70.51
785,140001,93.3122,47,1,63.09
786,140034,42.929,33,1,47.75
787,140058,8.174,24,1,20.61
788,140226,119.5466,168,2,31.74
789,140338,260.8414,112,2,56.25
790,140775,325.3658,437,4,88.96
791,141152,105.5214,377,2,69.63
792,141183,49.6218,31,1,47.85
793,141202,-5.7953,19,1,20.9
794,141802,73.4619,600,2,56.54
795,141846,44.3017,44,1,47.46
796,141973,29.04,127,1,48.73
797,142475,24.2515,502,3,50.78
798,143075,76.8251,600,2,45.8
799,143675,205.778,600,2,56.64
800,143696,7.9652,21,1,41.5
801,143893,336.4904,197,3,85.45
802,144055,357.8703,162,4,82.23
803,144098,76.11,43,1,62.01
804,144120,8.6389,22,1,18.95
805,144165,36.5975,45,1,46.09
806,144184,-6.1683,19,1,17.58
807,144464,80.5664,280,1,54.49
808,144599,232.3613,135,3,77.73
809,144930,293.0878,331,3,78.03
810,144970,44.1244,40,1,47.36
811,145078,241.7806,108,3,78.71
812,145191,199.2662,113,2,69.82
813,145791,190.1293,600,3,77.73
814,145826,17.4788,35,1,47.56
815,145847,-6.3082,21,1,17.38
816,145906,18.2864,59,1,43.26
817,146506,90.1698,600,1,56.93
818,146765,182.6737,259,3,77.93
819,147076,376.2718,311,4,91.89
820,147251,414.8838,175,4,86.33
821,147290,70.5904,39,1,61.72
822,147890,128.8624,600,2,53.81
823,148248,314.0135,358,3,81.15
824,148848,162.0156,600,2,79.59
825,149001,313.1221,153,4,84.96
826,149022,-15.3193,21,1,16.21
827,149055,40.6887,33,1,45.8
828,149655,65.5908,600,2,57.13
829,149996,357.7065,341,4,95.31
830,150107,242.0806,111,3,78.61
831,150128,2.7328,21,1,20.8
832,150264,339.79,136,3,85.94
833,150303,36.6355,39,1,46.68
834,150688,290.6584,385,4,85.16
835,151288,42.905,600,2,55.37
836,151297,-20.0001,9,1,41.5
837,151897,146.8872,600,2,55.96
838,151944,107.7875,47,2,49.8
839,152085,211.1701,141,3,83.5
840,152134,94.4311,49,2,50.1
841,152157,5.4089,23,1,19.04
842,152481,213.4729,324,3,77.54
843,152597,150.1867,116,2,55.18
844,152809,209.2451,212,3,78.71
845,153409,88.3282,600,2,55.08
846,153451,66.3474,42,1,50.88
847,153545,199.765,94,2,70.41
848,153585,70.6571,40,1,61.91
849,153605,5.9771,20,1,19.63
850,153829,325.9594,224,4,83.11
851,153924,71.4801,95,1,49.71
852,153988,135.2886,64,2,50.0
853,154034,81.2511,46,1,49.61
854,154126,243.9452,92,3,54.59
855,154137,-14.3876,11,1,42.29
856,154393,336.6837,256,3,88.09
857,154637,238.8853,244,3,83.79
858,154943,363.4866,306,4,83.01
859,155543,325.4964,600,4,89.94
860,155575,49.9815,32,1,46.97
861,155856,239.3146,281,3,81.74
862,156456,339.6841,600,4,95.61
863,156816,352.9264,360,4,82.71
864,156957,313.1519,141,3,87.4
865,157557,302.2338,600,4,91.8
866,157576,-12.1456,19,1,15.92
867,157743,370.1097,167,4,94.24
868,157882,221.1292,139,2,73.14
869,158482,267.1207,600,4,86.62
870,158671,253.4928,189,2,78.03
871,159271,264.7218,600,4,86.13
872,159871,276.9296,600,4,88.38
873,160471,292.6318,600,4,90.04
874,160575,216.828,104,2,70.12
875,161175,355.3942,600,4,91.02
876,161366,533.9727,191,5,94.73
877,161643,267.0168,277,3,93.46
878,162243,298.344,600,4,84.67
879,162605,260.457,362,3,84.18
880,163205,361.8798,600,3,87.01
881,163805,184.6217,600,3,77.83
882,164186,465.2585,381,4,86.13
883,164412,402.5849,226,3,80.57
884,164651,248.2316,239,3,78.61
885,165075,308.0186,424,3,89.84
886,165313,292.8623,238,3,81.93
887,165378,151.4743,65,2,53.61
888,165978,213.7031,600,3,79.79
889,166578,336.9472,600,4,89.36
890,167178,238.8586,600,3,75.68
891,167778,279.574,600,4,85.74
892,168378,279.2991,600,4,85.74
893,168978,197.892,600,3,78.12
894,169578,485.2066,600,5,88.77
895,170178,364.521,600,3,87.3
896,170778,344.9738,600,3,86.04
897,170787,-20.1486,9,1,39.45
898,171387,366.9139,600,4,93.26
899,171484,171.2719,97,2,71.78
900,171857,262.7685,373,3,85.64
901,172438,314.4279,581,4,82.62
902,173038,371.8601,600,4,82.32
903,173500,254.5989,462,3,79.88
904,174100,438.2079,600,4,82.81
905,174700,394.7894,600,4,82.71
906,175300,228.2842,600,3,79.49
907,175900,311.2,600,3,79.3
908,176043,122.8422,143,2,52.25
909,176643,185.0639,600,3,73.63
910,177243,310.8611,600,3,81.64
911,177495,230.699,252,3,75.78
912,178095,229.4788,600,3,74.32
913,178695,242.6235,600,3,82.32
914,178720,8.5729,25,1,20.8
915,178791,165.2023,71,2,53.61
916,179391,463.8345,600,5,97.66
917,179978,234.0489,587,3,88.57
918,180578,556.9352,600,4,93.16
919,181178,295.5109,600,3,80.96
920,181778,146.3,600,2,75.2
921,182378,387.3814,600,4,91.02
922,182978,499.2335,600,5,87.7
923,183578,168.4098,600,2,72.66
924,184178,265.5747,600,3,82.13
925,184778,363.0425,600,4,83.2
926,185378,467.8179,600,5,86.13
927,185538,339.2218,160,3,55.86
928,186129,479.5309,591,4,82.81
929,186729,359.2332,600,4,94.63
930,187329,223.6344,600,3,82.52
931,187347,-2.899,18,1,20.8
932,187947,189.2625,600,2,72.75
933,188100,307.471,153,3,55.27
934,188141,95.9737,41,2,50.0
935,188741,179.3762,600,2,72.36
936,189341,201.2402,600,2,76.46
937,189941,161.5094,600,3,77.34
938,190541,331.0115,600,3,81.45
939,191141,402.714,600,3,70.8
940,191741,271.6673,600,3,76.86
941,191941,263.0186,200,2,73.24
942,192541,478.555,600,4,84.08
943,193141,536.0714,600,4,84.08
944,193741,390.5621,600,4,82.71
945,193768,32.5426,27,1,50.0
946,193801,46.039,33,1,49.12
947,194189,211.8721,388,3,77.64
948,194667,491.4462,478,4,83.2
949,195242,262.3093,575,3,70.8
950,195842,231.5959,600,3,82.23
951,196442,270.2085,600,3,82.13
952,196466,5.5444,24,1,22.56
953,197066,311.8283,600,3,81.64
954,197666,200.1581,600,3,73.14
955,197767,171.9839,101,2,70.02
956,198114,397.0554,347,4,83.89
957,198714,435.105,600,4,76.27
958,198728,-9.6397,14,1,40.04
959,199328,282.9155,600,3,73.83
960,199497,305.9896,169,3,83.59
961,200097,166.7211,600,2,72.66
962,200697,245.6036,600,3,74.51
963,201297,151.7736,600,3,75.49
964,201305,-20.0125,8,1,41.11
965,201905,225.6881,600,3,79.49
966,202505,148.7562,600,3,76.76
967,203105,255.5516,600,3,79.59
968,203705,258.0797,600,3,80.27
969,204305,187.8245,600,3,71.0
970,204339,13.3253,34,1,46.09
971,204939,200.6,600,2,72.75
972,205539,213.5119,600,2,76.46
973,206139,163.1261,600,3,74.02
974,206739,391.2682,600,4,82.32
975,207171,106.7185,432,2,73.73
976,207771,298.2781,600,3,78.91
977,208098,275.6944,327,3,74.02
978,208698,164.4,600,1,63.87
979,209298,95.3,600,1,64.84
980,209898,381.9089,600,5,94.73
981,210498,229.1692,600,2,73.44
982,211098,114.9,600,1,55.76
983,211698,297.2906,600,3,80.08
984,212298,451.0291,600,4,86.13
985,212898,300.6558,600,3,79.49
986,213456,325.583,558,3,81.05
987,213818,303.8527,362,3,94.04
988,214418,187.321,600,2,72.17
989,215018,274.6973,600,3,78.71
990,215031,-12.6897,13,1,41.99
991,215631,431.1281,600,5,96.0
992,216231,240.1682,600,3,82.62
993,216374,332.1919,143,3,57.91
994,216974,57.1,600,1,62.7
995,217574,213.4,600,3,79.59
996,218174,160.7064,600,3,76.17
997,218774,515.7651,600,4,84.67
998,219374,282.0277,600,3,82.42
999,219974,206.3005,600,3,79.98
1000,220574,103.3,600,2,66.02
1001,221008,267.7671,434,3,76.95
1002,221083,49.7434,75,1,49.12
1003,221295,188.1466,212,3,70.51
1004,221334,83.9618,39,2,54.2
1005,221934,284.4725,600,3,80.66
1006,222534,303.0201,600,4,82.13
1007,222685,340.6385,151,3,56.84
1008,222869,334.2182,184,3,88.09
1009,223469,358.0711,600,3,80.86
1010,223789,577.2231,320,5,84.28
1011,223961,348.8318,172,4,93.07
1012,224561,332.0758,600,4,82.71
1013,225161,312.0849,600,4,97.66
1014,225761,274.496,600,3,86.91
1015,225801,45.8269,40,1,46.39
1016,226301,334.0657,500,3,91.6
1017,226901,323.185,600,4,92.87
1018,226929,14.3749,28,1,20.61
1019,227529,318.5612,600,4,92.48
1020,227569,73.2033,40,1,49.9
1021,228169,522.9849,600,5,97.27
1022,228353,228.1076,184,2,72.95
1023,228391,78.4954,38,2,50.29
1024,228991,271.9802,600,4,85.64
1025,229591,203.0733,600,3,78.52
1026,230191,380.9079,600,4,84.08
1027,230791,241.7402,600,3,78.42
1028,231391,205.3202,600,3,79.79
1029,231991,345.3756,600,3,82.62
1030,232013,-9.5892,22,1,20.12
1031,232613,386.4347,600,3,92.38
1032,233213,348.1258,600,4,84.77
1033,233239,-0.4547,26,1,20.8
1034,233469,326.2495,230,2,67.48
1035,234069,405.1565,600,4,83.69
1036,234669,155.2797,600,2,78.91
1037,234807,306.858,138,3,88.09
1038,234961,387.4065,154,4,87.4
1039,235561,335.5697,600,3,78.81
1040,235884,295.2107,323,4,84.67
1041,236484,325.7114,600,5,97.46
1042,237015,220.8125,531,4,83.01
1043,237615,330.3216,600,4,85.64
1044,238056,258.6572,441,3,81.74
1045,238656,180.6517,600,2,73.14
1046,239256,256.2551,600,3,78.91
1047,239404,261.6329,148,3,83.89
1048,239616,310.4642,212,3,80.47
1049,239858,389.5732,242,5,98.44
1050,240458,369.6091,600,4,83.3
1051,240921,309.1474,463,4,84.86
1052,241102,216.0638,181,3,75.1
1053,241702,325.0897,600,4,84.77
1054,242302,245.396,600,4,82.71
1055,242827,165.0219,525,3,82.13
1056,243024,426.5639,197,4,91.89
1057,243624,159.0392,600,2,71.19
1058,243825,138.7322,201,1,66.41
1059,244165,680.0799,340,6,100.0
1060,244484,249.6372,319,3,72.56
1061,244924,188.9068,440,2,72.95
1062,245198,376.9043,274,4,80.76
1063,245452,599.4851,254,5,95.31
1064,245775,357.0578,323,3,85.06
1065,245856,153.5956,81,2,66.21
1066,245934,146.9049,78,2,64.65
1067,246534,241.786,600,3,77.05
1068,246745,688.0238,211,6,99.9
1069,247147,424.684,402,4,86.23
1070,247448,669.0562,301,6,100.0
1071,247583,307.5052,135,3,80.08
1072,247754,200.2846,171,2,71.48
1073,248001,415.5682,247,5,99.61
1074,248350,322.4135,349,4,82.91
1075,248523,254.9201,173,2,74.61
1076,249123,333.6813,600,4,92.19
1077,249298,419.9401,175,4,75.29
1078,249649,261.4475,351,4,89.55
1079,250249,291.1753,600,4,91.02
1080,250324,171.1258,75,2,71.78
1081,250871,399.4132,547,4,92.29
1082,251289,124.5448,418,3,75.49
1083,251690,191.179,401,2,75.29
1084,251887,659.7291,197,6,100.0
1085,252103,693.4636,216,6,100.0
1086,252703,385.1962,600,5,97.27
1087,253303,118.7371,600,3,76.17
1088,253440,309.6532,137,3,78.71
1089,253646,399.6954,206,3,90.14
1090,253666,6.1744,20,1,21.48
1091,253876,676.1625,210,6,100.0
1092,253939,135.5257,63,2,52.25
1093,254338,682.9484,399,6,100.0
1094,254793,189.4543,455,3,76.17
1095,255031,343.7527,238,3,79.49
1096,255548,350.6636,517,5,95.8
1097,256148,275.482,600,4,93.16
1098,256748,238.7421,600,3,82.13
1099,256814,135.5647,66,2,55.57
1100,257103,336.9662,289,3,80.57
1101,257703,470.8652,600,5,96.39
1102,258303,178.3633,600,3,81.45
1103,258903,265.8816,600,3,93.46
1104,259503,363.8376,600,5,98.44
1105,260103,455.412,600,4,93.46
1106,260120,-5.6381,17,1,18.16
1107,260720,104.3994,600,2,67.38
1108,260794,145.4699,74,2,54.59
1109,261394,321.906,600,5,96.19
1110,261994,502.7117,600,4,86.23
1111,262594,468.7316,600,5,98.44
1112,262798,343.5017,204,3,80.66
1113,262871,87.3902,73,1,53.81
1114,263066,213.4963,195,3,71.39
1115,263278,408.0507,212,4,86.23
1116,263338,127.3715,60,2,53.91
1117,263938,264.559,600,3,81.15
1118,263957,-9.1974,19,1,19.24
1119,264557,299.6638,600,4,82.91
1120,264641,153.6731,84,2,55.27
1121,264663,-9.217,22,1,18.16
1122,265263,306.3528,600,4,83.3
1123,265863,260.8528,600,4,92.09
1124,266162,214.3858,299,3,78.52
1125,266474,358.6835,312,4,91.41
1126,267074,180.871,600,3,76.27
1127,267674,385.2393,600,4,84.77
1128,267699,29.3369,25,1,49.32
1129,268299,191.8829,600,3,81.54
1130,268659,219.8874,360,3,78.42
1131,268916,336.1601,257,4,88.96
1132,269218,497.2355,302,5,97.07
1133,269818,371.0071,600,5,97.66
1134,270010,380.581,192,4,90.92
1135,270029,5.9837,19,1,45.51
1136,270089,75.1562,60,1,51.95
1137,270337,295.4902,248,4,87.3
1138,270937,382.992,600,4,84.96
1139,271254,438.2162,317,5,95.7
1140,271450,664.6671,196,6,100.0
1141,272050,335.3763,600,5,96.48
1142,272481,398.1736,431,4,93.26
1143,272540,70.6841,59,1,51.37
1144,273132,650.7302,592,6,100.0
1145,273732,276.0902,600,4,96.29
1146,274332,288.8271,600,4,84.08
1147,274361,1.6467,29,1,17.29
1148,274382,-6.6139,21,1,19.53
1149,274982,247.8379,600,3,79.1
1150,275582,187.3756,600,3,74.51
1151,276182,336.5855,600,4,91.21
1152,276782,193.2024,600,3,71.58
1153,277382,262.0816,600,3,88.38
1154,277738,403.3628,356,5,97.85
1155,278129,292.6162,391,4,88.18
1156,278150,-9.2817,21,1,18.65
1157,278353,647.5332,203,6,100.0
1158,278575,243.2097,222,3,81.05
1159,278943,281.7689,368,3,79.69
1160,279543,322.97,600,3,81.54
1161,279724,405.306,181,4,86.04
1162,279748,1.7222,24,1,21.58
1163,279767,-18.1423,19,1,15.92
1164,280367,367.3296,600,4,85.64
1165,280392,13.6952,25,1,21.29
1166,280992,238.6912,600,3,81.64
1167,281151,393.1424,159,4,87.6
1168,281309,315.697,158,4,88.48
1169,281909,382.4232,600,4,89.26
1170,282138,429.2302,229,4,87.6
1171,282738,343.6095,600,4,88.09
1172,283338,235.6597,600,3,82.03
1173,283549,695.498,211,6,100.0
1174,283693,241.0857,144,3,79.49
1175,283717,14.1629,24,1,21.48
1176,284118,496.0928,401,5,97.36
1177,284592,333.9129,474,5,97.66
1178,285073,346.6947,481,5,99.41
1179,285425,402.1229,352,5,97.75
1180,285447,-16.0958,22,1,20.8
1181,285462,-8.533,15,1,43.46
1182,285511,51.5033,49,1,31.54
1183,285706,319.3451,195,4,86.62
1184,285863,405.5602,157,4,86.82
1185,286085,307.1897,222,3,80.86
1186,286283,665.804,198,6,100.0
1187,286325,59.4193,42,1,49.32
1188,286742,379.661,417,5,95.9
1189,287186,273.8777,444,4,89.06
1190,287556,188.9466,370,3,81.35
1191,288156,326.9524,600,3,83.3
1192,288756,212.6285,600,3,78.03
1193,289356,310.6687,600,4,87.79
1194,289627,189.5244,271,2,79.0
1195,289866,697.6556,239,6,100.0
1196,290466,316.3154,600,4,93.65
1197,290719,438.6405,253,5,99.22
1198,290785,57.645,66,1,30.37
1199,290805,17.4882,20,1,21.58
1200,290836,1.9314,31,1,27.54
1201,290991,159.7201,155,1,66.11
1202,291016,-7.1857,25,1,34.86
1203,291616,64.9471,600,2,59.57
1204,292216,519.0308,600,5,99.12
1205,292236,-15.6349,20,1,18.85
1206,292421,638.2197,185,6,100.0
1207,292852,404.7336,431,5,95.41
1208,293051,689.7314,199,6,100.0
1209,293324,321.2838,273,4,90.62
1210,293924,172.2312,600,3,81.15
1211,294185,436.1147,261,5,99.51
1212,294365,624.0397,180,6,100.0
1213,294422,77.428,57,1,45.8
1214,294476,75.1816,54,1,45.61
1215,294807,325.2111,331,4,90.04
1216,295040,328.4502,233,4,90.14
1217,295062,-3.5214,22,1,19.24
1218,295380,407.9309,318,5,96.58
1219,295459,74.6105,79,1,44.53
1220,296059,274.2615,600,3,79.39
1221,296525,167.6271,466,2,73.24
1222,296760,711.1254,235,6,100.0
1223,296775,-0.457,15,1,43.95
1224,296973,682.7726,198,6,100.0
1225,297453,359.1051,480,5,98.54
1226,297823,179.9697,370,3,76.07
1227,298423,356.4104,600,4,86.33
1228,298447,-0.5739,24,1,19.73
1229,298699,416.5445,252,5,97.07
1230,298724,2.4032,25,1,18.26
1231,299020,307.0185,296,4,88.09
1232,299179,348.1308,159,4,88.18
1233,299527,287.709,348,4,90.23
1234,299790,391.1109,263,5,95.41
1235,300011,387.0204,221,4,86.82
1236,300230,310.0722,219,4,88.28
1237,300264,58.9209,34,1,49.12
1238,300289,26.4108,25,1,48.73
1239,300520,713.5862,231,6,100.0
1240,300595,140.8729,75,2,52.05
1241,300636,72.8513,41,1,49.71
1242,300682,94.1361,46,2,50.2
1243,300706,-6.7896,24,1,18.75
1244,301047,200.4966,341,3,82.23
1245,301342,351.9023,295,5,96.97
1246,301614,268.5418,272,4,84.86
1247,301840,410.1399,226,4,89.55
1248,301851,-11.5544,11,1,42.29
1249,301953,234.7139,102,3,81.93
1250,301974,5.7003,21,1,19.43
1251,301992,-15.0309,18,1,17.48
1252,302225,392.5665,233,4,95.51
1253,302496,438.1731,271,5,96.68
1254,302518,8.6272,22,1,20.61
1255,302856,293.4418,338,4,83.89
1256,303028,308.2117,172,4,84.08
1257,303172,193.5892,144,2,74.12
1258,303327,380.8235,155,4,86.33
1259,303754,249.3435,427,4,92.97
1260,303798,82.1132,44,1,49.9
1261,304076,343.3402,278,5,98.24
1262,304103,22.8025,27,1,45.02
1263,304327,262.9972,224,3,83.89
1264,304351,-1.4418,24,1,19.82
1265,304735,383.6794,384,5,96.97
1266,305326,310.3364,591,5,95.7
1267,305490,316.8523,164,4,89.06
1268,305539,94.4276,49,2,54.0
1269,305792,432.984,253,5,97.85
1270,306392,223.4524,600,4,86.13
1271,306992,234.9806,600,3,80.27
1272,307592,254.0151,600,4,90.33
1273,307886,336.5442,294,4,91.8
1274,308325,384.3581,439,4,91.99
1275,308663,367.0845,338,5,96.0
1276,309233,371.5565,570,5,95.61
1277,309484,427.8419,251,5,95.7
1278,309641,372.2702,157,4,87.3
1279,309706,-5.0775,65,1,17.77
1280,310089,377.0427,383,4,92.38
1281,310165,70.0764,76,1,35.94
1282,310462,444.5207,297,5,95.9
1283,310481,-3.431,19,1,21.29
1284,311081,157.9752,600,3,73.93
1285,311502,153.6702,421,3,81.05
1286,311738,164.0396,236,3,53.42
1287,311761,-6.7347,23,1,17.87
1288,312295,327.2454,534,4,90.33
1289,312539,463.7721,244,5,96.19
1290,312558,-18.2778,19,1,16.8
1291,312578,11.9181,20,1,22.75
1292,312653,140.623,75,2,50.98
1293,313174,319.9448,521,4,87.11
1294,313423,296.0408,249,4,90.92
1295,313445,-13.05,22,1,16.99
1296,313491,81.6425,46,1,58.69
1297,313763,294.6028,272,4,90.53
1298,313810,75.366,47,1,50.68
1299,314030,166.291,220,2,58.98
1300,314389,333.023,359,5,97.17
1301,314989,429.3589,600,4,90.04
1302,315017,17.0083,28,1,21.39
1303,315617,247.3059,600,3,81.93
1304,316217,371.0198,600,4,89.84
1305,316284,135.8095,67,2,52.93
1306,316884,305.062,600,4,90.23
1307,317031,241.6517,147,3,82.81
1308,317088,41.0965,57,1,24.12
1309,317114,48.9115,26,2,43.07
1310,317305,655.865,191,6,100.0
1311,317905,251.9648,600,4,89.06
1312,318505,252.0971,600,3,81.93
1313,318527,-3.4881,22,1,16.8
1314,318547,-3.1452,20,1,19.73
1315,319147,310.2986,600,4,93.75
1316,319459,398.7544,312,5,93.55
1317,319655,628.275,196,6,100.0
1318,320255,273.9483,600,4,90.14
1319,320855,425.2722,600,4,88.38
1320,321264,260.0184,409,4,92.38
1321,321864,357.7832,600,5,95.8
1322,322110,677.5961,246,6,99.8
1323,322661,389.0818,551,5,98.05
1324,323244,211.0769,583,4,93.55
1325,323309,120.4889,65,2,51.56
1326,323399,45.1839,90,2,43.55
1327,323475,141.0307,76,2,52.54
1328,323911,471.8044,436,5,94.34
1329,324156,682.9046,245,6,100.0
1330,324226,109.5986,70,1,54.39
1331,324826,287.0956,600,4,89.06
1332,324847,20.2711,21,1,41.99
1333,325312,292.6457,465,4,83.5
1334,325620,712.6096,308,6,100.0
1335,325926,384.7099,306,5,93.16
1336,326151,406.8694,225,4,92.77
1337,326440,340.9854,289,4,83.79
1338,326824,399.3275,384,5,96.68
1339,327305,173.387,481,3,82.13
1340,327334,13.7407,29,1,23.14
1341,327772,281.8155,438,5,86.52
1342,328021,361.7339,249,5,94.14
1343,328621,232.2132,600,3,79.2
1344,328859,244.0004,238,4,83.2
1345,328919,117.597,60,2,51.66
1346,329191,324.1651,272,4,92.38
1347,329620,357.2207,429,5,89.84
1348,329844,392.2724,224,4,92.19
1349,329867,14.9263,23,1,20.8
1350,330291,191.9884,424,4,84.08
1351,330891,215.8386,600,3,80.66
1352,331182,321.2535,291,5,89.84
1353,331232,84.7651,50,1,52.44
1354,331459,690.9963,227,6,100.0
1355,331542,153.6381,83,2,48.93
1356,331786,689.4303,244,6,99.61
1357,332045,643.1931,259,6,100.0
1358,332067,2.2446,22,1,21.09
1359,332282,634.0601,215,6,100.0
1360,332587,383.3068,305,5,92.19
1361,332629,57.144,42,1,43.26
1362,332835,635.7374,206,6,100.0
1363,332964,271.8879,129,3,83.98
1364,333476,189.0343,512,4,84.47
1365,334076,294.1021,600,4,90.33
1366,334292,625.3091,216,6,100.0
1367,334884,336.4013,592,4,85.55
1368,335484,233.3018,600,3,79.2
1369,336065,166.2977,581,3,79.0
1370,336431,227.3567,366,3,81.93
1371,336663,718.7924,232,6,100.0
1372,336871,677.4899,208,6,100.0
1373,337439,168.9363,568,3,80.27
1374,337919,286.5001,480,4,91.31
1375,338201,606.7759,282,6,99.9
1376,338216,2.771,15,1,44.14
1377,338237,-9.7527,21,1,16.8
1378,338760,357.9515,523,5,94.24
1379,338955,665.4123,195,6,100.0
1380,339384,244.7706,429,3,80.37
1381,339984,241.7758,600,3,77.83
1382,340183,606.2108,199,6,99.51
1383,340214,46.2688,31,1,54.79
1384,340243,29.886,29,1,47.46
1385,340747,256.9865,504,4,96.0
1386,341238,261.0499,491,4,91.02
1387,341271,56.8563,33,2,42.38
1388,341293,11.3672,22,1,41.02
1389,341737,298.9023,444,5,90.33
1390,342298,219.3605,561,4,84.18
1391,342339,70.2602,41,1,49.8
1392,342864,297.3779,525,5,98.54
1393,343179,366.9888,315,5,92.77
1394,343266,106.0387,87,1,48.93
1395,343352,157.9803,86,2,50.29
1396,343635,608.068,283,6,99.8
1397,344178,340.9228,543,5,98.14
1398,344717,256.0451,539,4,93.07
1399,344753,42.7986,36,1,55.18
1400,345353,209.2688,600,2,69.24
1401,345840,342.4403,487,5,96.68
1402,346171,634.9075,331,6,100.0
1403,346771,379.986,600,5,95.41
1404,346804,48.1791,33,1,47.75
1405,347006,680.8762,202,6,100.0
1406,347606,203.6534,600,2,69.04
1407,348206,222.3147,600,2,66.99
1408,348510,221.0235,304,2,62.89
1409,348813,212.7311,303,4,84.28
1410,349239,346.8519,426,5,96.78
1411,349839,216.8171,600,3,79.3
1412,349895,107.6495,56,1,62.11
1413,350445,350.658,550,5,97.75
1414,351045,279.7116,600,3,80.76
1415,351100,52.6272,55,1,48.44
1416,351544,511.7487,444,6,100.0
1417,352144,186.594,600,3,78.22
1418,352715,190.0435,571,4,90.92
1419,353172,303.2515,457,4,80.27
1420,353428,235.9156,256,4,83.01
1421,353974,258.4864,546,4,95.61
1422,354309,750.6957,335,6,100.0
1423,354892,215.3996,583,4,90.62
1424,354940,79.9236,48,1,49.32
1425,355339,335.3654,399,5,93.55
1426,355413,188.9912,74,2,73.63
1427,356013,231.4751,600,3,75.1
1428,356291,708.12,278,6,99.51
1429,356891,282.8615,600,4,95.7
1430,356933,44.9681,42,1,41.31
1431,357533,216.2701,600,2,71.78
1432,357895,398.0325,362,5,97.46
1433,358495,248.0446,600,3,79.39
1434,359079,217.9247,584,4,90.33
1435,359276,674.2168,197,6,100.0
1436,359876,211.9053,600,2,67.58
1437,360330,244.4865,454,4,90.33
1438,360811,351.153,481,5,95.61
1439,361037,702.5987,226,6,100.0
1440,361637,258.8511,600,3,81.45
1441,361658,-3.413,21,1,20.51
1442,362240,152.6331,582,4,83.5
1443,362283,51.9437,43,1,24.41
1444,362509,674.8412,226,6,100.0
1445,363032,276.5956,523,5,98.24
1446,363473,311.7228,441,5,93.07
1447,364073,221.8635,600,4,91.7
1448,364578,319.9807,505,5,95.02
1449,365178,248.015,600,4,84.47
1450,365232,137.0287,54,2,68.75
1451,365699,369.1389,467,5,98.05
1452,366256,220.6838,557,4,91.21
1453,366856,308.9024,600,5,96.58
1454,366873,3.0684,17,1,43.75
1455,367442,365.5434,569,5,96.78
1456,368042,233.0338,600,3,79.88
1457,368626,302.3603,584,5,95.7
1458,369136,289.2936,510,5,97.27
1459,369336,671.7244,200,6,100.0
1460,369936,314.3318,600,5,97.46
1461,370270,418.9547,334,5,95.41
1462,370306,57.0011,36,1,48.14
1463,370515,373.7121,209,5,92.87
1464,371043,206.9082,528,4,92.29
1465,371643,250.2828,600,2,70.7
1466,371835,258.7554,192,4,83.59
1467,372166,216.5953,331,4,83.2
1468,372766,233.0829,600,3,73.24
1469,373366,234.7519,600,4,91.5
1470,373966,293.4,600,3,81.45
1471,374443,310.863,477,5,93.95
1472,374944,317.9369,501,5,98.34
1473,375476,347.8299,532,5,98.05
1474,375642,158.0409,166,3,55.76
1475,376078,306.5768,436,5,98.63
1476,376522,172.4925,444,4,83.11
1477,376890,284.8019,368,3,78.81
1478,376951,76.8828,61,1,49.51
1479,377456,236.4679,505,3,58.4
1480,377980,316.1135,524,5,94.73
1481,378499,235.1694,519,4,90.43
1482,379093,68.7603,594,2,72.17
1483,379277,267.1401,184,4,83.69
1484,379732,317.9701,455,5,92.29
1485,380332,243.5599,600,3,79.69
1486,380554,254.7964,222,4,82.91
1487,381020,318.65,466,5,98.14
1488,381500,271.8266,480,4,95.51
1489,382046,205.3772,546,4,90.72
1490,382065,6.0692,19,1,23.14
1491,382546,347.317,481,5,90.43
1492,382593,84.3208,47,1,48.83
1493,382813,652.2169,220,6,99.9
1494,383320,297.796,507,5,97.75
1495,383800,260.2549,480,5,89.06
1496,383994,606.3241,194,6,100.0
1497,384359,341.6884,365,5,98.44
1498,384597,713.1006,238,6,100.0
1499,385183,284.3053,586,5,97.46
1500,385670,231.0253,487,4,92.77
1501,386151,232.6665,481,4,89.26
1502,386317,250.6552,166,4,82.62
1503,386835,358.7864,518,5,97.17
1504,387078,404.1329,243,5,95.61
1505,387512,307.8275,434,5,90.82
1506,387882,210.7986,370,4,83.2
1507,388216,260.5936,334,3,76.07
1508,388422,321.4669,206,5,91.6
1509,388910,313.8037,488,5,91.99
1510,389510,323.027,600,3,81.93
1511,389976,166.0787,466,4,83.01
1512,390519,249.2036,543,3,80.57
