episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,352,35.65,44,482,47.1,1,0,1,0.206,0.0,0.0,0.0
2,2136,52.02,267,461,45.0,1,0,1,0.172,0.0,0.0,0.0
3,2456,111.21,307,507,49.5,1,0,1,0.102,0.0,0.0,0.0
4,2960,26.23,103,222,21.7,1,0,1,0.129,0.0,0.0,0.0
5,3064,2.37,76,432,42.2,1,0,1,0.191,0.0,0.0,0.0
6,3360,-88.78,420,282,27.5,1,0,1,0.144,0.0,0.0,0.0
7,3688,93.02,461,370,36.1,1,0,1,0.149,0.0,0.0,0.0
8,4496,-13.08,142,285,27.8,1,0,1,0.129,0.0,0.0,0.0
9,4640,217.63,580,631,61.6,1,0,1,0.063,0.0,0.0,0.0
10,4712,-17.5,9,407,39.7,1,0,1,0.189,0.0,0.0,0.0
11,4720,-33.94,129,389,38.0,1,0,1,0.146,0.0,0.0,0.0
12,4800,195.4,600,483,47.2,1,0,0,1.984,0.0,0.0,0.0
13,4800,38.7,600,486,47.5,1,0,0,1.589,0.0,0.0,0.0
14,5064,8.88,71,188,18.4,1,0,1,0.153,0.0,0.0,0.0
15,5152,53.35,600,475,46.4,1,0,0,0.407,0.0,0.0,0.0
16,5296,-12.85,18,200,19.5,1,0,1,0.156,0.0,0.0,0.0
17,5792,-2.35,134,408,39.8,1,0,1,0.098,0.0,0.0,0.0
18,6064,86.37,96,475,46.4,1,0,1,0.12,0.0,0.0,0.0
19,7072,-35.68,160,269,26.3,1,0,1,0.185,0.0,0.0,0.0
20,7480,-70.85,335,204,19.9,1,0,1,0.082,0.0,0.0,0.0
21,7760,176.05,600,566,55.3,1,0,0,0.869,0.0,0.0,0.0
22,7864,35.2,600,459,44.8,1,0,0,0.262,0.0,0.0,0.0
23,8376,-24.18,112,273,26.7,1,0,1,0.13,0.0,0.0,0.0
24,8592,-4.37,441,442,43.2,1,0,1,0.172,0.0,0.0,0.0
25,9264,-79.84,558,279,27.2,1,0,1,0.191,0.0,0.0,0.0
26,9512,-43.33,600,450,43.9,1,0,0,1.346,0.0,0.0,0.0
27,9904,-8.25,80,207,20.2,1,0,1,0.187,0.0,0.0,0.0
28,9968,-32.22,488,225,22.0,1,0,1,0.171,0.0,0.0,0.0
29,10136,11.85,284,306,29.9,1,0,1,0.173,0.0,0.0,0.0
30,10408,10.41,112,204,19.9,1,0,1,0.169,0.0,-2.1998,8.4821
31,10480,134.31,263,574,56.1,1,0,1,0.122,0.0,-2.1998,8.4821
32,10736,36.22,41,459,44.8,1,0,1,0.054,0.0,-3.0468,6.2899
33,10752,102.01,270,508,49.6,1,0,1,0.168,0.0,0.0,0.0
34,10816,133.37,382,555,54.2,1,0,1,0.176,0.0,-4.5,6.2316
35,10992,1.91,22,434,42.4,1,0,1,0.149,0.0,-4.5,6.2316
36,11096,37.82,149,377,36.8,1,0,1,0.178,0.0,-5.5355,6.5255
37,11512,-43.5,193,192,18.8,1,0,1,0.121,0.0,-6.5683,5.7561
38,11824,99.6,168,530,51.8,1,0,1,0.153,0.0,-8.6,7.1957
39,11872,76.65,600,485,47.4,1,0,0,1.05,0.0,-8.6,7.1957
40,12064,112.63,166,509,49.7,1,0,1,0.172,0.0,-9.6895,5.8781
41,12136,-18.97,173,191,18.7,1,0,1,0.179,0.0,0.0,0.0
42,13120,108.22,266,535,52.2,1,0,1,0.061,0.0,-13.9598,8.3034
43,13280,14.4,176,423,41.3,1,0,1,0.18,0.0,-13.9598,8.3034
44,13624,74.59,195,523,51.1,1,0,1,0.107,0.0,-16.1133,8.1645
45,13704,-33.16,235,274,26.8,1,0,1,0.191,0.0,0.0,0.0
46,14072,204.81,372,558,54.5,1,0,1,0.187,0.0,-17.183,8.4854
47,14152,-3.99,109,404,39.5,1,0,1,0.204,0.0,-18.2751,7.9334
48,14904,56.3,104,478,46.7,1,0,1,0.159,0.0,-21.403,8.1699
49,14936,118.83,600,503,49.1,1,0,0,1.536,0.0,0.0,0.0
50,15800,-76.62,335,409,39.9,1,0,1,0.164,0.0,-24.3872,10.0536
51,15896,98.86,218,481,47.0,1,0,1,0.191,0.0,-25.3304,9.2727
52,16080,-29.13,571,472,46.1,1,0,1,0.204,0.0,-25.3304,9.2727
53,16128,74.74,153,485,47.4,1,0,1,0.174,0.0,0.0,0.0
54,16936,295.29,600,666,65.0,2,0,0,2.189,0.0,-29.0324,10.4853
55,17840,146.54,214,563,55.0,1,0,1,0.194,0.0,-31.8123,10.3836
56,18248,142.64,164,521,50.9,1,0,1,0.138,0.0,-33.741,9.8586
57,18424,118.54,600,520,50.8,1,0,0,2.569,0.0,0.0,0.0
58,18504,259.2,600,664,64.8,1,0,0,2.702,0.0,-34.4921,13.5754
59,18648,7.38,28,216,21.1,1,0,1,0.197,0.0,-34.4921,13.5754
60,19000,34.55,62,233,22.8,1,0,1,0.195,0.0,-36.1868,10.4203
61,19432,212.98,148,526,51.4,2,0,1,0.138,0.0,-36.8585,13.8607
62,19656,70.99,82,456,44.5,1,0,1,0.185,0.0,-37.7861,12.8045
63,19736,200.5,600,406,39.6,1,0,0,2.077,0.0,-38.6041,12.5577
64,20600,206.4,600,484,47.3,1,0,0,2.417,0.0,-41.1389,10.6829
65,20696,360.2,600,727,71.0,2,0,0,1.969,0.0,0.0,0.0
66,20880,374.52,600,604,59.0,2,0,0,1.593,0.0,-42.1202,10.0782
67,21544,4.84,106,218,21.3,1,0,1,0.143,0.0,-44.2206,14.1949
68,21808,6.18,151,213,20.8,1,0,1,0.163,0.0,-44.9836,9.9327
69,22640,516.8,600,771,75.3,3,0,0,1.233,0.0,-47.2846,12.2601
70,23448,447.44,600,766,74.8,2,0,0,1.652,0.0,-49.7107,13.0032
71,23664,-7.49,27,187,18.3,1,0,1,0.052,0.0,-50.6315,10.2547
72,24232,508.84,600,862,84.2,4,0,0,1.769,0.0,-52.1355,12.2065
73,24456,274.41,600,661,64.6,1,0,0,1.551,0.0,-52.8645,10.7247
74,24536,198.5,600,651,63.6,1,0,0,2.391,0.0,-52.8645,10.7247
75,25112,0.42,72,206,20.1,1,0,1,0.098,0.0,-54.8936,14.045
76,25680,463.14,600,817,79.8,3,0,0,1.423,0.0,-56.604,11.1646
77,26344,477.23,600,801,78.2,3,0,0,1.45,0.0,-57.8213,10.4872
78,26608,187.1,600,653,63.8,1,0,0,1.578,0.0,-58.4465,11.5954
79,27440,297.94,600,753,73.5,2,0,0,1.726,0.0,-61.2882,10.049
80,28464,451.26,600,799,78.0,3,0,0,2.633,0.0,-63.7635,14.9264
81,29032,394.5,600,779,76.1,2,0,0,1.845,0.0,-64.8315,13.465
82,29256,510.72,600,802,78.3,3,0,0,1.758,0.0,-65.5974,11.0404
83,29912,301.31,600,756,73.8,2,0,0,0.854,0.0,-66.3887,11.8157
84,30480,270.65,600,771,75.3,2,0,0,1.543,0.0,-68.1143,12.0339
85,31144,278.72,600,738,72.1,2,0,0,1.653,0.0,-69.0191,11.6215
86,31408,443.7,600,811,79.2,3,0,0,1.471,0.0,-69.4096,10.007
87,32240,292.95,600,753,73.5,2,0,0,2.026,0.0,-70.9146,14.4494
88,33264,192.46,600,684,66.8,2,0,0,1.036,0.0,-72.6262,11.4378
89,33832,379.95,600,770,75.2,2,0,0,1.562,0.0,-73.86,13.7775
90,34056,592.2,600,850,83.0,4,0,0,1.747,0.0,-74.2471,11.4255
91,34712,451.77,600,853,83.3,3,0,0,1.491,0.0,-75.1816,10.1942
92,35280,336.06,600,828,80.9,2,0,0,1.616,0.0,-75.686,12.4509
93,35944,376.9,600,856,83.6,3,0,0,1.316,0.0,-76.7155,12.8415
94,36208,350.65,600,821,80.2,3,0,0,1.785,0.0,-77.168,12.9565
95,37040,491.01,600,862,84.2,4,0,0,1.546,0.0,-78.1003,11.6623
96,37440,58.67,50,266,26.0,1,0,1,0.142,0.0,-78.4965,12.1443
97,38064,352.19,600,808,78.9,2,0,0,1.504,0.0,-79.1543,11.8654
98,38632,174.1,600,672,65.6,1,0,0,1.143,0.0,-79.711,10.641
99,38856,299.7,600,723,70.6,2,0,0,1.064,0.0,-79.8966,10.7826
100,39024,86.59,49,515,50.3,1,0,1,0.146,0.0,-80.2597,10.5859
101,39512,255.9,600,746,72.9,2,0,0,1.12,0.0,-80.784,12.1319
102,40080,316.4,600,825,80.6,2,0,0,2.289,0.0,-81.1415,12.77
103,40744,494.1,600,855,83.5,4,0,0,2.382,0.0,-81.5277,11.2771
104,41008,225.6,600,705,68.8,2,0,0,1.782,0.0,-81.8132,11.3704
105,42240,468.0,600,855,83.5,4,0,0,1.275,0.0,-82.4357,13.0768
106,42864,317.7,600,720,70.3,3,0,0,1.343,0.0,-82.969,12.5478
107,43656,214.0,600,744,72.7,2,0,0,1.836,0.0,-83.154,11.3807
108,43824,241.1,600,699,68.3,2,0,0,2.353,0.0,-83.2858,13.1321
109,44312,528.67,600,892,87.1,5,0,0,1.057,0.0,-83.1733,12.9374
110,44848,24.09,67,220,21.5,1,0,1,0.201,0.0,-83.7186,11.5991
111,44880,287.32,600,863,84.3,3,0,0,1.995,0.0,-83.7186,11.5991
112,45088,8.13,26,215,21.0,1,0,1,0.201,0.0,-83.6775,14.5851
113,45296,-7.17,26,184,18.0,1,0,1,0.143,0.0,0.0,0.0
114,45360,9.11,64,209,20.4,1,0,1,0.102,0.0,-83.8549,12.2741
115,45544,244.0,600,760,74.2,2,0,0,1.933,0.0,-83.8549,12.2741
116,45808,292.2,600,776,75.8,3,0,0,2.201,0.0,-83.8923,13.4675
117,46360,14.68,69,209,20.4,1,0,1,0.128,0.0,-84.0698,14.0565
118,47040,228.3,600,800,78.1,2,0,0,1.545,0.0,-84.0998,13.8408
119,47664,332.76,600,872,85.2,4,0,0,1.619,0.0,-84.0916,12.6892
120,48456,262.6,600,795,77.6,3,0,0,1.293,0.0,-84.1319,12.7241
121,48624,252.6,600,752,73.4,2,0,0,1.684,0.0,0.0,0.0
122,50096,212.09,600,765,74.7,2,0,0,1.779,0.0,-84.2844,14.4025
123,50160,284.54,600,860,84.0,3,0,0,2.053,0.0,-84.2844,14.4025
124,50344,267.2,600,702,68.6,1,0,0,1.91,0.0,-84.1661,13.902
125,51160,270.1,600,851,83.1,3,0,0,2.18,0.0,-83.9767,12.8581
126,51840,238.5,600,784,76.6,2,0,0,1.996,0.0,-83.9882,11.6288
127,52464,277.38,600,788,77.0,2,0,0,1.174,0.0,-83.8604,13.0169
128,53256,283.2,600,777,75.9,3,0,0,1.634,0.0,-83.9087,11.8245
129,53424,374.2,600,838,81.8,3,0,0,1.489,0.0,0.0,0.0
130,54896,217.7,600,688,67.2,2,0,0,1.604,0.0,-83.2104,12.6911
131,54960,219.56,600,787,76.9,2,0,0,1.74,0.0,-83.2104,12.6911
132,55144,193.1,600,753,73.5,2,0,0,2.015,0.0,-83.14,11.5753
133,55688,25.61,68,224,21.9,1,0,1,0.17,0.0,-82.9699,12.8449
134,55960,314.4,600,784,76.6,3,0,0,1.82,0.0,-82.8848,13.1162
135,56248,-15.16,70,173,16.9,1,0,1,0.144,0.0,-83.0054,12.4812
136,56640,316.23,600,870,85.0,4,0,0,1.842,0.0,-82.4086,14.1518
137,57264,418.32,600,855,83.5,4,0,0,2.0,0.0,-82.295,11.2957
138,57808,9.13,68,209,20.4,1,0,1,0.185,0.0,-81.863,12.2676
139,58056,240.4,600,810,79.1,2,0,0,2.24,0.0,-81.4442,12.7742
140,58224,143.2,600,731,71.4,2,0,0,1.713,0.0,-81.8774,11.677
141,59096,5.86,109,212,20.7,1,0,1,0.074,0.0,-81.5602,13.4259
142,59696,127.5,600,677,66.1,1,0,0,1.805,0.0,-80.969,12.4987
143,59760,272.61,600,862,84.2,4,0,0,2.25,0.0,-80.969,12.4987
144,60472,96.14,97,514,50.2,1,0,1,0.223,0.0,-80.5838,12.9093
145,60760,322.51,600,794,77.5,3,0,0,2.426,0.0,-80.6416,12.9296
146,61048,350.82,600,797,77.8,3,0,0,2.341,0.0,-80.3723,12.4142
147,61440,176.2,600,778,76.0,2,0,0,2.237,0.0,-80.3072,14.6555
148,61568,32.49,65,222,21.7,1,0,1,0.221,0.0,-80.3024,13.1914
149,62120,1.17,69,189,18.5,1,0,1,0.133,0.0,-79.9778,13.2109
150,62608,284.26,600,862,84.2,3,0,0,2.127,0.0,-79.713,13.4928
151,62856,182.5,600,752,73.4,2,0,0,1.927,0.0,-79.4432,13.5271
152,62944,79.01,42,510,49.8,1,0,1,0.13,0.0,-79.4432,13.5271
153,63896,189.68,600,810,79.1,2,0,0,2.112,0.0,-78.8434,11.9512
154,64560,191.4,600,753,73.5,2,0,0,2.053,0.0,-78.396,15.4193
155,65272,151.4,600,648,63.3,1,0,0,2.039,0.0,-78.118,12.7423
156,65560,137.44,600,340,33.2,2,0,0,1.837,0.0,-77.7299,13.719
157,66240,298.3,600,854,83.4,3,0,0,2.29,0.0,-77.6888,13.3704
158,66920,376.1,600,846,82.6,4,0,0,2.185,0.0,-76.9863,12.9268
159,67472,1.37,69,199,19.4,1,0,1,0.122,0.0,-76.5917,12.9615
160,67656,247.4,600,851,83.1,3,0,0,2.271,0.0,-76.8833,12.1318
161,67744,121.5,600,648,63.3,1,0,0,2.57,0.0,0.0,0.0
162,67952,-1.37,26,193,18.8,1,0,1,0.156,0.0,-76.6037,12.1876
163,68144,11.27,24,226,22.1,1,0,1,0.176,0.0,-76.4752,12.8822
164,68696,202.3,600,796,77.7,2,0,0,2.354,0.0,-76.0185,14.6525
165,69360,69.21,600,521,50.9,2,0,0,1.003,0.0,-75.7768,12.8631
166,70072,328.5,600,808,78.9,3,0,0,2.674,0.0,-75.5006,13.9689
167,70360,108.0,600,643,62.8,1,0,0,1.854,0.0,-75.2895,14.3942
168,71040,187.9,600,808,78.9,2,0,0,2.696,0.0,-74.5904,13.1459
169,72272,214.19,600,415,40.5,2,0,0,1.111,0.0,-73.4651,12.8264
170,72456,217.7,600,831,81.2,3,0,0,2.293,0.0,-73.1175,13.5372
171,72680,-7.68,28,208,20.3,1,0,1,0.187,0.0,-73.1175,13.5372
172,72944,152.46,600,778,76.0,2,0,0,1.96,0.0,-73.0699,12.567
173,73496,309.72,600,861,84.1,3,0,0,2.175,0.0,-72.2551,13.8451
174,74160,270.49,600,853,83.3,3,0,0,2.749,0.0,-72.1845,14.5973
175,74872,272.68,600,541,52.8,3,0,0,0.77,0.0,-71.7098,13.7188
176,75160,156.8,600,651,63.6,1,0,0,2.607,0.0,-71.4164,12.9569
177,75840,149.73,600,758,74.0,2,0,0,2.166,0.0,-71.0315,14.9429
178,77072,212.34,600,761,74.3,2,0,0,1.959,0.0,-69.8134,13.1671
179,77480,258.8,600,742,72.5,2,0,0,1.444,0.0,-69.9272,12.7063
180,77744,335.09,600,847,82.7,4,0,0,2.313,0.0,-69.636,12.3393
181,78296,358.8,600,537,52.4,3,0,0,0.64,0.0,-69.2386,11.559
182,78960,168.79,600,697,68.1,2,0,0,2.247,0.0,-68.4667,13.1639
183,79672,374.47,600,810,79.1,3,0,0,2.037,0.0,-67.377,11.5166
