episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,352,35.65,44,482,47.1,1,0,1,0.206,0.0,0.0,0.0
2,2136,52.02,267,461,45.0,1,0,1,0.172,0.0,0.0,0.0
3,2456,111.21,307,507,49.5,1,0,1,0.102,0.0,0.0,0.0
4,2960,26.23,103,222,21.7,1,0,1,0.129,0.0,0.0,0.0
5,3064,2.37,76,432,42.2,1,0,1,0.191,0.0,0.0,0.0
6,3360,-88.78,420,282,27.5,1,0,1,0.144,0.0,0.0,0.0
7,3688,93.02,461,370,36.1,1,0,1,0.149,0.0,0.0,0.0
8,4496,-13.08,142,285,27.8,1,0,1,0.129,0.0,0.0,0.0
9,4640,217.63,580,631,61.6,1,0,1,0.063,0.0,0.0,0.0
10,4712,-17.5,9,407,39.7,1,0,1,0.189,0.0,0.0,0.0
11,4720,-33.94,129,389,38.0,1,0,1,0.146,0.0,0.0,0.0
12,4800,195.4,600,483,47.2,1,0,0,1.984,0.0,0.0,0.0
13,4800,38.7,600,486,47.5,1,0,0,1.589,0.0,0.0,0.0
14,5064,8.88,71,188,18.4,1,0,1,0.153,0.0,0.0,0.0
15,5152,53.35,600,475,46.4,1,0,0,0.407,0.0,0.0,0.0
16,5296,-12.85,18,200,19.5,1,0,1,0.156,0.0,0.0,0.0
17,5792,-2.35,134,408,39.8,1,0,1,0.098,0.0,0.0,0.0
18,6064,86.37,96,475,46.4,1,0,1,0.12,0.0,0.0,0.0
19,7072,-35.68,160,269,26.3,1,0,1,0.185,0.0,0.0,0.0
20,7480,-70.85,335,204,19.9,1,0,1,0.082,0.0,0.0,0.0
21,7760,176.05,600,566,55.3,1,0,0,0.869,0.0,0.0,0.0
22,7864,35.2,600,459,44.8,1,0,0,0.262,0.0,0.0,0.0
23,8376,-24.18,112,273,26.7,1,0,1,0.13,0.0,0.0,0.0
24,8592,-4.37,441,442,43.2,1,0,1,0.172,0.0,0.0,0.0
25,9264,-79.84,558,279,27.2,1,0,1,0.191,0.0,0.0,0.0
26,9512,-43.33,600,450,43.9,1,0,0,1.346,0.0,0.0,0.0
27,9904,-8.25,80,207,20.2,1,0,1,0.187,0.0,0.0,0.0
28,9968,-32.22,488,225,22.0,1,0,1,0.171,0.0,0.0,0.0
29,10136,11.85,284,306,29.9,1,0,1,0.173,0.0,0.0,0.0
30,10408,10.35,112,204,19.9,1,0,1,0.132,0.0,-3.0598,6.7929
31,10472,128.52,262,571,55.8,1,0,1,0.202,0.0,-3.0598,6.7929
32,10736,96.56,268,513,50.1,1,0,1,0.151,0.0,-4.8613,4.4425
33,10736,27.22,41,456,44.5,1,0,1,0.019,0.0,-4.8613,4.4425
34,10816,139.24,382,564,55.1,1,0,1,0.172,0.0,-5.7782,6.4575
35,10976,38.85,134,376,36.7,1,0,1,0.153,0.0,-5.7782,6.4575
36,11296,19.36,60,446,43.6,1,0,1,0.219,0.0,-7.7671,5.8552
37,11384,7.01,51,385,37.6,1,0,1,0.16,0.0,0.0,0.0
38,11512,-43.4,193,192,18.8,1,0,1,0.172,0.0,0.0,0.0
39,11720,-19.02,123,201,19.6,1,0,1,0.197,0.0,-8.7911,6.8543
40,11872,109.41,600,499,48.7,1,0,0,1.129,0.0,-9.8437,7.396
41,12112,93.82,102,518,50.6,1,0,1,0.194,0.0,-10.9398,6.1339
42,13216,74.53,213,500,48.8,1,0,1,0.06,0.0,-15.225,7.5386
43,13848,206.61,308,515,50.3,1,0,1,0.221,0.0,-18.6088,7.2321
44,14032,16.17,23,436,42.6,1,0,1,0.16,0.0,-18.6088,7.2321
45,14936,280.0,600,614,60.0,1,0,0,1.211,0.0,-23.2455,7.8459
46,15272,301.1,600,506,49.4,1,0,0,1.408,0.0,-24.4598,6.8128
47,15536,377.13,600,678,66.2,2,0,0,1.92,0.0,-25.6446,7.2716
48,16216,231.53,273,571,55.8,2,0,1,0.153,0.0,-29.0716,7.9552
49,16240,46.2,121,231,22.6,1,0,1,0.139,0.0,0.0,0.0
50,16520,257.1,600,658,64.3,2,0,0,0.924,0.0,-30.2767,8.2837
51,16672,429.59,600,751,73.3,2,0,0,0.776,0.0,-31.4766,8.4652
52,16912,302.41,600,676,66.0,2,0,0,0.797,0.0,-32.5815,6.585
53,17088,27.29,71,208,20.3,1,0,1,0.202,0.0,0.0,0.0
54,17216,169.58,285,467,45.6,1,0,1,0.187,0.0,-33.7348,7.0594
55,17296,-1.13,26,177,17.3,1,0,1,0.093,0.0,-33.7348,7.0594
56,18016,273.92,600,596,58.2,2,0,0,1.607,0.0,-37.1045,7.9766
57,20336,319.1,600,699,68.3,2,0,0,1.136,0.0,-46.9676,8.6741
58,21016,579.89,600,891,87.0,4,0,0,1.598,0.0,-50.0499,7.6774
59,21040,494.22,600,878,85.7,4,0,0,2.082,0.0,-50.0499,7.6774
60,21472,280.28,600,746,72.9,2,0,0,1.095,0.0,-50.9293,8.5224
61,21712,4.06,30,211,20.6,1,0,1,0.197,0.0,-51.7546,8.443
62,21712,447.3,600,748,73.0,2,0,0,1.298,0.0,-51.7546,8.443
63,21920,20.27,110,221,21.6,1,0,1,0.105,0.0,-52.8782,7.2446
64,22016,540.16,600,818,79.9,3,0,0,2.25,0.0,-52.8782,7.2446
65,22096,494.72,600,870,85.0,4,0,0,2.093,0.0,-53.8176,7.728
66,22816,293.48,600,751,73.3,2,0,0,1.846,0.0,-56.9676,8.9338
67,25136,287.57,600,711,69.4,2,0,0,2.336,0.0,-65.04,10.0393
68,25816,334.2,600,777,75.9,2,0,0,1.743,0.0,-66.7318,10.2262
69,26512,389.9,600,842,82.2,3,0,0,1.836,0.0,-68.8629,9.137
70,26512,218.13,600,718,70.1,2,0,0,1.407,0.0,-68.8629,9.137
71,26720,426.41,600,834,81.4,3,0,0,2.187,0.0,-69.5091,10.3641
72,26752,41.17,30,500,48.8,1,0,1,0.038,0.0,-69.5091,10.3641
73,26816,273.35,600,822,80.3,3,0,0,1.946,0.0,0.0,0.0
74,26848,-6.03,16,424,41.4,1,0,1,0.199,0.0,0.0,0.0
75,26896,384.9,600,834,81.4,3,0,0,2.092,0.0,-70.2539,9.3237
76,27616,353.45,600,819,80.0,3,0,0,1.256,0.0,-71.6768,10.627
77,29936,303.13,600,869,84.9,3,0,0,2.392,0.0,-77.0811,12.0884
78,30616,320.75,600,784,76.6,2,0,0,2.088,0.0,-78.5926,10.5151
79,30856,-7.63,30,180,17.6,1,0,1,0.202,0.0,-78.7907,11.7044
80,31312,187.6,600,724,70.7,2,0,0,2.168,0.0,-79.9936,11.6013
81,31552,285.69,600,771,75.3,2,0,0,2.16,0.0,-80.1348,11.6068
82,31552,67.38,30,511,49.9,2,0,1,0.154,0.0,-80.1348,11.6068
83,31616,377.08,600,840,82.0,3,0,0,1.461,0.0,-80.1348,11.6068
84,31648,235.7,600,772,75.4,2,0,0,1.738,0.0,-80.1348,11.6068
85,31696,226.2,600,760,74.2,2,0,0,2.038,0.0,0.0,0.0
86,31728,-11.7,10,421,41.1,1,0,1,0.195,0.0,0.0,0.0
87,32416,273.7,600,773,75.5,2,0,0,1.694,0.0,-81.2819,11.9389
88,34736,354.81,600,816,79.7,3,0,0,1.652,0.0,-84.0867,12.4088
89,35656,289.0,600,836,81.6,3,0,0,1.898,0.0,-84.4362,11.963
90,36352,200.3,600,694,67.8,2,0,0,1.982,0.0,-84.919,14.399
91,36352,348.35,600,849,82.9,4,0,0,1.741,0.0,-84.919,14.399
92,36416,324.7,600,849,82.9,4,0,0,1.881,0.0,-85.22,12.2176
93,36496,175.1,600,764,74.6,2,0,0,1.98,0.0,0.0,0.0
94,36528,158.5,600,774,75.6,2,0,0,2.128,0.0,0.0,0.0
95,36632,61.6,35,511,49.9,1,0,1,0.119,0.0,-85.1267,13.5265
96,36944,89.72,52,495,48.3,1,0,1,0.147,0.0,-85.3499,13.7827
97,37216,141.0,600,680,66.4,2,0,0,1.837,0.0,-85.8385,14.3662
98,37792,8.76,72,213,20.8,1,0,1,0.202,0.0,-86.4217,13.4841
99,39536,122.9,600,746,72.9,2,0,0,1.804,0.0,-87.4091,14.122
100,40456,152.5,600,679,66.3,2,0,0,2.487,0.0,-88.2865,15.5094
101,41152,207.8,600,834,81.4,2,0,0,2.021,0.0,-88.7342,13.5102
102,41216,135.5,600,668,65.2,1,0,0,2.314,0.0,-88.7342,13.5102
103,41296,295.59,600,850,83.0,3,0,0,2.469,0.0,-88.5458,13.9623
104,41432,438.77,600,852,83.2,4,0,0,2.902,0.0,-88.5458,13.9623
105,41744,386.2,600,832,81.2,3,0,0,2.152,0.0,-88.9214,15.5333
106,42592,191.2,600,664,64.8,1,0,0,1.958,0.0,-89.4189,14.9468
107,44336,202.5,600,784,76.6,3,0,0,2.803,0.0,-90.7014,17.8123
108,45256,108.2,600,657,64.2,1,0,0,2.39,0.0,-91.3176,16.8609
109,45696,83.6,55,512,50.0,1,0,1,0.205,0.0,-91.7381,14.1199
110,45952,132.0,600,666,65.0,1,0,0,1.88,0.0,-92.3459,14.6995
111,46016,394.54,600,853,83.3,4,0,0,2.215,0.0,-92.3459,14.6995
112,46096,198.08,600,764,74.6,2,0,0,1.579,0.0,-92.6451,14.1045
113,46232,294.9,600,840,82.0,3,0,0,2.963,0.0,0.0,0.0
114,46544,318.39,600,825,80.6,3,0,0,2.436,0.0,-92.5022,14.9198
115,47392,373.38,600,852,83.2,4,0,0,3.233,0.0,-93.3921,15.8703
116,49136,456.34,600,855,83.5,4,0,0,2.371,0.0,-94.5048,15.0883
117,50496,150.8,600,572,55.9,3,0,0,1.485,0.0,-94.6833,15.3223
118,50752,284.49,600,843,82.3,3,0,0,2.846,0.0,-94.7628,16.0013
119,50816,307.41,600,779,76.1,2,0,0,1.917,0.0,-94.7628,16.0013
120,50896,93.1,600,673,65.7,1,0,0,2.28,0.0,-94.7628,16.0013
121,51032,381.14,600,853,83.3,4,0,0,1.113,0.0,-95.0609,15.6769
122,51344,267.44,600,838,81.8,3,0,0,2.975,0.0,-95.1793,15.7898
123,52192,485.3,600,903,88.2,4,0,0,2.431,0.0,-95.4462,16.1967
124,53936,431.05,600,849,82.9,4,0,0,1.703,0.0,-96.5972,13.4991
125,55144,279.9,581,833,81.3,4,0,1,0.161,0.0,-97.1027,15.1194
126,55552,127.66,600,778,76.0,2,0,0,2.173,0.0,-96.955,14.1929
127,55616,364.84,600,895,87.4,4,0,0,0.54,0.0,-96.9179,15.3636
128,55696,126.46,600,689,67.3,1,0,0,1.026,0.0,-96.9179,15.3636
129,55832,244.88,600,794,77.5,3,0,0,1.632,0.0,-97.1491,15.3658
130,55848,-2.9,19,194,18.9,1,0,1,0.0,0.0,-97.1491,15.3658
131,55976,-14.5,16,181,17.7,1,0,1,0.176,0.0,-97.1491,15.3658
132,56144,526.2,600,961,93.8,4,0,0,1.449,0.0,-97.2596,13.3514
133,56992,325.94,600,845,82.5,4,0,0,1.874,0.0,-97.3744,13.8064
134,58736,288.4,600,852,83.2,3,0,0,1.562,0.0,-98.1333,15.0696
135,58864,-6.0,16,199,19.4,1,0,1,0.179,0.0,-98.1333,15.0696
136,59944,133.27,600,759,74.1,2,0,0,2.121,0.0,-98.3985,13.78
137,60352,349.75,600,862,84.2,3,0,0,2.8,0.0,-98.4579,13.6202
138,60416,297.77,600,841,82.1,3,0,0,1.732,0.0,-98.4579,13.6202
139,60632,288.11,600,827,80.8,3,0,0,2.499,0.0,-98.3036,15.0244
140,60776,259.63,600,733,71.6,3,0,0,0.423,0.0,-98.7858,15.5492
141,60944,61.05,600,739,72.2,2,0,0,2.341,0.0,-98.2547,15.5489
142,61792,248.1,600,823,80.4,3,0,0,2.499,0.0,-98.8529,16.7203
143,61888,-5.5,12,428,41.8,1,0,1,0.147,0.0,-98.8529,16.7203
144,63664,284.2,600,844,82.4,3,0,0,2.074,0.0,-98.3899,16.2179
145,64024,233.72,267,549,53.6,3,0,1,0.136,0.0,-98.0244,16.6173
146,64744,376.03,600,799,78.0,3,0,0,2.531,0.0,-97.8703,17.8036
147,65152,314.92,600,844,82.4,4,0,0,1.932,0.0,-97.6356,15.2156
148,65216,214.0,600,814,79.5,3,0,0,2.365,0.0,-97.6356,15.2156
149,65432,336.97,600,842,82.2,4,0,0,1.615,0.0,-97.4374,15.8482
150,65576,274.81,600,846,82.6,4,0,0,2.44,0.0,-97.4688,15.4641
151,65744,342.45,600,847,82.7,4,0,0,3.207,0.0,-97.4688,15.4641
152,67584,379.79,296,875,85.4,5,0,1,0.104,0.0,-97.044,16.3243
153,68216,227.29,309,783,76.5,2,0,1,0.185,0.0,-96.865,13.9214
154,68464,412.47,600,850,83.0,4,0,0,1.804,0.0,-96.9927,16.7313
155,68824,296.3,600,845,82.5,4,0,0,2.427,0.0,-96.2769,17.1569
156,69544,260.5,600,831,81.2,3,0,0,2.336,0.0,-96.5009,13.2669
157,69952,334.39,600,843,82.3,4,0,0,2.283,0.0,-96.7194,15.385
158,70232,436.27,600,872,85.2,4,0,0,1.423,0.0,-96.6895,18.2017
159,70376,175.32,600,819,80.0,3,0,0,1.129,0.0,-96.6895,18.2017
160,71728,333.61,222,590,57.6,3,0,1,0.136,0.0,-96.9262,17.1444
161,72384,187.39,600,821,80.2,3,0,0,1.391,0.0,-96.9959,14.8636
162,73016,306.1,600,845,82.5,3,0,0,1.66,0.0,-96.7756,18.7427
163,73264,402.16,600,924,90.2,4,0,0,1.976,0.0,-96.4897,15.5237
164,73624,601.05,600,993,97.0,5,0,0,1.767,0.0,-96.7747,17.1608
165,74344,404.24,600,920,89.8,4,0,0,1.688,0.0,-96.1165,16.2222
166,75032,324.44,600,902,88.1,4,0,0,1.719,0.0,-96.7463,15.7646
167,75176,402.3,600,915,89.4,4,0,0,1.24,0.0,-96.7463,15.7646
168,76528,328.11,600,799,78.0,3,0,0,1.383,0.0,-96.6174,18.7651
169,77184,420.48,600,846,82.6,4,0,0,1.93,0.0,-96.1716,15.9451
170,77816,441.67,600,971,94.8,5,0,0,1.364,0.0,-95.9635,17.196
171,78064,172.31,600,547,53.4,3,0,0,0.877,0.0,-96.4857,17.0824
172,78424,443.4,600,935,91.3,4,0,0,1.477,0.0,-96.13,15.2536
173,79144,293.44,600,561,54.8,3,0,0,1.968,0.0,-96.157,15.0695
174,79304,9.25,20,471,46.0,1,0,1,0.178,0.0,-96.157,15.0695
175,79440,6.21,17,484,47.3,1,0,1,0.216,0.0,-96.3602,15.8809
176,79832,462.64,600,996,97.3,5,0,0,0.84,0.0,-95.9758,16.9462
177,79976,209.46,600,522,51.0,2,0,0,1.833,0.0,-95.8863,16.6862
178,79976,-5.53,18,189,18.5,1,0,1,0.197,0.0,-95.8863,16.6862
179,81008,142.16,196,522,51.0,3,0,1,0.147,0.0,-96.1772,17.6346
180,81152,733.97,578,1023,99.9,6,1,0,0.708,0.0,-96.1772,17.6346
181,81984,208.51,600,540,52.7,3,0,0,1.047,0.0,-94.5467,16.5787
182,82616,290.12,600,856,83.6,4,0,0,1.296,0.0,-95.2834,14.9821
183,82864,322.65,600,849,82.9,4,0,0,1.474,0.0,-95.2917,17.1739
