episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,352,35.65,44,482,47.1,1,0,1,0.206,0.0,0.0,0.0
2,2136,52.02,267,461,45.0,1,0,1,0.172,0.0,0.0,0.0
3,2456,111.21,307,507,49.5,1,0,1,0.102,0.0,0.0,0.0
4,2960,26.23,103,222,21.7,1,0,1,0.129,0.0,0.0,0.0
5,3064,2.37,76,432,42.2,1,0,1,0.191,0.0,0.0,0.0
6,3360,-88.78,420,282,27.5,1,0,1,0.144,0.0,0.0,0.0
7,3688,93.02,461,370,36.1,1,0,1,0.149,0.0,0.0,0.0
8,4496,-13.08,142,285,27.8,1,0,1,0.129,0.0,0.0,0.0
9,4640,217.63,580,631,61.6,1,0,1,0.063,0.0,0.0,0.0
10,4712,-17.5,9,407,39.7,1,0,1,0.189,0.0,0.0,0.0
11,4720,-33.94,129,389,38.0,1,0,1,0.146,0.0,0.0,0.0
12,4800,195.4,600,483,47.2,1,0,0,1.984,0.0,0.0,0.0
13,4800,38.7,600,486,47.5,1,0,0,1.589,0.0,0.0,0.0
14,5064,8.88,71,188,18.4,1,0,1,0.153,0.0,0.0,0.0
15,5152,53.35,600,475,46.4,1,0,0,0.407,0.0,0.0,0.0
16,5296,-12.85,18,200,19.5,1,0,1,0.156,0.0,0.0,0.0
17,5792,-2.35,134,408,39.8,1,0,1,0.098,0.0,0.0,0.0
18,6064,86.37,96,475,46.4,1,0,1,0.12,0.0,0.0,0.0
19,7072,-35.68,160,269,26.3,1,0,1,0.185,0.0,0.0,0.0
20,7480,-70.85,335,204,19.9,1,0,1,0.082,0.0,0.0,0.0
21,7760,176.05,600,566,55.3,1,0,0,0.869,0.0,0.0,0.0
22,7864,35.2,600,459,44.8,1,0,0,0.262,0.0,0.0,0.0
23,8376,-24.18,112,273,26.7,1,0,1,0.13,0.0,0.0,0.0
24,8592,-4.37,441,442,43.2,1,0,1,0.172,0.0,0.0,0.0
25,9264,-79.84,558,279,27.2,1,0,1,0.191,0.0,0.0,0.0
26,9512,-43.33,600,450,43.9,1,0,0,1.346,0.0,0.0,0.0
27,9904,-8.25,80,207,20.2,1,0,1,0.187,0.0,0.0,0.0
28,9968,-32.22,488,225,22.0,1,0,1,0.171,0.0,0.0,0.0
29,10136,11.85,284,306,29.9,1,0,1,0.173,0.0,0.0,0.0
30,10408,10.41,112,204,19.9,1,0,1,0.169,0.0,-2.1997,8.4049
31,10480,134.31,263,574,56.1,1,0,1,0.122,0.0,-2.1997,8.4049
32,10736,36.22,41,459,44.8,1,0,1,0.054,0.0,-3.0456,6.2326
33,10752,102.01,270,508,49.6,1,0,1,0.167,0.0,0.0,0.0
34,10816,133.37,382,555,54.2,1,0,1,0.175,0.0,-4.4849,6.2127
35,10992,1.92,22,434,42.4,1,0,1,0.15,0.0,-4.4849,6.2127
36,11096,37.84,149,377,36.8,1,0,1,0.182,0.0,-5.4919,6.5131
37,11512,-43.49,193,192,18.8,1,0,1,0.123,0.0,-6.5006,5.7417
38,11824,99.6,168,530,51.8,1,0,1,0.154,0.0,-8.462,7.1671
39,11872,77.36,600,485,47.4,1,0,0,1.055,0.0,-8.462,7.1671
40,12064,121.65,166,510,49.8,1,0,1,0.175,0.0,-9.5088,5.8642
41,12136,-19.05,173,191,18.7,1,0,1,0.175,0.0,0.0,0.0
42,13120,120.32,266,528,51.6,1,0,1,0.101,0.0,-13.5396,8.1906
43,13280,11.36,176,423,41.3,1,0,1,0.176,0.0,-13.5396,8.1906
44,13496,78.08,179,519,50.7,1,0,1,0.196,0.0,-14.5729,7.8078
45,13696,-33.75,234,274,26.8,1,0,1,0.188,0.0,-15.5229,8.2971
46,14072,186.47,372,560,54.7,1,0,1,0.187,0.0,-16.5301,7.6764
47,14200,-2.48,115,406,39.6,1,0,1,0.119,0.0,-17.4994,7.9509
48,14912,50.13,105,483,47.2,1,0,1,0.145,0.0,-20.3037,8.7406
49,14936,108.19,600,507,49.5,1,0,0,1.508,0.0,0.0,0.0
50,15736,-72.74,327,407,39.7,1,0,1,0.155,0.0,-22.978,10.005
51,16312,-4.02,600,471,46.0,1,0,0,0.68,0.0,-24.5831,11.1967
52,16936,349.5,600,685,66.9,2,0,0,1.213,0.0,-27.0984,8.8937
53,18144,147.37,151,542,52.9,1,0,1,0.124,0.0,-30.2181,8.9112
54,18296,82.0,600,551,53.8,1,0,0,1.989,0.0,-31.0966,7.9483
55,18496,360.1,600,680,66.4,1,0,0,1.956,0.0,-31.6675,11.0018
56,19000,438.5,600,773,75.5,2,0,0,2.673,0.0,-33.065,8.3249
57,19336,-4.47,42,425,41.5,1,0,1,0.162,0.0,-33.6257,10.4206
58,19712,345.05,600,703,68.7,2,0,0,1.394,0.0,-34.3939,9.3608
59,19736,192.69,600,451,44.0,1,0,0,1.467,0.0,-35.0269,10.7857
60,20536,151.0,600,379,37.0,1,0,0,2.727,0.0,-37.0823,8.4321
61,21112,402.48,600,685,66.9,2,0,0,1.728,0.0,-38.4007,9.6932
62,21232,64.62,87,478,46.7,1,0,1,0.175,0.0,-38.4007,9.6932
63,21848,93.86,77,497,48.5,1,0,1,0.145,0.0,-40.2192,8.5398
64,22448,194.48,167,534,52.1,2,0,1,0.188,0.0,-41.4736,10.0
65,22520,50.67,84,462,45.1,1,0,1,0.205,0.0,0.0,0.0
66,22944,354.1,600,712,69.5,2,0,0,1.975,0.0,-42.6916,11.0889
67,23096,428.41,600,676,66.0,2,0,0,1.765,0.0,-43.2739,9.6715
68,23296,234.3,600,665,64.9,2,0,0,1.205,0.0,-43.2739,9.6715
69,24136,256.5,600,668,65.2,1,0,0,1.36,0.0,-45.4495,9.7214
70,24512,295.75,600,720,70.3,2,0,0,1.799,0.0,-45.9196,9.6347
71,24536,241.7,600,659,64.4,1,0,0,2.475,0.0,-45.9196,9.6347
72,25104,0.44,71,207,20.2,1,0,1,0.146,0.0,-47.2543,9.6102
73,27248,371.93,600,780,76.2,2,0,0,2.275,0.0,-50.8547,10.9009
74,27320,264.4,600,683,66.7,2,0,0,1.394,0.0,-50.8547,10.9009
75,27744,365.92,600,767,74.9,3,0,0,1.165,0.0,-51.6226,8.5375
76,27896,421.7,600,774,75.6,2,0,0,1.584,0.0,-51.6226,8.5375
77,28096,291.47,600,727,71.0,2,0,0,1.468,0.0,-51.9126,9.2768
78,28840,214.94,199,519,50.7,2,0,1,0.161,0.0,-52.8262,11.9282
79,28936,437.35,600,802,78.3,3,0,0,2.384,0.0,-53.1447,9.9377
80,29312,250.6,600,675,65.9,1,0,0,2.161,0.0,-53.5718,9.0272
81,29568,145.27,79,524,51.2,2,0,1,0.209,0.0,-53.7838,10.498
82,29904,512.46,600,814,79.5,3,0,0,1.644,0.0,-53.9441,9.6387
83,30144,-2.3,30,189,18.5,1,0,1,0.147,0.0,-54.3255,9.8621
84,32120,549.6,600,876,85.5,4,0,0,1.921,0.0,-56.1843,10.7358
85,32544,469.26,600,907,88.6,4,0,0,1.919,0.0,-56.6064,9.967
86,32696,379.32,600,812,79.3,3,0,0,1.576,0.0,-56.6064,9.967
87,32728,-18.63,23,186,18.2,1,0,1,0.076,0.0,-56.6064,9.967
88,32896,372.19,600,805,78.6,3,0,0,2.043,0.0,-56.7648,7.7854
89,32912,-1.72,27,218,21.3,1,0,1,0.129,0.0,0.0,0.0
90,33640,399.44,600,828,80.9,3,0,0,0.909,0.0,-57.264,9.7066
91,34112,294.61,600,727,71.0,2,0,0,1.77,0.0,-57.7847,9.3088
92,34368,475.69,600,874,85.4,4,0,0,0.816,0.0,-57.8855,9.8812
93,34592,-4.42,28,201,19.6,1,0,1,0.2,0.0,-58.2602,7.4409
94,34944,377.89,600,798,77.9,3,0,0,1.873,0.0,-58.1429,10.0419
95,35040,177.15,116,513,50.1,2,0,1,0.18,0.0,-58.1429,10.0419
96,36920,196.1,600,685,66.9,2,0,0,2.011,0.0,-59.3067,10.5779
97,37528,422.42,600,838,81.8,3,0,0,1.703,0.0,-59.4097,8.7347
98,37696,452.25,600,859,83.9,4,0,0,1.686,0.0,-59.534,9.4754
99,37712,394.44,600,819,80.0,3,0,0,1.817,0.0,-59.534,9.4754
100,37720,-15.59,24,183,17.9,1,0,1,0.201,0.0,-59.534,9.4754
101,38440,304.9,600,713,69.6,3,0,0,1.758,0.0,-59.9089,7.1332
102,39392,250.7,600,785,76.7,2,0,0,1.832,0.0,-60.2299,9.4813
103,39744,196.5,600,677,66.1,2,0,0,1.473,0.0,-60.2142,9.0586
104,39840,266.0,600,707,69.0,3,0,0,1.721,0.0,-60.2142,9.0586
105,41720,343.7,600,802,78.3,3,0,0,1.818,0.0,-60.8649,9.32
106,42496,421.12,600,847,82.7,3,0,0,1.823,0.0,-60.6403,8.1787
107,42512,245.7,600,722,70.5,2,0,0,1.492,0.0,-60.6524,8.3309
108,42520,320.3,600,735,71.8,3,0,0,1.649,0.0,-60.6524,8.3309
109,43240,430.81,600,786,76.8,3,0,0,1.73,0.0,-60.684,8.7571
110,43400,71.84,110,512,50.0,1,0,1,0.172,0.0,-60.6349,7.8453
111,44192,244.3,600,730,71.3,3,0,0,1.447,0.0,-60.5444,9.4901
112,44544,249.79,600,770,75.2,2,0,0,1.6,0.0,-60.4711,9.0032
113,44640,356.26,600,844,82.4,3,0,0,2.039,0.0,-60.7315,8.5056
114,46520,343.03,600,865,84.5,3,0,0,2.328,0.0,-60.1467,7.2876
115,46736,-16.16,27,195,19.0,1,0,1,0.178,0.0,-60.0043,8.1673
116,47296,261.9,600,787,76.9,3,0,0,1.968,0.0,-59.8106,7.7632
117,47312,247.4,600,773,75.5,3,0,0,1.638,0.0,0.0,0.0
118,48040,322.3,600,782,76.4,3,0,0,1.926,0.0,-59.6395,7.6941
119,48200,391.78,600,862,84.2,4,0,0,1.654,0.0,-59.5218,7.8029
120,48456,-2.12,32,210,20.5,1,0,1,0.179,0.0,-59.3091,8.7804
121,48992,213.4,600,750,73.2,2,0,0,0.657,0.0,-59.3247,8.3933
122,49344,420.2,600,872,85.2,4,0,0,1.607,0.0,-59.2993,7.7257
123,49440,374.31,600,916,89.5,3,0,0,1.193,0.0,-59.1227,8.2222
124,51536,333.9,600,928,90.6,3,0,0,1.328,0.0,-58.1288,7.425
125,52016,37.82,60,244,23.8,1,0,1,0.13,0.0,-57.7914,9.2164
126,52096,434.52,600,917,89.6,4,0,0,1.709,0.0,-57.7914,9.2164
127,52112,369.35,600,831,81.2,3,0,0,1.319,0.0,-57.7914,9.2164
128,52312,-4.05,27,174,17.0,1,0,1,0.17,0.0,-57.6544,8.287
129,52336,-4.48,28,179,17.5,1,0,1,0.126,0.0,0.0,0.0
130,52840,386.8,600,929,90.7,4,0,0,1.011,0.0,-57.5357,8.3532
131,53152,54.13,39,486,47.5,1,0,1,0.191,0.0,-57.227,8.2529
132,53256,340.1,600,888,86.7,4,0,0,2.336,0.0,-57.0768,8.249
133,53360,5.26,26,215,21.0,1,0,1,0.168,0.0,0.0,0.0
134,53792,301.25,600,806,78.7,3,0,0,1.99,0.0,-56.9813,9.2826
135,54144,369.35,600,894,87.3,4,0,0,2.373,0.0,-56.8195,8.6102
136,54240,373.16,600,934,91.2,4,0,0,1.097,0.0,-56.8195,8.6102
137,56816,492.75,600,1002,97.9,5,0,0,1.99,0.0,-55.7559,8.823
138,57112,215.8,600,717,70.0,2,0,0,1.417,0.0,-55.3104,7.3859
139,57136,181.1,600,772,75.4,2,0,0,0.862,0.0,-55.3104,7.3859
140,58056,333.88,600,815,79.6,3,0,0,2.163,0.0,-54.882,8.5623
141,58160,167.7,600,656,64.1,2,0,0,1.937,0.0,-54.7701,8.0339
142,58360,5.33,25,193,18.8,1,0,1,0.089,0.0,-54.7701,8.0339
143,58368,254.24,157,510,49.8,2,0,1,0.129,0.0,-54.7701,8.0339
144,58592,379.2,600,898,87.7,4,0,0,1.762,0.0,-54.793,7.6486
145,58944,195.1,600,705,68.8,2,0,0,1.933,0.0,-54.4667,7.7878
146,59040,206.8,600,792,77.3,3,0,0,2.077,0.0,-54.4667,7.7878
147,59488,-6.62,68,208,20.3,1,0,1,0.158,0.0,-54.2287,7.835
148,61616,258.99,600,806,78.7,3,0,0,1.45,0.0,-53.2485,8.5285
149,61936,266.0,600,799,78.0,3,0,0,0.791,0.0,-53.1267,8.5239
150,62128,-6.72,24,202,19.7,1,0,1,0.157,0.0,-52.9642,8.8649
151,62856,156.0,600,711,69.4,2,0,0,1.258,0.0,-52.6385,7.2655
152,62992,5.62,17,434,42.4,1,0,1,0.188,0.0,-52.6627,7.9799
153,63160,119.18,600,547,53.4,2,0,0,1.296,0.0,0.0,0.0
154,63168,227.2,600,800,78.1,3,0,0,2.187,0.0,0.0,0.0
155,63392,367.34,600,917,89.6,4,0,0,1.415,0.0,-52.3865,7.2673
156,63840,531.44,600,902,88.1,5,0,0,1.911,0.0,-52.409,7.3928
157,64288,165.4,600,707,69.0,2,0,0,1.905,0.0,-52.2457,7.7775
158,66416,216.39,600,526,51.4,2,0,0,1.984,0.0,-51.0391,8.3248
159,66928,401.55,600,861,84.1,3,0,0,1.07,0.0,-50.5332,7.5725
160,67792,209.7,600,521,50.9,2,0,0,1.715,0.0,-50.286,7.8341
161,67960,220.62,600,726,70.9,2,0,0,1.999,0.0,-49.8995,8.3752
162,67968,229.0,600,748,73.0,2,0,0,1.27,0.0,-49.8995,8.3752
163,68192,326.0,600,860,84.0,4,0,0,1.815,0.0,-49.8763,7.8716
164,68640,240.9,600,814,79.5,3,0,0,1.841,0.0,-49.7622,7.9566
165,69088,298.39,600,883,86.2,4,0,0,1.953,0.0,-49.4937,7.2247
166,71216,222.09,600,650,63.5,1,0,0,1.624,0.0,-48.1772,8.5403
167,71728,330.4,600,887,86.6,4,0,0,2.027,0.0,-47.8939,8.1193
168,72592,368.96,600,928,90.6,4,0,0,1.588,0.0,-47.68,8.4186
169,72760,255.4,600,852,83.2,3,0,0,1.905,0.0,-47.1119,7.4984
170,72768,322.3,600,901,88.0,4,0,0,1.798,0.0,-47.1119,7.4984
171,72992,297.69,600,877,85.6,4,0,0,1.94,0.0,-47.2826,7.658
172,73440,311.08,600,776,75.8,3,0,0,1.956,0.0,-47.0443,7.4892
173,73888,324.69,600,869,84.9,3,0,0,1.877,0.0,-46.8966,8.1369
174,76016,498.68,600,984,96.1,4,0,0,2.299,0.0,-45.6965,8.0587
175,76528,203.2,600,797,77.8,2,0,0,1.597,0.0,-45.2626,7.8396
176,77080,11.7,69,211,20.6,1,0,1,0.196,0.0,-44.9935,7.8407
177,77392,148.1,600,653,63.8,2,0,0,1.693,0.0,-44.9175,6.9625
178,77560,206.6,600,788,77.0,3,0,0,1.642,0.0,-44.9175,6.9625
179,77568,429.46,600,885,86.4,5,0,0,1.97,0.0,-44.9175,6.9625
180,77792,305.32,600,871,85.1,4,0,0,2.049,0.0,-44.9325,7.7707
181,78240,119.3,600,656,64.1,2,0,0,1.637,0.0,-44.6231,7.0922
182,78688,435.08,600,919,89.7,4,0,0,2.121,0.0,-44.6217,6.1048
